sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2054114,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a TLS SNI request associated with an exploit kit, indicating an attempt to gain initial access through a malicious domain, which aligns with the Drive-by Compromise technique.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential compromise through an exploit kit domain in TLS SNI, indicating a successful attempt to deliver malicious content.","exploit,tls,sni,driveby,Exploit_Kit**"
2054135,Discovery,Discovery,TA0007,Network Service Scanning,T1046,"The rule detects DNS queries for external IP lookup services, which may indicate an attempt to discover external network details or changes in network behavior, fitting within the Discovery phase.",ext to int,,,,,,3,Malware,The rule detects external IP lookups which may indicate unusual behavior but does not confirm a successful compromise.,"dns,lookup,anomaly,external,External_IP_Lookup**"
2054136,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects DNS queries for an external IP lookup service, indicating potential reconnaissance activity where an attacker may be attempting to discover the external IP of a target network.",ext to int,,,,,,2,Social Engineering,"The rule detects a benign DNS query to an external IP lookup service, indicating a potential behavioral change but not a confirmed compromise.","dns,external,lookup,anomaly,External_IP_Lookup**"
2054137,Discovery,Network Discovery,T1016,Network Service Discovery,T1046,"The rule detects DNS queries to an external IP lookup service, which may indicate an attempt to gather information about the network environment or external systems. This behavior aligns with network discovery activities, making it relevant to the Discovery phase.",ext to int,,,,,,3,Malware,"The rule detects DNS queries to an external IP lookup service, which may indicate unusual behavior but does not confirm a successful compromise.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054138,Discovery,Network Discovery,T1046,Network Service Discovery,T1046,"The rule detects DNS queries to an external IP lookup service, which could indicate an attempt to discover network information, potentially as a precursor to further malicious activity.",ext to int,,,,,,2,Eavesdropping/Sniffing,"The rule detects a DNS query for an external IP lookup service, which is not inherently malicious. It indicates a potential change in behavior but does not confirm a successful compromise.","dns,anomaly,lookup,external,External_IP_Lookup**"
2054139,Discovery,Reconnaissance,TA0043,Domain Name Service (DNS) Query,T1071.001,"The rule detects DNS queries for external IP lookup domains, which can indicate reconnaissance activity as attackers may use these services to gather information about the network or its assets.",ext to int,,,,,,3,Social Engineering,"The rule detects a DNS query for an external IP lookup service, which could indicate suspicious behavior but does not confirm a successful compromise.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054140,Discovery,Network Service Discovery,T1046,DNS Query,T1071.001,"The rule detects DNS queries to an external IP lookup service, which can indicate reconnaissance activity by an attacker seeking to discover external IP addresses associated with the target network, fitting into the Discovery phase.",ext to int,,,,,,2,Malware,"The rule detects external IP lookups, which are not inherently malicious and do not indicate a successful compromise.","dns,external,lookup,anomaly,External_IP_Lookup**"
2054141,Discovery,Active Scanning,T1595,DNS Interrogation,T1592,"The rule detects DNS queries to an external IP lookup service, which may indicate that an attacker is gathering information about the network's external presence or assessing potential targets, aligning with the Discovery phase of the attack lifecycle.",ext to int,,,,,,3,Malware,"The rule detects DNS queries to an external IP lookup service, which is not inherently malicious. It indicates a potential change in behavior but does not confirm a successful compromise.","dns,lookup,anomaly,investigation,External_IP_Lookup**"
2054142,Discovery,Reconnaissance,TA0043,Domain Discovery,T1016,"The rule detects DNS queries for external IP lookup services, which can indicate reconnaissance activity where an attacker is trying to gather information about the network or external resources.",ext to int,,,,,,2,Malware,"The rule detects an external IP lookup which could indicate anomalous behavior, but does not confirm a successful compromise.","dns,external,lookup,anomaly,External_IP_Lookup**"
2054143,Discovery,Network Service Discovery,T1046,DNS Query,T1071.001,"The rule detects DNS queries to an external IP lookup service, which could indicate reconnaissance activity by an attacker to discover external IP addresses. This behavior aligns with the Discovery phase, where attackers gather information about the network environment.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a DNS query for an external IP lookup service, which could indicate reconnaissance or potential malicious activity, but does not confirm a successful compromise.","dns,anomaly,lookup,external,External_IP_Lookup**"
2054144,Discovery,Network Discovery,T1016,System Network Configuration Discovery,T1016.001,"The rule detects DNS queries to external IP lookup services, which may indicate an attempt to gather information about the network's external connections, fitting the Discovery phase of the attack lifecycle.",ext to int,,,,,,3,Malware,The rule detects an external IP lookup which may indicate a change in behavior but does not confirm a successful compromise.,"dns,lookup,anomaly,external,External_IP_Lookup**"
2054145,Discovery,Network Discovery,T1016,System Network Configuration Discovery,T1016.001,"The rule detects DNS queries for an external IP lookup service, which may indicate an attempt to discover external network configurations or identify potential targets, fitting the Discovery phase.",ext to int,,,,,,3,Data Breach,"The rule detects external IP lookups, which may indicate potential malicious behavior but does not confirm a successful compromise.","dns,external,lookup,anomaly,External_IP_Lookup**"
2054146,Discovery,Reconnaissance,TA0043,DNS Query,T1592,"The rule detects DNS queries to an external IP lookup service, indicating potential reconnaissance activity where an adversary may be gathering information about the network's external IP addresses.",ext to int,,,,,,2,Social Engineering,"The rule detects external IP lookups which, while potentially indicative of suspicious behavior, do not confirm a successful compromise. The detection is informational and requires further investigation to establish any actual threat.","dns,external,lookup,anomaly,External_IP_Lookup**"
2054147,Discovery,Reconnaissance,TA0043,Domain Discovery,T1590,"The rule detects DNS queries to an external IP lookup service, which indicates an attempt to gather information about external IP addresses. This behavior aligns with reconnaissance activities, where an attacker may be trying to map the network or identify potential targets.",ext to int,,,,,,3,Malware,"The rule detects DNS queries to an external IP lookup service, which could indicate anomalous behavior but does not confirm a successful compromise.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054148,Discovery,Discovery,T1018,Network Service Discovery,T1046,"The rule detects DNS queries to external IP lookup services, which may indicate an attempt to gather information about the network or external services, aligning with the Discovery phase of an attack.",ext to int,,,,,,2,Social Engineering,"The rule detects a DNS query to an external IP lookup service, which indicates a potential change in behavior but does not confirm a successful compromise.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054149,Discovery,Reconnaissance,TA0043,Domain Discovery,T1016,"The rule detects DNS queries for external IP lookup services, which can indicate reconnaissance activities where an attacker is gathering information about the network's external IP addresses. This behavior aligns with the Discovery phase of an attack.",ext to int,,,,,,2,Malware,The rule detects an external IP lookup which is not inherently malicious and does not indicate a successful compromise.,"dns,lookup,anomaly,external,External_IP_Lookup**"
2054150,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects the use of an external IP lookup service, which may indicate that an actor is attempting to gather information about the network environment, potentially for further exploitation.",ext to int,,,,,,3,Malware,"The rule detects a benign external IP lookup service, which is not inherently malicious. No successful compromise is indicated.","external,ip,lookup,anomaly,External_IP_Lookup**"
2054151,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects the use of an external IP lookup service, which may indicate reconnaissance activity. This aligns with the Discovery phase as it involves identifying external IP addresses and potentially gathering information about the network environment.",ext to int,,,,,,3,Social Engineering,"The rule detects a lookup to an external IP service, which is not inherently malicious. It indicates a behavioral change that may warrant further investigation, but does not confirm a successful compromise.","iplookup,anomaly,tls,info,External_IP_Lookup**"
2054152,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects the use of external IP lookup services, which can indicate reconnaissance activities by an adversary trying to gather information about the network or external targets. This aligns with the Discovery phase as attackers often seek to identify external IP addresses to map out their target's network.",ext to int,,,,,,3,Social Engineering,The rule detects an external IP lookup service that may indicate a change in behavior but does not confirm a successful compromise.,"tls,iplookup,anomaly,external,External_IP_Lookup**"
2054153,Discovery,Discovery,T1018,Remote System Discovery,T1018,"The rule detects external IP lookups which can indicate reconnaissance activity, as attackers may use such services to gather information about the network or identify potential targets.",ext to int,,,,,,3,Phishing,"The rule detects a lookup to an external IP service which could indicate potential reconnaissance, but does not confirm a successful compromise or malicious activity.","iplookup,tls,anomaly,external,External_IP_Lookup**"
2054154,Discovery,Discovery,T1018,Remote System Discovery,T1016,"The rule detects external IP address lookups, which can indicate reconnaissance activity as an attacker may be gathering information about network infrastructure or services. This behavior aligns with the Discovery phase in the MITRE ATT&CK framework.",ext to int,,,,,,3,Malware,"The rule detects a potential anomaly in external IP lookups, which could indicate malicious activity, but does not confirm a successful compromise.","iplookup,anomaly,tls,external,External_IP_Lookup**"
2054155,Discovery,Network Discovery,T1016,System Network Configuration Discovery,T1016.001,"The rule detects the use of an external IP lookup service, which indicates an attempt to gather information about the network environment. This behavior aligns with the Discovery phase, where attackers seek to understand the network configuration and identify potential targets.",ext to int,,,,,,2,Malware,"The rule detects a benign external IP lookup service. It does not indicate a successful compromise, only potential behavior change.","external,ip,lookup,tls,External_IP_Lookup**"
2054156,Discovery,Discovery,TA0007,External Remote Services,T1133,"The rule detects the use of an external IP lookup service, which may indicate reconnaissance activity. This aligns with the Discovery phase where attackers seek information about the environment.",ext to int,,,,,,3,Social Engineering,"The rule detects a potential anomaly with an external IP lookup service, but does not indicate a successful compromise or direct malicious activity.","ip_lookup,tls,anomaly,external,External_IP_Lookup**"
2054157,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects the use of an external IP lookup service, which may indicate an attempt to gather information about the network or external resources, fitting the Discovery phase of an attack.",ext to int,,,,,,3,Phishing,"The rule indicates an observed external IP lookup which could suggest potential phishing activity, but does not confirm a successful compromise.","external,iplookup,anomaly,tls,External_IP_Lookup**"
2054158,Discovery,Reconnaissance,TA0043,Domain Discovery,T1595,"The rule detects the use of an external IP lookup service, which is indicative of reconnaissance activity where an attacker may be gathering information about the network and its external connections.",ext to int,,,,,,3,Malware,"The rule detects an external IP lookup which, while potentially indicative of malicious activity, does not confirm a successful compromise. It serves as a low-impact informational alert.","external,ip,lookup,anomaly,External_IP_Lookup**"
2054159,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects the use of external IP lookup services, which can indicate reconnaissance activity by an attacker trying to gather information about the network or services in use. This aligns with the Discovery phase, where adversaries seek to gather information about the environment.",ext to int,,,,,,3,Phishing,"The rule detects a potential external IP lookup which could indicate suspicious behavior, but does not confirm a successful compromise.","external,lookup,anomaly,tls,External_IP_Lookup**"
2054160,Discovery,Network Discovery,T1016,System Network Connections Discovery,T1049,"The rule detects external IP lookups which may indicate an attempt to discover network resources or external connections, fitting the Discovery phase of an attack.",ext to int,,,,,,3,Malware,The rule detects an external IP lookup which is not inherently malicious. It indicates a potential change in behavior but does not confirm a successful compromise.,"iplookup,tls,anomaly,external,External_IP_Lookup**"
2054161,Discovery,Reconnaissance,TA0043,Network Service Discovery,T1046,"The rule detects the use of an external IP lookup service, which can indicate reconnaissance activity as attackers may use such services to gather information about the network or its services.",int to ext,,,,,,3,Malware,"The rule indicates a potential change in behavior with external IP lookups, which could warrant further investigation, but does not confirm a successful compromise.","external,lookup,anomaly,tls,External_IP_Lookup**"
2054162,Discovery,Network Discovery,T1016,Network Service Scanning,T1046,"The rule detects the use of an external IP lookup service, which can indicate reconnaissance activity by an attacker to identify network resources. This behavior aligns with the Discovery phase of an attack.",ext to int,,,,,,3,Information Gathering,"The rule detects an external IP lookup that may indicate a change in behavior, but does not confirm a successful compromise or malicious activity.","iplookup,tls,anomaly,external,External_IP_Lookup**"
2054163,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects external IP lookup services, which can indicate reconnaissance behavior typically associated with the Discovery phase, where an attacker gathers information about the network and its services.",ext to int,,,,,,3,Malware,"The rule detects an external IP lookup service which is not inherently malicious, indicating a potential change in behavior but not a confirmed compromise.","iplookup,tls,anomaly,external,External_IP_Lookup**"
2054164,Discovery,Reconnaissance,TA0043,Domain Generation Algorithms,T1568.002,"The rule detects the use of an external IP lookup service, which is often associated with reconnaissance activities to gather information about the network. This behavior may indicate an attempt to identify external resources or prepare for further malicious actions.",ext to int,,,,,,3,Social Engineering,The rule detects a potential external IP lookup which is not inherently malicious but could indicate a change in behavior warranting further investigation.,"iplookup,tls,anomaly,external,External_IP_Lookup**"
2054165,Discovery,Network Discovery,T1016,System Network Configuration Discovery,T1016.001,"The rule detects DNS queries for external IP lookup domains, which may indicate an attempt to discover external network configurations or identify external services, fitting the Discovery phase.",ext to int,,,,,,3,Malware,"The rule detects an external IP lookup which may indicate a change in behavior, but does not confirm a successful compromise.","dns,anomaly,lookup,informational,External_IP_Lookup**"
2054166,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects external IP lookup requests, which can indicate reconnaissance activity as an attacker may use these services to gather information about the network and its services.",ext to int,,,,,,3,Malware,"The rule detects an external IP lookup which could indicate potential malicious activity, but it does not confirm a successful compromise.","external,lookup,anomaly,tls,External_IP_Lookup**"
2054167,Discovery,Network Discovery,T1016,Network Service Discovery,T1046,"The rule detects DNS queries to an external IP lookup service, indicating potential reconnaissance activity as attackers may use such services to gather information about the network or external IP addresses.",ext to int,,,,,,3,Malware,"The rule detects an external IP lookup which could indicate suspicious behavior, but does not confirm a successful compromise.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054168,Discovery,Network Service Discovery,T1046,DNS Interrogation,T1590.001,"The rule detects DNS queries to an external IP lookup service, which can indicate an attacker is attempting to gather information about the network environment or external systems, fitting the Discovery phase.",ext to int,,,,,,3,Phishing,"The rule detects external IP lookup, which may indicate suspicious behavior but does not confirm a successful compromise.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054169,Discovery,Reconnaissance,TA0043,Network Service Scanning,T1046,"The rule detects DNS queries to an external IP lookup service, which can indicate reconnaissance activity. This behavior may suggest that an attacker is attempting to gather information about the network's external presence, hence the classification under the Discovery phase.",ext to int,,,,,,3,Social Engineering,"The rule detects a benign DNS lookup for an external IP service, which does not indicate a successful compromise but rather a potential change in behavior that warrants further investigation.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054170,Discovery,Reconnaissance,TA0043,External Remote Services,T1133,"The rule detects DNS queries to an external IP lookup service, which may indicate reconnaissance activity as an attacker tries to understand the network's external exposure and may signal potential malicious intent.",ext to int,,,,,,3,Malware,"The rule detects a DNS query to an external IP lookup service, which is not inherently malicious. It indicates a potential change in behavior but does not confirm a successful compromise.","dns,lookup,anomaly,external,External_IP_Lookup**"
2054171,Discovery,Network Discovery,T1016,Network Service Scanning,T1046,"The rule detects the use of an external IP lookup service, which can indicate reconnaissance activity by an attacker to gather information about the network, fitting the Discovery phase.",ext to int,,,,,,3,Malware,"The rule detects an external IP lookup service, which is not inherently malicious. It indicates a potential change in behavior but does not confirm a successful compromise.","iplookup,tls,anomaly,external,External_IP_Lookup**"
2054172,Discovery,Reconnaissance,TA0043,External Remote Services,T1133,"The rule detects the use of an external IP lookup service, which could indicate reconnaissance activity as an attacker may be gathering information about the network or its external IPs. This behavior aligns with the Discovery phase of an attack.",ext to int,,,,,,3,Malware,"The rule detects a potential anomaly in external IP lookups but does not indicate a successful compromise or malicious activity. Therefore, it is assigned a low impact score.","iplookup,anomaly,tls,external,External_IP_Lookup**"
2054192,Command and Control,Command and Control,TA0011,Dynamic Resolution,T1568,"The rule detects DNS queries to domains associated with Dynamic DNS, which are commonly used in Command and Control operations by malware to obscure their infrastructure.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a domain associated with Dynamic DNS, which could indicate potential malicious activity but does not confirm a successful compromise.","dns,anomaly,command,control"
2054193,Command and Control,Command and Control,TA0011,Dynamic Resolution,T1568,"The rule detects HTTP requests to dynamic DNS domains, which are commonly used in Command and Control (C2) communications by malware. This indicates potential malicious activity related to C2 infrastructure.",ext to int,,,,,,3,Command and Control (C2),"The rule detects HTTP requests to a dynamic DNS domain, which may indicate potential malicious activity but does not confirm a successful compromise.","dns,http,anomaly,command"
2054196,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries associated with an exploit kit that is likely used to deliver malicious payloads to users visiting compromised websites, indicative of initial access attempts.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, indicating a potential threat but not a confirmed successful compromise.","exploit,tds,dns,initialaccess,Exploit_Kit, ta569, TDS**"
2054197,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a TLS SNI request associated with a known exploit kit, indicating an attempt to compromise the client endpoint through malicious web content, which aligns with the Initial Access phase.",ext to int,,,,,,6,Malware,"The rule detects a potential exploitation method (Drive-by Compromise) targeting client endpoints, indicating a successful compromise rather than just a potential threat.","exploit,tds,domain,initialaccess,Exploit_Kit, ta569, TDS**"
2054198,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to an exploit kit, specifically targeting users through malicious domains, indicative of initial access attempts via drive-by compromise.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","dns,exploit,kit,initialaccess,Exploit_Kit**"
2054199,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries for a domain associated with exploit kits, indicating an attempt to compromise a client endpoint through malicious web content, which aligns with the Initial Access phase.",ext to int,,,,,,4,Malware,"The rule detects a DNS query for a domain associated with exploit kits, indicating potential malicious activity, but does not confirm a successful compromise.","dns,exploit,kit,initialaccess,Exploit_Kit**"
2054200,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS SNI traffic indicating a potential exploit kit targeting users via a compromised website, which aligns with initial access tactics.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a domain associated with exploit kits, indicating a potential successful compromise that could lead to further exploitation.","exploit,tls,domain,initialaccess,Exploit_Kit**"
2054201,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS traffic that indicates a potential exploit kit targeting users through a malicious domain, which aligns with initial access methods used by attackers to compromise systems.",ext to int,,,,,,6,Malware,"The rule detects a domain associated with an exploit kit, indicating a potential successful compromise attempt, thus warranting a higher impact score.","exploit,tls,sni,kit,Exploit_Kit**"
2054219,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to an exploit kit that is often used to gain initial access through malicious websites, which aligns with the Drive-by Compromise technique.",ext to int,,,,,,4,Malware,The rule detects a potential domain used in an exploit kit but does not indicate a successful compromise.,"exploit,tds,dns,initial_access,Exploit_Kit, Parrot TDS, ta569, TDS**"
2054220,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects traffic indicative of an exploit kit, specifically targeting the initial access phase through a drive-by compromise via a malicious TLS SNI associated with the jswebcloud.net domain.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential successful compromise via an exploit kit, which indicates a higher risk of a security breach.","exploit,tds,driveby,initialaccess,Exploit_Kit, Parrot TDS, ta569, TDS**"
2054221,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to an exploit kit that could be used to compromise a client endpoint through malicious domains, indicating an attempt at initial access.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","tds,exploit,initialaccess,driveby,Exploit_Kit, ta569, TDS**"
2054222,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a TLS SNI request associated with an exploit kit domain, indicating an attempt to compromise a client endpoint through malicious web content, which aligns with the Initial Access phase.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploitation attempt via a known exploit kit, indicating a successful compromise may occur, hence the score above 5.","exploit,tds,initial_access,drive_by,Exploit_Kit, ta569, TDS**"
2054224,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects DNS queries associated with the Browser Automation Toolkit, which is often used to gain initial access to a victim's environment by exploiting external services.",ext to int,,,,,,3,Malware,The rule detects a potential abuse of a service related to a known malicious domain but does not indicate a successful compromise.,"abuse,dns,policy,automation"
2054225,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a known malicious domain associated with browser automation tools, indicating potential command and control communication.",int to ext,,,,,,3,Malware,"The rule detects potential misuse of a browser automation toolkit, which could indicate malicious activity, but does not confirm a successful compromise.","abuse,tls,automation,policy"
2054226,Discovery,Reconnaissance,TA0043,DNS Interrogation,T1592,"The rule detects DNS queries related to a specific domain associated with malicious fingerprinting services, indicating an attempt to gather information about the target environment, which aligns with the Discovery phase of an attack.",ext to int,,,,,,2,Social Engineering,"The rule detects a DNS query for a known service used for fingerprinting, indicating potential reconnaissance activity rather than a successful compromise.","fingerprinting,dns,policy,abuse"
2054227,Discovery,Application Layer Protocol,T1071,Application Layer Protocol: TLS,T1071.001,"The rule detects TLS traffic that may be used for fingerprinting services, indicating an attempt to gather information about the target environment, which aligns with the Discovery phase.",int to ext,,,,,,3,Malware,The rule detects a potential fingerprinting service but does not indicate a successful compromise or malicious activity.,"fingerprinting,tls,policy,abuse"
2054228,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects an exploit kit attempting to deliver a payload via a web application, indicative of initial access through exploiting vulnerabilities in public-facing applications.",ext to int,,,,,,8,Malware,"The rule indicates a successful injection attack from an external source targeting internal clients, suggesting potential malware deployment.","exploit,trojan,http,client,Exploit_Kit**"
2054230,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to a known exploit kit, indicating an attempt to compromise a client endpoint through malicious domains, which aligns with the Initial Access phase of an attack.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to an exploit kit, which indicates potential malicious activity but does not confirm a successful compromise.","exploit,dns,driveby,initialaccess,Exploit_Kit, LandUpdate808**"
2054231,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to an exploit kit, which is commonly used to gain initial access to a system through malicious web content, aligning with the Drive-by Compromise technique.",ext to int,,,,,,4,Malware,"The rule detects a DNS query for a domain associated with an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,dns,initial_access,drive_by,Exploit_Kit, LandUpdate808**"
2054232,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to a known exploit kit, indicating an attempt to compromise a client endpoint through malicious domains, which aligns with the Initial Access phase.",ext to int,,,,,,4,Malware,"The rule detects a DNS query for a domain associated with an exploit kit, indicating potential malicious activity but not confirming a successful compromise.","exploit,dns,initialaccess,driveby,Exploit_Kit, LandUpdate808**"
2054233,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to an exploit kit associated with a malicious domain, indicating an attempt to gain initial access to the victim's system via compromised web content.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to an exploit kit but does not indicate a successful compromise.,"exploit,dns,initial_access,drive_by,Exploit_Kit, LandUpdate808**"
2054234,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to an exploit kit that is commonly used to deliver malware via compromised websites, indicating an attempt at initial access through drive-by download techniques.",ext to int,,,,,,4,Malware,"The rule indicates a potential exploit kit associated with a DNS lookup for a known malicious domain, but does not confirm a successful compromise.","exploit,dns,initialaccess,driveby,Exploit_Kit, LandUpdate808**"
2054235,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to an exploit kit, specifically targeting users through malicious domains, which aligns with the Initial Access phase where attackers exploit vulnerabilities to gain entry.",ext to int,,,,,,6,Malware,"This rule detects a domain associated with an exploit kit, indicating a successful compromise attempt through a drive-by download, which justifies a higher impact score.","exploit,dns,landupdate,initialaccess,Exploit_Kit, LandUpdate808**"
2054236,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects traffic related to an exploit kit that targets users through malicious domains, indicating an attempt to gain initial access to a system.",ext to int,,,,,,6,Malware,"The rule detects a potential exploit kit targeting users, indicating a successful compromise may occur, thus warranting a higher impact score.","exploit,sni,initial_access,drive_by,Exploit_Kit, LandUpdate808**"
2054237,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a specific exploit kit leveraging TLS SNI to target users, indicative of an initial access attempt through a drive-by compromise.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit targeting clients, indicating a successful compromise could occur through drive-by downloads.","exploit,tls,sni,initial_access,Exploit_Kit, LandUpdate808**"
2054238,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The Suricata rule detects a domain associated with an exploit kit that is likely used to deliver malware via compromised web traffic, indicative of initial access attempts through drive-by downloads.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit being used for initial access, which indicates a successful compromise could occur if not mitigated.","exploit,kit,tls,access,Exploit_Kit, LandUpdate808**"
2054239,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a TLS connection request to a known malicious domain associated with an exploit kit, indicating an attempt to gain initial access through a drive-by compromise.",ext to int,,,,,,6,Malware,"The rule detects a potential successful compromise through an exploit kit targeting users via TLS SNI, indicating an active threat.","exploit,sni,tls,initialaccess,Exploit_Kit, LandUpdate808**"
2054240,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a TLS connection with a specific SNI that is associated with an exploit kit, indicating an attempt to deliver malware through a compromised website, which aligns with the Initial Access phase.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a domain associated with an exploit kit, indicating a successful compromise targeting client endpoints.","exploit,kit,tls,initialaccess,Exploit_Kit, LandUpdate808**"
2054241,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects TLS traffic targeting a specific domain associated with an exploit kit, indicating an attempt to compromise a client endpoint through malicious content delivered via web browsers, which aligns with initial access tactics.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential successful compromise via an exploit kit targeting client endpoints, indicating a higher impact due to the nature of the exploit.","exploit,tls,sni,initialaccess,Exploit_Kit, LandUpdate808**"
2054244,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to a known exploit kit, indicating an attempt to compromise a client endpoint through malicious domain interactions, which aligns with initial access tactics.",ext to int,,,,,,4,Malware,The rule indicates a DNS lookup for a domain associated with an exploit kit but does not confirm a successful compromise.,"exploit,dns,initial_access,drive_by,Exploit_Kit**"
2054245,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects an exploit kit targeting web browsers, indicating an attempt to compromise a client endpoint through malicious TLS traffic, which aligns with the Initial Access phase.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploit kit targeting client endpoints, indicating a successful compromise may occur if the exploit is executed.","exploit,tls,sni,initial_access,Exploit_Kit**"
2054248,Command and Control,Command and Control,TA0011,Dynamic Resolution,T1568,"The rule detects DNS queries to a domain associated with Dynamic DNS, which is commonly used in Command and Control scenarios to obscure the true location of malicious infrastructure.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries to a domain associated with dynamic DNS, which may indicate potential malicious activity but does not confirm a successful compromise. The impact score is low due to the non-specific nature of the threat.","dns,dynamic,anomaly,command"
2054249,Command and Control,Command and Control,TA0011,Dynamic Resolution,T1568,"The rule detects HTTP requests to domains using Dynamic DNS, which is a common technique for malware to establish command and control channels, thus relating it to the Command and Control phase.",ext to int,,,,,,3,Command and Control (C2),"The rule detects HTTP requests to a domain associated with Dynamic DNS, which can indicate potential Command and Control activity. However, it does not confirm a successful compromise, leading to a lower impact score.","dynamicdns,http,anomaly,c2"
2054256,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects DNS queries related to a known exploit kit domain, indicating an attempt to gain initial access through malicious web content.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup for a domain associated with an exploit kit, indicating potential malicious activity, but does not confirm a successful compromise.","exploit,dns,initial_access,drive_by,Exploit_Kit**"
2054257,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a specific domain associated with an exploit kit, indicating an attempt to gain initial access through malicious DNS queries, typical of drive-by compromise attacks.",ext to int,,,,,,4,Malware,"The rule detects a domain associated with an exploit kit; however, it does not indicate a successful compromise.","exploit,dns,initial_access,web,Exploit_Kit**"
