sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2043469,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used for command and control communication, indicating potential tunneling of malicious traffic.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS which could indicate potential C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043470,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be indicative of command and control activity using tunneling protocols to evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS activity, which may indicate potential command and control traffic, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043471,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),The rule detects DNS over HTTPS traffic which could indicate potential command and control activity but does not confirm a successful compromise.,"dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043472,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communication that utilizes encrypted channels to evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential anomalies related to DNS over HTTPS, which could indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043473,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which can be used to tunnel command and control traffic, indicating potential malicious activity related to C2 communications.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential misuse of DNS over HTTPS for command and control purposes, but does not indicate a confirmed compromise.","dns,https,anomaly,command,SSL_Malicious_Cert**"
2043474,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity attempting to obfuscate its network traffic.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential DNS over HTTPS activity, which could be indicative of C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043475,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communication using encrypted channels to bypass traditional security measures.",ext to int,,,,,,3,Command and Control (C2),"The rule detects anomalous DNS over HTTPS traffic, which could indicate potential C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043476,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which can be used to establish covert communication channels for command and control purposes. This aligns with the Command and Control tactic, specifically the use of protocol tunneling to evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule indicates observed DNS over HTTPS traffic, which could suggest potential malicious activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043477,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential DNS over HTTPS activity which could indicate command and control traffic, but does not confirm a successful compromise.","dns,https,anomaly,command,SSL_Malicious_Cert**"
2043478,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be a method used by attackers to establish command and control channels, thereby indicating potential malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS over HTTPS traffic, which may indicate potential C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043479,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used to obfuscate command and control communications, indicating potential malicious activity in the context of command and control.",ext to int,,,,,,4,Command and Control (C2),"The rule detects potential use of DNS over HTTPS which might indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043480,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used to obfuscate command and control traffic, indicating potential malicious activity related to command and control operations.",ext to int,,,,,,3,Command and Control (C2),"The rule indicates potential anomalies related to DNS over HTTPS, which could be part of C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043481,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to establish command and control channels, indicating potential malicious activity related to remote access or data exfiltration.",ext to int,,,,,,3,Command and Control (C2),"The rule indicates potential use of DNS over HTTPS for command and control purposes, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043482,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communication using tunneling techniques to obscure malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects potential use of DNS over HTTPS for C2, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043483,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used by attackers to establish command and control channels while evading detection. This aligns with the Command and Control tactic in the MITRE ATT&CK framework.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic, which could indicate potential evasion tactics but does not confirm a successful compromise.","dns,https,anomaly,command,SSL_Malicious_Cert**"
2043484,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to establish a covert communication channel for command and control, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential DNS over HTTPS activity, which could indicate command and control traffic. However, it does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043485,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be used to establish command and control channels, making it relevant to the Command and Control tactic.",ext to int,,,,,,4,Command and Control (C2),"The rule detects the use of DNS over HTTPS, which may indicate anomalous behavior but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043486,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used to establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a DNS over HTTPS domain, which could indicate potential command and control traffic. However, it does not confirm a successful compromise, thus a lower impact score.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043487,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to conceal command and control communications, indicating potential malicious activity associated with command and control tactics.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS over HTTPS, which may indicate potential command and control activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043488,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communication using tunneling techniques, suggesting potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),The rule detects DNS over HTTPS which could indicate potential C2 traffic but does not confirm a successful compromise.,"dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043489,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to tunnel other protocols and establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential anomaly related to DNS over HTTPS which could indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043490,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications, especially when used to obscure the true nature of the traffic.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential DNS over HTTPS traffic, which could indicate command and control activity, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043491,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of Command and Control communications using tunneling techniques to evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic which could indicate potential C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043492,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which can be used for command and control communications, indicating potential malicious activity in the network.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS over HTTPS which may indicate potential C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043493,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used to obfuscate command and control traffic, indicating potential malicious activity related to establishing a command and control channel.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS over HTTPS traffic that could be indicative of command and control activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043494,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications using tunneling techniques to evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential use of DNS over HTTPS for command and control, but does not indicate a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043495,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used for command and control communications to evade detection, indicating a potential compromise.",ext to int,,,,,,4,Command and Control (C2),"The rule indicates potential use of DNS over HTTPS for command and control, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043496,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communication, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential use of DNS over HTTPS which could indicate command and control activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043497,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which can be used to obfuscate command and control traffic, indicating potential malicious activity aimed at maintaining communication with compromised systems.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential use of DNS over HTTPS which could indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043498,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity related to data exfiltration or remote control of compromised systems.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential DNS over HTTPS domain, which could indicate anomalous activity, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043499,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications using tunneling techniques, suggesting potential malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule alerts on a potential anomaly related to DNS over HTTPS, which could indicate malicious activity; however, it does not confirm a successful compromise.","dns,tls,anomaly,command_control,SSL_Malicious_Cert**"
2043500,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be used to establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule indicates potential DNS over HTTPS usage that may be related to C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043501,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential anomalies related to DNS over HTTPS, which could indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043502,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control activities using tunneling techniques to obfuscate malicious communications.",ext to int,,,,,,4,Command and Control (C2),"The rule detects potential anomalous DNS over HTTPS traffic, which could indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043503,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be used to establish a covert communication channel for command and control purposes, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic that could be indicative of command and control activity, but it does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043504,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is commonly used to establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic which may indicate tunneling, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043505,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications, as attackers often use this method to tunnel malicious traffic through legitimate protocols.",ext to int,,,,,,4,Command and Control (C2),"The rule detects potential use of DNS over HTTPS that could indicate tunneling for command and control, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043506,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications, often used to evade detection by traditional security measures.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential usage of DNS over HTTPS, which may indicate command and control activity. However, it does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043507,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used to tunnel command and control communications, indicating potential malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS over HTTPS traffic that may indicate command and control activity, but does not confirm a successful compromise.","anomaly,dns,tls,command,SSL_Malicious_Cert**"
2043508,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used to tunnel command and control traffic, indicating potential malicious activity in the context of maintaining control over compromised systems.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS which could indicate tunneling for C2, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043509,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to establish a command and control channel, indicating potential malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects potential DNS over HTTPS communication, which could indicate C2 activity. However, it does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043510,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can indicate the use of tunneling techniques to establish command and control channels, often used to evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule identifies potential DNS over HTTPS traffic which may indicate C2 activity, but does not confirm a successful compromise.","dns,https,anomaly,command,SSL_Malicious_Cert**"
2043511,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used to evade detection and establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS over HTTPS domain that could indicate anomalous behavior, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043512,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic which can be used by attackers to establish command and control channels, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a DNS over HTTPS domain which may indicate C2 activity; however, it does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043513,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used by attackers to establish command and control channels while evading detection. This aligns with the Command and Control tactic in the MITRE ATT&CK framework.",ext to int,,,,,,3,Command and Control (C2),"The rule identifies a potential DNS over HTTPS domain, which could indicate anomalous activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043514,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which can be used by attackers to establish a command and control channel, indicating potential malicious activity associated with covert communication.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential use of DNS over HTTPS, which could indicate command and control activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043515,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communication, especially when using tunneling techniques to bypass security measures.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential Command and Control (C2) domain in TLS SNI, but does not indicate a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043516,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential DNS over HTTPS domain which may indicate C2 activity, but does not confirm a successful compromise.","dns,https,anomaly,command,SSL_Malicious_Cert**"
2043517,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications, as attackers may use this protocol to tunnel malicious traffic and evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule indicates a potential use of DNS over HTTPS for command and control, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043518,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communication that utilizes encrypted channels to evade detection. This aligns with the Command and Control tactic, as attackers may use such methods to maintain communication with compromised hosts.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential DNS over HTTPS domain which could indicate C2 activity, but does not confirm a successful compromise.","dns,https,anomaly,command,SSL_Malicious_Cert**"
2043519,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be used for command and control purposes by masking the true nature of the communication, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential use of DNS over HTTPS, which can be indicative of C2 communication but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043520,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used to obscure command and control communications, indicating potential malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS over HTTPS traffic, which is often used for C2 communication, but does not indicate a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043521,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which may indicate a method used by attackers to establish a command and control channel, allowing them to communicate with compromised systems while evading detection.",ext to int,,,,,,4,Command and Control (C2),"The rule indicates potential DNS over HTTPS activity, which could be related to Command and Control but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043522,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be used to establish command and control channels, indicating potential malicious activity related to remote control of compromised systems.",ext to int,,,,,,4,Command and Control (C2),The rule observes DNS over HTTPS which could indicate potential C2 activity but does not confirm a successful compromise.,"dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043523,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is commonly used for command and control communications, indicating a potential use of protocol tunneling to evade detection.",ext to int,,,,,,2,Command and Control (C2),"The rule detects a potential anomaly related to DNS over HTTPS, which could indicate malicious activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043524,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications, often used to evade detection and maintain persistence in a network.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic which could indicate potential C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043525,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to establish covert communication channels for command and control purposes, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic which could indicate potential C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043526,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communication, particularly when associated with potentially malicious domains.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potentially suspicious DNS over HTTPS domain, which could indicate C2 activity, but does not confirm a successful compromise.","dns,https,anomaly,command,SSL_Malicious_Cert**"
2043527,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to conceal command and control communications, indicating potential malicious activity related to maintaining control over compromised systems.",ext to int,,,,,,3,Command and Control (C2),"The rule indicates observed DNS over HTTPS traffic, which could suggest tunneling but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043528,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which is often used to tunnel command and control communications, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential DNS over HTTPS traffic which may indicate tunneling for command and control, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043529,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be used to tunnel commands or exfiltrate data, indicating potential command and control activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a potential use of DNS over HTTPS, which could indicate tunneling for command and control purposes, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043530,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communication, indicating potential malicious activity related to remote control of compromised systems.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic that could indicate potential C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043531,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS (DoH) traffic, which can be used to establish command and control channels, indicating potential malicious activity. This aligns with the Command and Control tactic in the MITRE ATT&CK framework.",ext to int,,,,,,4,Command and Control (C2),"The rule detects DNS over HTTPS which may indicate potential C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043532,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used to tunnel command and control traffic, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),The rule detects a potential Command and Control (C2) communication through DNS over HTTPS but does not confirm a successful compromise.,"dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043533,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communication, indicating potential malicious activity trying to tunnel commands through legitimate protocols.",ext to int,,,,,,3,Command and Control (C2),"The rule detects an anomalous DNS over HTTPS domain which could indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043534,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control activities that utilize encrypted channels to evade detection.",ext to int,,,,,,3,Command and Control (C2),The rule detects DNS over HTTPS traffic which could indicate potential command and control activity but does not confirm a successful compromise.,"dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043535,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential DNS over HTTPS activity, which could indicate command and control behavior, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043536,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be indicative of command and control communications that utilize encrypted channels to evade detection.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential DNS over HTTPS domain, which could indicate anomalous behavior. However, it does not confirm a successful compromise, leading to a lower impact score.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043537,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used to conceal command and control communications, indicating potential malicious activity related to the command and control phase.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a potential DNS over HTTPS domain, which could indicate C2 activity, but does not confirm a successful compromise.","anomaly,dns,tls,command,SSL_Malicious_Cert**"
2043538,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used for command and control communication to evade detection, indicating a potential command and control phase.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential DNS over HTTPS domain which may indicate C2 activity, but does not confirm a successful compromise.","dns,tls,anomaly,control,SSL_Malicious_Cert**"
2043539,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which can be used for command and control communications, indicating a potential malicious activity related to establishing a covert channel.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a potential anomaly related to DNS over HTTPS, which could indicate C2 traffic. However, it does not confirm a successful compromise.","dns,tls,anomaly,c2,SSL_Malicious_Cert**"
2043540,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity.",ext to int,,,,,,4,Command and Control (C2),"The rule indicates potential DNS over HTTPS activity which could be related to C2 communication, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043541,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control purposes, indicating potential malicious activity related to data exfiltration or remote control of compromised systems.",ext to int,,,,,,3,Command and Control (C2),The rule detects DNS over HTTPS traffic which could indicate potential C2 communication but does not confirm a successful compromise.,"dns,https,anomaly,command,SSL_Malicious_Cert**"
2043542,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used to establish command and control channels that evade detection by traditional network security measures.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS, which can be used for C2, but does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043543,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS traffic, which can be used for command and control communications, indicating potential malicious activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects potential anomalous DNS over HTTPS traffic which could indicate Command and Control activity, but it does not confirm a successful compromise.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
2043544,Command and Control,Command and Control,TA0011,Protocol Tunneling,T1572,"The rule detects DNS over HTTPS, which is often used to tunnel commands and data, indicating potential Command and Control activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS over HTTPS traffic, which could indicate a potential command and control channel. However, it does not confirm a successful compromise, resulting in a lower impact score.","dns,tls,anomaly,command,SSL_Malicious_Cert**"
