sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2840700,Discovery,Reconnaissance,TA0043,Gather Victim Identity Information,T1589,"The rule detects SSL certificates for a free image hosting domain, which may indicate reconnaissance activities where an attacker is gathering information about potential targets or exfiltrating data through seemingly benign services.",ext to int,,,,,,3,Malware,"The rule detects a potentially suspicious SSL certificate for a free image hosting domain, which may indicate policy violation but does not confirm a successful compromise.","policy,anomaly,ssl,domain"
2840747,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203,"The rule detects HTTP traffic indicating a potential malicious cookie being set, which could be used to exploit a client application for initial access.",ext to int,,,,,,6,Malware,"The rule detects a possible malicious cookie payload indicating a trojan activity, which suggests a successful compromise could be occurring.","web,cookie,trojan,http"
2840749,Discovery,Reconnaissance,TA0043,Network Service Discovery,T1046,"The rule detects SSL/TLS certificates associated with a known paste site, indicating potential reconnaissance activity where an adversary may be gathering information or preparing to exfiltrate data.",ext to int,,,,,,2,Malware,"The rule detects an informational SSL/TLS certificate for a paste site, indicating potential benign or low-risk activity without evidence of a successful compromise.","tls,certificate,anomaly,info"
2840835,Initial Access,External Remote Services,T1133,External Remote Services,T1133.001,"The rule detects attempts to enable Remote Desktop Protocol (RDP) via the netsh command, indicating a potential initial access vector for attackers to gain remote control over a system.",ext to int,,,,,,6,Ransomware,"The rule detects enabling of RDP, which could indicate a successful compromise, allowing remote access for potential ransomware deployment.","rdp,anomaly,policy,http"
2840836,Initial Access,Initial Access,TA0001,Exploitation of Remote Services,T1210,"The rule detects attempts to enable RDP (Remote Desktop Protocol) using the 'netsh' command, which is indicative of exploiting remote services for initial access.",ext to int,,,,,,6,Command and Control (C2),"The rule detects an inbound request that enables RDP, suggesting a potential compromise if successful. It indicates an attempt to establish remote access, which could lead to further exploitation.","rdp,batch,policy,anomaly"
2840837,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects attempts to enable FTP via netsh, indicating a potential initial access method where an attacker may be trying to establish remote access to the system through FTP services.",ext to int,,,,,,6,Command and Control (C2),"The rule indicates a successful command execution to enable FTP, which can be used for data exfiltration or as a backdoor, suggesting a potential compromise.","ftp,anomaly,policy,http"
2840838,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects an inbound batch script that enables FTP via netsh, which can be indicative of an attacker trying to establish an external remote service for initial access.",ext to int,,,,,,4,Malware,"The rule detects a potential policy violation related to enabling FTP via a batch script, which could indicate malicious activity. However, it does not confirm a successful compromise.","anomaly,policy,ftp,windows"
2840839,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects attempts to enable Telnet, a potentially insecure remote access service, which can be exploited for unauthorized access, indicating an initial access attempt.",ext to int,,,,,,4,Policy Violation,"The rule indicates a potential policy violation related to enabling Telnet, which could lead to unauthorized access, but does not confirm a successful compromise.","telnet,anomaly,policy,http"
2840840,Execution,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects HTTP traffic indicating potential misuse of FTP and Telnet commands, suggesting an attacker may be establishing command and control through application layer protocols, which aligns with the Execution phase.",ext to int,,,,,,4,Policy Violation,The rule indicates potential misuse of network services (FTP/Telnet) but does not confirm a successful compromise.,"policy,anomaly,ftp,telnet"
2840985,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects HTTP traffic that indicates a potentially malicious script (WScript) being retrieved from Pastebin, suggesting an initial access vector where an attacker may use external resources to deliver payloads.",ext to int,,,,,,3,Miscellaneous,"The rule detects potentially anomalous activity related to Wscript being retrieved, but does not confirm a successful compromise or clearly malicious intent.","info,wscript,pastebin,anomaly"
2841098,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a TLS SNI associated with a known exploit kit (Fallout EK), indicating an attempt to compromise a client endpoint through malicious web content, which aligns with the Initial Access phase.",ext to int,,,,,,6,Malware,"The rule detects a TLS SNI associated with a known exploit kit redirector, indicating a successful compromise attempt targeting client endpoints.","exploit,redirect,tls,client"
2841210,Initial Access,Initial Access,TA0001,Supply Chain Compromise,T1195,"The rule detects a command and control communication from a mobile malware variant targeting Android devices, indicating it may have gained access through compromised apps or services, which aligns with the Initial Access phase.",ext to int,,,,,,8,Malware,"The rule detects a command from a known Android malware (Hamas RAT) that indicates a successful compromise of mobile devices, with potential data exfiltration and control by the attacker.","mobile,trojan,command,malware,Android**"
2841620,Defense Evasion,Obfuscation,T1027,Obfuscated Files or Information,T1027.002,"The rule detects a malicious JavaScript function that may be used to manipulate the browser's window, potentially hiding activities from the user, which aligns with tactics used to evade detection.",ext to int,,,,,,4,Malware,"The rule detects potentially malicious JavaScript that may indicate an attempt to manipulate client behavior, but does not confirm a successful compromise.","javascript,client,obfuscation,web"
2841748,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware (Trojan-Banker.AndroidOS.Cerberus) communicating with its command and control server through HTTP POST requests, indicative of a command and control phase where the malware exfiltrates data.",ext to int,,,,,,9,Malware,"The rule detects a successful check-in from a known Trojan banker malware (Cerberus) targeting mobile devices, indicating an active compromise.","trojan,mobile,command,exfiltration,Android**"
2841749,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in that indicates the presence of a command and control channel, where data is being exfiltrated from the infected device to the attacker.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known mobile malware (Android/Triada) to a command and control server, indicating an active compromise.","mobile,trojan,c2,exfiltration,Android**"
2841778,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.001,"The rule detects a mobile malware variant that may be delivered through malicious means, such as phishing links or compromised apps, targeting Android devices and gaining initial access to the network.",ext to int,,,,,,8,Malware,"The rule detects a known mobile malware (Trojan-Spy.AndroidOS.SpyNote) that can compromise devices and potentially lead to data theft or unauthorized access, indicating a successful compromise.","trojan,android,mobile,spy,Android**"
2841908,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with Android mobile malware, indicating an attempt to establish a command and control channel for initial access.",ext to int,,,,,,6,Malware,"The rule detects a DNS query related to known mobile malware, indicating a potential successful compromise of an Android device, thus justifying a score greater than 5.","dns,mobile,malware,c2,Android**"
2841909,Initial Access,Command and Control,C2,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with Android mobile malware, indicating potential initial access via command and control communication.",ext to int,,,,,,7,Malware,"The rule detects a DNS query related to a known mobile malware, indicating a successful compromise or active infection on the device.","mobile,dns,c2,malware,Android**"
2841910,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain, indicating that the mobile malware may be attempting to establish a command and control channel for further exploitation or data exfiltration.",ext to int,,,,,,7,Malware,"The rule detects a DNS lookup for a known malicious domain associated with Android malware, indicating a potential successful compromise.","mobile,malware,dns,command,Android**"
2841911,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS lookups to a known malicious domain associated with Android mobile malware, indicating an attempt to establish a command and control channel, which is a common tactic for initial access.",ext to int,,,,,,7,Malware,"The rule indicates a DNS lookup related to Android malware, specifically targeting mobile devices, suggesting a potential successful compromise if correlated with other indicators.","mobile,c2,dns,malware,Android_07012016**"
2841912,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating an attempt to establish communication with a command and control server, which is characteristic of the Initial Access phase in malware operations.",ext to int,,,,,,6,Command and Control (C2),"The rule indicates a potential compromise involving mobile malware contacting a command and control server, which is a sign of a successful attack.","dns,malware,mobile,c2,Android**"
2841913,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with mobile malware that may indicate initial access through command and control communications, allowing the attacker to control the compromised device.",ext to int,,,,,,7,Malware,"The rule detects a DNS query for a domain associated with Android mobile malware, indicating a potential successful compromise of devices, warranting a higher impact score.","dns,malware,mobile,c2,Android**"
2841914,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with mobile malware, indicating an attempt to establish a command and control channel, which is a common method for initial access in mobile malware attacks.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query associated with known mobile malware, indicating potential successful compromise of the mobile device.","mobile,malware,dns,c2,Android**"
2841917,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects specific HTTP headers associated with Burp Collaborator, which is often used in command and control communications. This indicates a potential command and control phase where an attacker may be using Burp Collaborator for exfiltration or to maintain control over compromised systems.",ext to int,,,,,,2,Malware,"The rule detects a Burp Collaborator Server Header, which may indicate potential reconnaissance or testing activity, but does not confirm a successful compromise.","anomaly,http,header,info"
2841934,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates detection of a mobile malware communicating with a command and control server over TLS, which aligns with the Command and Control tactic as it involves the malware's ability to receive commands and exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful connection to a known command-and-control server associated with mobile malware, indicating a compromised device.","mobile,malware,command,spy,Android**"
2842199,Defense Evasion,Obfuscated Files or Information,T1027,Obfuscated Files or Information,T1027,"The rule detects the EICAR test file, which is used to test antivirus solutions and may indicate attempts to evade detection mechanisms by using obfuscated or benign-looking files.",ext to int,,,,,,2,Malware,"The rule detects the EICAR test file, which is a harmless file used for testing antivirus systems, indicating a low threat level.","info,policy,anomaly,test"
2842230,Discovery,Reconnaissance,TA0043,Network Service Discovery,T1046,"The rule detects HTTP requests to a domain that provides external IP information, indicating potential reconnaissance activity where an attacker may be gathering information about the network environment.",ext to int,,,,,,3,Social Engineering,"The rule detects a request to a domain that provides external IP information, which may be used for reconnaissance or social engineering, but does not indicate a successful compromise.","info,lookup,anomaly,policy"
2842259,Discovery,Network Service Discovery,T1046,Network Service Discovery,T1046,"The rule detects HTTP requests to an external IP lookup service, which can indicate an attacker attempting to gather information about the network's external IPs, a common step in reconnaissance.",int to ext,,,,,,3,Social Engineering,"The rule detects a request to a domain that provides external IP address information, which could indicate reconnaissance or social engineering, but does not confirm a successful compromise.","iplookup,anomaly,policy,http"
2842314,Discovery,Reconnaissance,TA0043,Gather Victim Information,T1592,"The rule detects HTTP requests to a domain that provides geo information, indicating potential reconnaissance activities aimed at gathering information about the victim's location or network.",ext to int,,,,,,3,Social Engineering,"The rule detects a benign external geo lookup request, which does not indicate a successful compromise.","geo,lookup,policy,anomaly"
2842480,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.002,"The rule detects outbound traffic from a potentially compromised client endpoint to an external network, indicating initial access attempts using an SQL injection tool (XDumpGO), which aligns with techniques used to gain unauthorized access.",int to ext,,,,,,6,SQL Injection,"The rule detects outbound traffic related to XDumpGO, a known SQL injection tool, indicating a potential successful compromise.","anomaly,outbound,policy,init"
2842527,Exfiltration,Exfiltration Over Command and Control Channel,TA0011,Exfiltration Over Alternative Protocol,T1048,"The rule detects outbound traffic related to AEScrypt, which is often used for encrypting files before exfiltration, indicating potential data exfiltration via a command and control channel.",ext to int,,,,,,4,Data Breach,"The rule detects a file structure associated with AEScrypt, which may indicate data being exfiltrated; however, it does not confirm a successful compromise.","anomaly,policy,aescrypt,outbound"
2842528,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects outbound traffic that may indicate the use of AEScrypt, a tool that could be used for encrypted communication, which is often associated with command and control activities.",ext to int,,,,,,4,Malware,"The rule detects outbound traffic indicating potential use of AEScrypt, which can be associated with file encryption, but does not confirm a successful compromise.","anomaly,policy,traffic,structure"
2842529,Collection,Collection,TA0046,Data from Information Repositories,T1213,"The rule detects the presence of AEScrypt file structures in HTTP traffic, indicating potential collection of sensitive data that has been encrypted for exfiltration.",ext to int,,,,,,4,Data Breach,"The rule detects a specific file structure associated with AEScrypt, which could indicate a policy violation but does not confirm a successful compromise.","anomaly,http,policy,aescrypt"
2842530,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects specific HTTP traffic patterns indicative of potential command and control communication using AEScrypt, which may signify that an attacker is using application layer protocols for covert communication.",ext to int,,,,,,3,Policy Violation,"The rule detects a specific file structure associated with AEScrypt but does not indicate a successful compromise; hence, it receives a lower impact score.","anomaly,http,policy,info"
2842531,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects a specific file structure associated with AEScrypt, which suggests the potential collection of sensitive data encrypted for exfiltration. This aligns with the Collection phase as it indicates an attempt to gather and prepare data for further actions.",ext to int,,,,,,3,Malware,"The rule detects an inbound file structure associated with AEScrypt, which could indicate potential malicious activity, but does not confirm a successful compromise.","anomaly,policy,http,aescrypt"
2842532,Execution,Execution,TA0002,Command-Line Interface,T1059.003,"The rule detects the execution of a command via cmd.exe that locks the workstation, indicating a potential misuse of system commands which aligns with the Execution phase of the attack lifecycle.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a suspicious command execution related to a legitimate Windows function, but does not indicate a successful compromise.","cmd,inbound,anomaly,policy"
2842621,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects SSL/TLS certificates associated with PearsonVUE SecureBrowser, which could indicate an attempt to lure users into a phishing scenario, particularly with links that could lead to credential harvesting. This aligns with Initial Access tactics, specifically through phishing methods.",ext to int,,,,,,3,Social Engineering,"The rule indicates a potential policy violation related to SSL/TLS certificate usage, but does not confirm a successful compromise.","tls,anomaly,policy,informational"
2842622,Discovery,Discovery,TA0007,Application Layer Protocol,T1071,"The rule detects HTTP traffic patterns indicative of a specific application behavior, which may suggest reconnaissance activity by identifying the use of a particular browser and its interaction with a remote server.",int to ext,,,,,,2,Policy Violation,The rule detects a benign informational check-in from a secure browser and does not indicate a successful compromise.,"anomaly,http,policy,checkin"
2842688,Discovery,Network Service Discovery,T1046,DNS Query,T1071.001,"The rule detects an internal client querying an external DNS service, which could indicate reconnaissance activities to discover external IP addresses, fitting within the Discovery phase.",int to ext,,,,,,3,Social Engineering,"The rule detects an internal client performing an external IP lookup, which may indicate potential reconnaissance or social engineering tactics, but does not confirm a successful compromise.","info,anomaly,external,lookup"
2842689,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects an internal client querying an external service for its IP address, which is indicative of reconnaissance activity aimed at discovering external network details.",int to ext,,,,,,2,Social Engineering,"The rule detects an external IP lookup which may indicate user curiosity or social engineering attempts, but does not confirm a successful compromise.","info,anomaly,lookup,client"
2842729,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a malicious redirector cookie, indicating a potential drive-by compromise where users are redirected to malicious sites without their consent, facilitating initial access.",ext to int,,,,,,6,Malware,"The rule indicates a malicious redirector cookie set, which can lead to unauthorized access or control over the client's session, suggesting a successful compromise.","redirect,cookie,trojan,client"
2842823,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects a Magecart JS Skimmer, which is used to collect sensitive information from users, indicating that the attack phase relates to the collection of data.",ext to int,,,,,,8,Data Breach,"The rule detects a successful compromise involving Magecart JS Skimmer code, which is used to steal payment information from users.","skimmer,web,client,trojan"
2842832,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a POST request to a server that includes parameters often associated with mobile malware, indicating an attempt to exploit vulnerabilities in mobile applications or devices, which aligns with initial access tactics.",ext to int,,,,,,4,Malware,The rule detects potential mobile malware (PUP) activity but does not confirm a successful compromise.,"mobile,malware,pup,http"
2842906,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects specific HTTP traffic patterns associated with remote meeting software, suggesting potential command and control activity through application layer protocols.",ext to int,,,,,,3,Malware,"The rule detects usage of remote meeting software, which could indicate benign activity or policy violations rather than a confirmed security breach.","remote,meeting,activity,anomaly"
2842907,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP traffic indicative of a remote meeting application, which may be used for command and control purposes, suggesting potential malicious activity during the command and control phase.",ext to int,,,,,,3,Social Engineering,"The rule detects usage of remote meeting software, which may indicate policy violations or potential social engineering attempts, but does not confirm a successful compromise.","remote,meeting,anomaly,information"
2842919,Execution,Execution,TA0002,User Execution,T1203,"The rule is designed to detect potentially malicious VBS scripts that may be executed over HTTP, indicating an attempt to execute code on the target system.",ext to int,,,,,,4,Malware,"The rule indicates potential malicious behavior (Base64Decode and StrReverse) but does not confirm a successful compromise, thus the impact score is below 5.","anomaly,vbs,http,policy"
2842920,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects HTTP traffic that indicates an enumeration of running processes via PowerShell, which is typically associated with reconnaissance activities to gather information about the target system.",ext to int,,,,,,4,Insider Threats,"The rule detects a potentially anomalous HTTP response indicating enumeration of processes via PowerShell, which could suggest reconnaissance activity, but does not confirm a successful compromise.","info,anomaly,policy,powershell"
2842927,Command and Control,Command and Control,TA0011,Exfiltration Over C2 Channel,T1041,"The rule detects command-and-control (C2) beacon traffic from a mobile device, indicating that the device is communicating with a malicious server to receive commands or exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects established communication to a command-and-control server, indicating a successful compromise of the mobile device.","c2,beacon,android,malware,c2**"
2842929,Command and Control,Command and Control,TA0011,Exfiltration Over C2 Channel,T1041,"The rule detects command-and-control (C2) beacon traffic from a mobile malware, indicating that the malware is communicating with an external server to potentially exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful command-and-control beacon from a mobile malware, indicating a compromised device communicating with an external server, which poses a significant security threat.","c2,beacon,android,malware,Android, c2**"
2842969,Execution,Execution,TA0002,Command and Scripting Interpreter,T1059,"The rule detects the use of Base64 encoded WScript.Shell objects, which are often utilized in executing scripts on Windows systems. This indicates potential execution of malicious scripts, thus aligning with the Execution phase of an attack.",ext to int,,,,,,4,Malware,"The rule detects a potentially anomalous object related to a Base64 WScript.Shell, which may indicate malicious activity, but does not confirm a successful compromise.","anomaly,policy,http,base64"
2842970,Initial Access,Execution,TA0002,User Execution,T1203,"The rule detects a specific Base64 encoded payload indicative of a WScript.Shell object, which could suggest an attempt to execute a script on a target system. This aligns with Initial Access as it indicates a method of execution that could lead to further exploitation.",ext to int,,,,,,4,Malware,"The rule indicates potential malicious activity related to Base64 encoded WScript.Shell objects, but does not confirm a successful compromise.","base64,wscript,anomaly,policy"
2842971,Execution,Execution,TA0002,Command-Line Interface,T1059,"The rule detects potentially malicious Base64 encoded content associated with WScript.Shell, which is often used to execute scripts and commands on Windows systems, indicating an execution phase of an attack.",ext to int,,,,,,4,Malware,The rule detects potential malicious activity (Base64 encoded WScript.Shell object) but does not indicate a successful compromise.,"anomaly,policy,http,base64"
2842972,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP POST requests indicative of command and control activity from a mobile malware variant, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,8,Command and Control (C2),"The rule detects potential command-and-control activity from a mobile malware Trojan, indicating a successful compromise of a device.","mobile,trojan,c2,http"
2843004,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries for a domain associated with potential scam callbacks, indicating an attempt to lure users to malicious sites, which is characteristic of initial access via phishing tactics.",ext to int,,,,,,3,Social Engineering,"The rule detects a potential scam callback domain, which indicates suspicious activity but does not confirm a successful compromise.","scam,dns,callback,anomaly"
2843005,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects DNS queries to a known scam callback domain, which suggests an attempt to establish initial access via phishing techniques. This aligns with the tactic of Phishing, as users may be lured into clicking links that lead to malicious sites.",ext to int,,,,,,4,Social Engineering,"The rule detects a potential scam callback domain, indicating a possible phishing attempt, but does not confirm a successful compromise.","scam,dns,callback,social"
2843085,Execution,Execution,TA0002,Command and Scripting Interpreter,T1059,"The rule detects HTTP responses that may indicate the use of PowerShell, which is often employed for executing malicious scripts, thus aligning with the Execution phase of an attack.",ext to int,,,,,,4,Policy Violation,"The rule detects HTTP responses that may indicate anomalous PowerShell activity, but does not confirm a successful compromise. The impact score is below 5 as it focuses on potential threats rather than confirmed incidents.","powershell,http,anomaly,policy,PowerShell**"
2843086,Execution,Execution,TA0002,Command and Scripting Interpreter,T1059,"The rule detects HTTP responses that may indicate the use of PowerShell for executing commands, which is commonly associated with the Execution phase of an attack.",ext to int,,,,,,4,Malware,The rule detects a potential anomaly in PowerShell usage but does not indicate a successful compromise.,"powershell,anomaly,policy,http,PowerShell**"
2843256,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects access to a web panel likely used for credential harvesting, indicating an initial access attempt through compromised web servers, which aligns with the phishing technique.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects access to a compromised server that is likely being used for credential harvesting, indicating a successful compromise of the client.","web,credential,abuse,panel"
2843257,Initial Access,Valid Accounts,T1078,Default Accounts,T1078.001,"The rule detects attempts to access a web panel associated with LokiBot, indicating the use of compromised credentials to gain initial access to the server.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects access to a LokiBot panel from an internally compromised server, indicating a successful compromise and potential data exfiltration or further exploitation.","web,credential,access,internal"
2843281,Initial Access,Drive-by Compromise,T1189,Malicious File Download,T1203,"The rule detects malicious payload downloads initiated by a web client, indicating an attempt to exploit vulnerabilities during initial access.",ext to int,,,,,,7,Malware,"The rule detects a malicious payload download which indicates a successful compromise of the client endpoint, warranting a higher impact score.","trojan,http,payload,client"
2843391,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating an initial access attempt through command and control communication.",ext to int,,,,,,6,Malware,"The rule detects a DNS query related to a known Trojan Banker, indicating a successful compromise of the Android operating system, which warrants a moderate impact score.","mobile,dns,trojan,c2,Android**"
2843392,Initial Access,Initial Access,TA0001,Malware,T1203,"The rule detects a DNS query associated with mobile malware, indicating an attempt to access malicious payloads, which aligns with the Initial Access phase where attackers seek to compromise devices.",ext to int,,,,,,7,Malware,"The rule detects a DNS lookup associated with a known Trojan banker targeting Android OS, indicating a successful compromise of the mobile device.","mobile,trojan,dns,c2,Android**"
2843395,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a POST request from a mobile device to an external server, indicating potential command and control activity where the device may be exfiltrating data to the attacker.",ext to int,,,,,,7,Command and Control (C2),"The rule indicates a successful connection to a command-and-control server by a mobile malware variant, suggesting a potential compromise.","mobile,command,malware,exfiltration,Android**"
2843397,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests from mobile devices indicating potential command and control communications, specifically targeting malware that may exfiltrate data over such channels.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful command and control check-in from a mobile malware, indicating a potential compromise of a mobile client.","mobile,command,c2,malware,Android**"
2843398,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in from an Android device to a command-and-control server, indicating an established communication channel used for exfiltration of data.",int to ext,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from mobile malware (Android/Hiddad), indicating a compromised device communicating with a command-and-control server.","mobile,c2,malware,android,Android**"
2843399,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests from mobile devices that are characteristic of malware communication with a command and control server, indicating an ongoing command and control activity.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from mobile malware, indicating potential compromise and exfiltration of data.","mobile,command,trojan,exfiltration"
2843601,Discovery,Active Scanning,TA0009,Network Service Scanning,T1046,"The rule detects an internal host accessing an external service (ip2c.org) that provides Geo IP information, which can indicate reconnaissance activity to gather information about external IP addresses.",int to ext,,,,,,3,Social Engineering,"The rule detects a lookup to a domain providing Geo IP information, which may indicate information gathering but does not confirm a successful compromise.","iplookup,anomaly,external,policy"
2843637,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects large DNS over TCP traffic with an ELF header, which may indicate the use of application layer protocols for command and control, suggesting that the traffic could be part of a malicious activity related to C2 communication.",any to any,,,,,,4,Malware,"The rule detects large DNS over TCP traffic with an ELF header, which may indicate anomalous behavior but does not confirm a successful compromise.","dns,anomaly,policy,info"
2843638,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects large DNS over TCP traffic with specific content, which may indicate an attempt to establish command and control channels using DNS, a common technique for exfiltration or communication.",any to any,,,,,,4,DNS Spoofing/Poisoning,The rule indicates a large DNS response which could be anomalous but does not confirm a successful compromise.,"dns,anomaly,policy,info"
2843639,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects large DNS over TCP traffic containing a PDF header, which may indicate data exfiltration or command and control activity using DNS tunneling, thus aligning with the Command and Control phase.",any to any,,,,,,3,Malware,"The rule detects large DNS over TCP packets with a PDF header, which may indicate an anomaly but does not confirm a successful compromise.","dns,anomaly,policy,info"
2843640,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects large DNS over TCP traffic that may indicate a potential command and control channel, particularly when combined with ZIP file headers, suggesting data exfiltration or remote control.",ext to int,,,,,,3,Malware,"The rule detects a large DNS over TCP packet with a ZIP header, which may indicate suspicious behavior. However, it does not confirm a successful compromise.","dns,anomaly,policy,info"
2843671,Discovery,Network Discovery,T1046,Network Service Scanning,T1046.001,"The rule detects MSRPC communications, which can indicate reconnaissance activities as attackers may scan for open services and gather information about the network environment.",ext to int,,,,,,3,Malware,"The rule detects RPC communications but does not indicate a successful compromise, thus resulting in a lower impact score.","anomaly,msrpc,communication,policy"
2843672,Discovery,Network Discovery,T1046,Network Service Discovery,T1018,"The rule detects MSRPC communications, which can indicate reconnaissance activities as attackers may probe network services to gather information about the target environment.",ext to int,,,,,,3,Command and Control (C2),The rule detects MSRPC communications which may indicate anomalous behavior but does not confirm a successful compromise.,"msrpc,anomaly,policy,info"
2843705,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a potentially malicious domain (.zynn.us), which may indicate an attempt to establish command and control communication, fitting within the Command and Control phase.",ext to int,,,,,,2,Phishing,"The rule detects a DNS query for a domain associated with potential phishing activity, but does not indicate a successful compromise.","dns,anomaly,policy,informational,Android**"
2843706,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a specific domain (.zynn.net), which may indicate a command and control communication channel being established by malware.",ext to int,,,,,,2,Phishing,The rule detects a DNS query for a domain associated with potential phishing but does not indicate a successful compromise.,"dns,lookup,anomaly,policy"
2843707,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to 'totok.ai', which is associated with the Totok messaging app used for Command and Control communications. This indicates potential malicious activity where an attacker might be using this application to establish C2 channels.",ext to int,,,,,,2,Phishing,"The rule detects a DNS lookup related to Totok, which is associated with potential privacy concerns but does not indicate a successful compromise.","dns,lookup,anomaly,policy"
2843708,Discovery,Network Discovery,T1046,DNS Query,T1071.004,"The rule detects DNS queries for 'musical.ly', indicating potential reconnaissance or discovery activity related to TikTok, which may suggest an attempt to identify or exploit network resources.",ext to int,,,,,,2,Phishing,"The rule detects a DNS query related to TikTok, which is not a confirmed compromise but rather an informational alert that may indicate benign activity or policy violation.","dns,anomaly,tiktok,policy"
2843709,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to a specific domain associated with potential command and control activity, indicating that the traffic could be a sign of a malicious connection attempt.",ext to int,,,,,,2,Phishing,The rule detects a DNS lookup related to a potentially malicious domain but does not indicate a successful compromise.,"dns,anomaly,policy,tiktok"
