sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2046361,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known command and control domain for mobile malware, indicating potential communication with malicious infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware command and control domain, indicating a successful compromise attempt.","mobile,trojan,dns,c2"
2046362,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with a malicious server for control purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a domain associated with mobile malware that is likely communicating with a command and control server, indicating a successful compromise of a mobile device.","dns,trojan,mobile,c2"
2046363,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain used by mobile malware, indicating an attempt to establish communication with a remote server for control purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with Android spyware, indicating a successful compromise of a device.","mobile,trojan,dns,command"
2046364,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with Android malware, indicating a successful compromise of a device.","mobile,trojan,dns,command"
2046365,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain associated with mobile malware, indicating the establishment of a communication channel for remote control of the infected device.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query associated with a known CnC domain for Android malware, indicating potential successful compromise.","mobile,trojan,dns,c2"
2046366,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection back to an attacker-controlled infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware command and control domain, indicating potential successful compromise of a mobile device.","dns,trojan,mobile,c2"
2046367,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with Android malware, indicating an attempt to establish a command and control channel, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known Android malware command and control domain, indicating a successful compromise or active communication with a malicious server.","malware,dns,trojan,mobile"
2046368,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with external infrastructure for malicious purposes.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a specific DNS query related to a known mobile malware CnC domain, indicating a successful compromise could lead to unauthorized control over the device.","mobile,trojan,dns,spyware"
2046369,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with Android malware, indicating the establishment of a command and control channel, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific domain associated with mobile malware (Android Spy PREDATOR), indicating a successful compromise or ongoing command and control communication.","mobile,trojan,dns,command"
2046370,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a mobile malware command and control domain, indicating the establishment of a connection between the compromised device and the attacker's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific malware domain associated with Android spyware, indicating a successful compromise attempt.","dns,trojan,mobile,c2"
2046371,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating potential command and control activities that exploit mobile devices.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential successful compromise.","mobile,trojan,dns,command"
2046372,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a known command and control domain used by mobile malware, indicating an attempt to establish a connection for further malicious activities.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential Command and Control (C2) domain associated with mobile malware, indicating a successful compromise of a device.","dns,trojan,mobile,command"
2046373,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware CnC domain, indicating a potential successful compromise.","mobile,trojan,dns,command"
2046374,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating potential communication with an attacker-controlled server, which aligns with the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise where a device may be controlled by an attacker.","dns,trojan,mobile,command"
2046375,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known command and control domain used by mobile malware, indicating an attempt to establish a connection for malicious activities.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential connection to a known malicious domain associated with mobile malware, indicating a successful compromise may be occurring.","dns,trojan,mobile,command"
2046376,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control domain associated with mobile malware, indicating an attempt to establish communication with the attacker's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known malicious domain associated with mobile malware, indicating a successful compromise of a device and potential command and control activity.","mobile,trojan,dns,c2"
2046377,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating an attempt to establish a command and control (CnC) channel, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known Command and Control domain associated with mobile malware, indicating a successful compromise.","dns,spyware,trojan,mobile"
2046378,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with malicious infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of devices.","mobile,trojan,dns,command"
2046379,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt to establish communication with an attacker-controlled server, which is characteristic of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with Android spyware, indicating a potential successful compromise.","malware,dns,trojan,mobile"
2046380,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known command and control domain for mobile malware, indicating an attempt to establish communication with a malicious infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential C2 domain associated with mobile malware, indicating a successful compromise of the endpoint.","dns,trojan,mobile,command"
2046381,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain used by mobile malware, indicating potential communication with an adversary's infrastructure for control purposes.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a known malicious domain associated with Android spyware, indicating a successful compromise or ongoing malicious activity.","mobile,dns,trojan,command"
2046382,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt to establish communication for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query associated with known mobile malware, indicating potential successful compromise and communication with a Command and Control server.","dns,trojan,mobile,command-and-control"
2046383,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential command and control domain associated with Android malware, indicating a successful compromise targeting client endpoints.","mobile,trojan,dns,command"
2046384,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an attempt by the malware to establish communication with its infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","mobile,trojan,dns,command"
2046385,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain used by mobile malware, indicating an attempt to establish communication with the attacker's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain related to Android malware, indicating a successful compromise could lead to further exploitation.","dns,trojan,mobile,command"
2046386,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule identifies DNS queries for a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish a communication channel with the malware's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known malicious domain used for Command and Control, indicating a successful compromise of a mobile device.","mobile,trojan,dns,c2"
2046387,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating potential Command and Control (C2) activity where attackers establish infrastructure to control compromised devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a CnC domain associated with Android malware, indicating a successful compromise is possible, warranting a higher impact score.","malware,dns,trojan,mobile"
2046388,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with a malicious server.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain related to mobile malware, indicating a successful compromise could be occurring.","mobile,trojan,dns,command"
2046389,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for further malicious activities.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential compromise by identifying a known CnC domain associated with mobile malware, indicating active communication with a malicious server.","dns,trojan,mobile,c2"
2046390,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish a connection for command and control purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known malware domain associated with Android spyware, indicating a successful compromise or ongoing malicious activity.","dns,trojan,mobile,command"
2046391,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a successful compromise attempt.","dns,trojan,mobile,command"
2046392,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with the attacker's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware command and control domain, indicating potential successful compromise of a mobile device.","mobile,dns,trojan,command"
2046393,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain associated with mobile malware, indicating potential resource development for malicious operations.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific DNS query associated with known malware (Android Spy PREDATOR), indicating a successful compromise attempt for command and control communication.","dns,trojan,mobile,c2"
2046394,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control domain associated with mobile malware, indicating an attempt to establish communication with the attacker's infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS lookup associated with a known mobile malware command and control domain, indicating a successful compromise or active communication with malicious infrastructure.","malware,dns,trojan,mobile"
2046395,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS lookups related to a known Command and Control domain associated with mobile malware, indicating the establishment of a communication channel for remote control.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a specific domain associated with Android malware, indicating a successful compromise attempt or ongoing command and control activity.","mobile,trojan,dns,c2"
2046396,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known command and control domain used by mobile malware, indicating an attempt to establish a connection for further malicious activity.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with Android malware, indicating a successful compromise of a mobile device.","mobile,trojan,dns,command"
2046397,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating the establishment of a connection for remote control and data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific domain associated with Android malware (PREDATOR) that is likely being used for command and control purposes, indicating a successful compromise.","mobile,trojan,dns,command"
2046398,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query related to a known Command and Control (CnC) domain used by mobile malware, indicating an attempt to establish a connection for further instructions or data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a DNS query associated with a known malware CnC domain, indicating a successful compromise or active communication with a malicious server.","dns,trojan,mobile,c2"
2046399,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating the establishment of a command and control channel which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a successful compromise of a device.","mobile,trojan,dns,c2"
2046400,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an external server for control purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known CnC domain associated with Android malware, indicating a successful compromise or ongoing malicious activity.","dns,spyware,command,mobile"
2046401,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a known Command and Control (CnC) domain used by mobile malware, indicating that the malware may be acquiring infrastructure to facilitate communication with the attacker.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a potential connection to a known CnC domain associated with mobile malware, indicating a successful compromise of a device.","dns,malware,trojan,mobile"
2046402,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating the establishment of a communication channel for remote control.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating a potential successful compromise.","dns,mobile,trojan,c2"
2046403,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with mobile malware, indicating that the malware may be establishing command and control communications, which aligns with the Command and Control phase.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with mobile malware, indicating a successful compromise of a device.","malware,dns,trojan,mobile"
2046404,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a specific malware domain associated with Android spyware, indicating a successful compromise attempt.","malware,dns,trojan,mobile"
2046405,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an attacker-controlled infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific command and control domain associated with mobile malware, indicating a successful compromise of a device.","mobile,trojan,dns,command"
2046406,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to establish communication with a command and control server, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware Command and Control domain, indicating a potential successful compromise.","dns,trojan,mobile,command"
2046407,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known mobile malware's command and control domain, indicating an attempt to establish communication for malicious activities.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known command and control domain associated with mobile malware, indicating a successful compromise or ongoing malicious activity.","mobile,dns,trojan,command"
2046408,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an external server for control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific CnC domain associated with mobile malware, indicating a successful compromise attempt.","dns,spyware,trojan,mobile"
2046409,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an attacker-controlled server.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware command and control domain, indicating a successful compromise or potential active communication with a malicious server.","dns,trojan,mobile,command"
2046410,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a known malicious domain associated with mobile malware that may be used for command and control purposes, indicating the use of acquired infrastructure for malicious activities.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a successful compromise of a device.","dns,trojan,mobile,command"
2046411,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with malicious infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware command and control domain, indicating a potential successful compromise.","mobile,trojan,dns,command"
2046412,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain used for Command and Control (CnC) by mobile malware, indicating an attempt to establish a connection for further malicious activity.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware Command and Control domain, indicating a potential successful compromise of a device.","dns,malware,c2,mobile"
2046413,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain associated with mobile malware command and control, indicating an attempt to establish communication with the attacker's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known CnC domain associated with Android malware, indicating a successful compromise of a device.","dns,malware,spyware,trojan"
2046414,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for further malicious activity.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware command and control domain, indicating a successful compromise of a mobile device.","dns,trojan,mobile,command"
2046415,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS lookups for a known malicious domain associated with mobile malware, indicating an attempt to establish command and control communication.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific malicious domain associated with Android spyware, indicating a successful compromise attempt targeting mobile devices.","mobile,trojan,dns,spyware"
2046416,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query related to a known Command and Control domain associated with mobile malware, indicating the establishment of communication with an external server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential successful compromise or ongoing C2 communication.","dns,malware,trojan,mobile"
2046417,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential Command and Control activity as attackers acquire infrastructure to control compromised devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware command and control domain, indicating potential successful compromise of the mobile device.","dns,trojan,mobile,command"
2046418,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control domain associated with mobile malware, indicating the establishment of a communication channel for remote control.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with Android malware, indicating a successful compromise attempt.","dns,trojan,mobile,c2"
2046419,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt to establish communication with a malicious infrastructure.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a specific CnC domain associated with mobile malware, indicating a successful compromise attempt targeting Android devices.","malware,dns,trojan,mobile"
2046420,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known command and control domain used by Android malware, indicating an attempt to establish communication with an external server for malicious activities.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known CnC domain related to Android malware, indicating a successful compromise could be occurring.","dns,spyware,trojan,mobile"
2046421,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a specific domain associated with mobile malware, indicating potential command and control (C2) activity, which aligns with the resource development phase of establishing infrastructure for malicious operations.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with Android spyware, indicating a successful compromise attempt.","mobile,trojan,dns,command"
2046422,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a known malicious domain used for command and control by mobile malware, indicating an attempt to establish communication with an external server.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a DNS query associated with a known Android malware CnC domain, indicating a potential successful compromise.","mobile,trojan,dns,c2"
2046423,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known command and control domain associated with Android malware, indicating an attempt to establish communication with a malicious infrastructure.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a known malicious domain associated with Android spyware, indicating a successful compromise attempt.","dns,trojan,mobile,command"
2046424,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known malicious domain associated with mobile malware, indicating an attempt to establish Command and Control communication.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific malware command and control domain related to Android spyware, indicating a successful compromise of a device in the network.","mobile,trojan,dns,c2"
2046425,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a known CnC domain associated with mobile malware, indicating that the malware may be establishing a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware command and control domain, indicating potential successful compromise and ongoing malicious activity.","dns,trojan,mobile,c2"
2046426,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with an external server for control purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS lookup for a known CnC domain associated with mobile malware, indicating a successful compromise or potential malware activity.","dns,trojan,mobile,c2"
2046427,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a known malicious domain used for command and control purposes, indicating an attempt to establish communication with compromised infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific CnC domain associated with mobile malware, indicating a successful compromise where the infected device may be communicating with an attacker-controlled server.","dns,trojan,mobile,c2"
2046428,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known CnC domain used by Android malware, indicating an attempt to establish a connection to a command and control server, which is a key part of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known Android malware CnC domain, indicating a successful compromise attempt.","mobile,dns,trojan,command"
2046429,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware Command and Control (CnC), indicating an attempt to establish communication with an external server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific domain associated with Android malware, indicating a successful compromise attempt through C2 communication.","dns,trojan,mobile,c2"
2046430,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt to establish communication with a remote server, which is characteristic of the Command and Control phase.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with Android malware, indicating a successful compromise of a mobile device.","dns,trojan,mobile,command"
2046431,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating potential command and control activity, which falls under the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware command and control domain, indicating a successful compromise or ongoing malicious activity.","malware,dns,command,mobile"
2046432,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known malicious domain associated with Android malware, indicating potential Command and Control activity as the malware attempts to communicate with its infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating potential successful compromise.","dns,malware,spyware,c2"
2046433,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known command and control domain associated with Android malware, indicating an attempt to establish communication with the attacker's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known Android malware command and control domain, indicating a potential successful compromise.","mobile,trojan,dns,c2"
2046434,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control domain associated with mobile malware, indicating an attempt to establish communication with an external server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule indicates a successful detection of a command and control domain associated with Android malware, which poses a significant threat to the integrity of the network.","mobile,trojan,dns,command"
2046435,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known command and control domain used by mobile malware, indicating an attempt to establish communication with a remote server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known Android malware CnC domain, indicating a potential successful compromise of mobile devices.","mobile,trojan,dns,command"
2046436,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a known Command and Control (CnC) domain used by mobile malware, indicating an attempt to establish communication with a malicious server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with Android malware, indicating a successful compromise may be in progress.","mobile,dns,trojan,c2"
2046437,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known Command and Control (CnC) domain used by mobile malware, indicating the establishment of a communication channel for controlling compromised devices.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating a potential successful compromise or ongoing malicious activity.","mobile,trojan,dns,c2"
2046438,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating that the malware is attempting to communicate with its infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query to a known malicious domain associated with mobile malware, indicating a potential successful compromise or active communication with a command and control server.","mobile,trojan,dns,command"
2046439,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with mobile malware, indicating potential command and control activity where the attacker has established infrastructure for controlling compromised devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known malicious command and control domain, indicating potential successful compromise or ongoing malicious activity.","dns,trojan,mobile,c2"
2046440,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain associated with Android malware, indicating potential Command and Control activity as attackers may acquire infrastructure to control compromised devices.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with Android spyware, indicating a successful compromise attempt.","mobile,dns,trojan,command"
2046441,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain associated with Android malware, indicating potential Command and Control activity where the malware may communicate with an external server to receive commands or exfiltrate data.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with Android malware, indicating a successful compromise or ongoing malicious activity.","dns,malware,trojan,mobile"
