sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2807006,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware backdoor that communicates with a command and control server to exfiltrate data, indicating the presence of a C2 channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful communication from a mobile malware backdoor to a command and control server, indicating a potential compromise of the mobile device.","mobile,backdoor,command,exfiltration,Android**"
2807007,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware backdoor that communicates with a command and control server for exfiltration of sensitive information, indicating the use of an established C2 channel.",ext to int,,,,,,8,Malware,"The rule detects a backdoor malware check-in indicating a successful compromise of a mobile device, which poses a significant threat to network security.","mobile,backdoor,trojan,command,Android**"
2807008,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects mobile malware that communicates with a command and control server, indicating potential exfiltration of data over this channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects communication with a known mobile adware that indicates a successful compromise of a device, suggesting potential data exfiltration.","mobile,trojan,c2,adware,Android**"
2807009,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects communication from a mobile malware variant attempting to exfiltrate device information through a specified URI to a command and control server, indicating a command and control phase of the attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a mobile malware check-in indicating a successful compromise of a device, which could lead to further malicious activities.","mobile,malware,command,exfiltration,Android**"
2807013,Collection and Exfiltration,Command and Control,TA0037,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in, indicating that data is being collected and exfiltrated via a command and control channel, which aligns with the collection and exfiltration phase.",ext to int,,,,,,8,Malware,The rule indicates a successful check-in from a mobile malware variant (Spy.Smsir.B) which suggests an active compromise on a device within the network.,"mobile,trojan,c2,exfiltration,Android**"
2807069,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests from mobile malware to a command and control server, indicating an attempt to communicate and potentially exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a check-in from a known mobile malware variant, indicating a successful compromise and potential data exfiltration.","mobile,trojan,c2,exfiltration,Android**"
2807070,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in with a command and control server, indicating potential exfiltration of data over the established connection.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a check-in from a mobile malware payload that indicates a successful compromise of the target device, allowing for potential data exfiltration.","mobile,trojan,c2,exfiltration,Android**"
2807071,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule indicates detection of a mobile malware communicating with a command and control server, specifically through HTTP POST requests containing potentially sensitive information, which aligns with the exfiltration of data over a C2 channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful communication from a mobile malware (Android/TrojanSMS.Agent.PS) to a command and control server, indicating a potential compromise of the device.","trojan,http,mobile,c2,Android**"
2807072,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule specifically detects communication patterns indicative of a mobile malware check-in with a command and control server, which aligns with the Command and Control tactic and the technique for exfiltration over a C2 channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in of a mobile malware variant, indicating potential compromise and exfiltration over a command and control channel.","mobile,trojan,c2,exfiltration,Android**"
2807073,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in communication to a command and control server, indicative of exfiltration activities where data may be sent back to the attacker.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a check-in from a known mobile malware (JSmsHider.L), indicating a successful compromise and potential data exfiltration.","mobile,trojan,c2,exfiltration,Android**"
2807074,Collection and Exfiltration,Command and Control,TA0037,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests from mobile devices to a command and control server, indicating potential data exfiltration through a C2 channel, which aligns with the Collection and Exfiltration phase.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating potential control over the device and data exfiltration capabilities.","malware,trojan,c2,mobile,Android**"
2807081,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in, indicating an active connection to a command and control server, which is characteristic of the Command and Control tactic. The presence of specific content patterns and user agent strings further supports the identification of exfiltration activities over a C2 channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in of a mobile malware variant, indicating a potential compromise of a device and ongoing command and control activity.","trojan,mobile,c2,checkin,Android**"
2807082,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects communication patterns indicative of mobile malware check-ins with a command and control server, specifically targeting Android devices for potential data exfiltration.",ext to int,,,,,,7,Malware,"The rule detects a successful compromise related to mobile malware, specifically a Trojan targeting Android devices, indicating a significant security threat.","mobile,trojan,c2,exfiltration,Android**"
2807086,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a backdoor Android malware communicating with a command and control server, indicating an active C2 channel used for exfiltration of data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a backdoor communication from a compromised mobile device, indicating a successful compromise and potential data exfiltration.","mobile,backdoor,c2,trojan,Android**"
2807088,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a POST request to a specific URI that suggests communication with a command and control server, indicative of malware activity attempting to exfiltrate data.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects established connections to external servers for mobile malware check-ins, indicating potential successful compromises targeting mobile clients.","mobile,adware,c2,trojan,Android**"
2807135,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects potential Bitcoin variant check-ins, which are indicative of communication between compromised hosts and command and control servers, fitting the Command and Control phase.",ext to int,,,,,,3,Cryptojacking,"The rule detects potential check-in activity related to a Bitcoin variant, which may indicate coin-mining activity; however, it does not confirm a successful compromise.","coin,checkin,anomaly,info"
2807167,Discovery,Reconnaissance,TA0043,Search Open Websites,T1593,"The rule detects web crawler activity, which is often used during the reconnaissance phase to gather information about web resources. This aligns with the Discovery phase as it involves identifying and mapping out publicly available information.",ext to int,,,,,,2,Malware,"The rule detects a benign web crawler (Baidu Spider) which is not indicative of a successful compromise, thus a low impact score.","webcrawler,reconnaissance,info,anomaly,WebCrawler**"
2807266,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in to a command and control server, indicating that the malware is establishing a C2 channel to exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects communication from a mobile malware Trojan, indicating a successful compromise and potential data exfiltration.","trojan,mobile,c2,checkin,Android**"
2807268,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in to a command and control server, indicating an established C2 channel for data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware Trojan, indicating a compromised device communicating with a command and control server.","trojan,mobile,command,checkin,Android**"
2807269,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in to a command and control server, indicating that the malware is communicating with an external entity for control purposes, aligning with the Command and Control tactic.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a successful check-in from a mobile malware variant, indicating potential control over the device and data exfiltration.","trojan,mobile,c2,checkin,Android**"
2807272,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule indicates a Trojan-Spy malware that checks in with a command and control server, suggesting it is involved in data exfiltration over the established C2 channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful communication from a Trojan malware targeting mobile devices, indicating a potential compromise.","trojan,mobile,c2,exfiltration,Android**"
2807281,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in behavior where the malware communicates with a command and control server, indicating an established C2 channel for exfiltrating data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in of a mobile malware variant, indicating potential active compromise and communication with a command and control server.","trojan,http,command,exfiltration,Android**"
2807282,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in, indicating that the malware is communicating with a command and control server to exfiltrate data, which aligns with the Command and Control tactic and the Exfiltration Over C2 Channel technique.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a check-in from a known mobile malware variant (JSmsHider.D), indicating a successful compromise of a mobile device, which poses a significant threat to network security.","mobile,malware,command,exfiltration,Android**"
2807291,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware variant that communicates with a command and control server via HTTP POST requests, indicating potential exfiltration of data over a C2 channel.",ext to int,,,,,,8,Command and Control (C2),The rule detects a successful check-in from a mobile malware Trojan that indicates compromised devices communicating with a command and control server.,"trojan,mobile,c2,exfiltration,Android**"
2807306,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects network traffic indicative of a mobile malware check-in, which typically involves establishing a command and control channel for data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating a potential compromise of mobile devices and ongoing communication with a command and control server.","trojan,http,checkin,mobile,Android**"
2807336,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects mobile malware that communicates with a command and control server, indicating an established command and control channel for exfiltration of data.",ext to int,,,,,,6,Malware,"The rule detects a successful check-in from a mobile malware variant, indicating active communication with a command and control server.","mobile,malware,command,exfiltration,Android**"
2807342,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware communication pattern indicative of a command and control check-in, which is a common behavior for exfiltration of data over a malicious channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a check-in from a known mobile malware, indicating a successful compromise and potential data exfiltration.","trojan,mobile,command,c2,Android**"
2807343,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects communication from a mobile malware variant to an external server, indicating that the malware is likely sending data back to a command and control server, which aligns with the Command and Control tactic and the Exfiltration Over C2 Channel technique.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful communication from a mobile malware variant (Trojan-SMS.AndroidOS.Cova.b) to its command and control server, indicating a potential compromise and ongoing malicious activity.","mobile,trojan,c2,exfiltration,Android**"
2807352,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a POST request to a command and control server, indicating an attempt to exfiltrate data or communicate with a malicious server, which aligns with the Command and Control tactic.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating an active compromise and potential data exfiltration.","trojan,mobile,c2,exfiltration,Android**"
2807353,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware's check-in behavior, indicating communication with a command and control server, which is characteristic of exfiltration activities.",ext to int,,,,,,8,Malware,"The rule detects a successful check-in from a Trojan malware variant targeting mobile devices, indicating a potential compromise.","trojan,mobile,http,c2,Android**"
2807354,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in, indicating that the malware is communicating with its command and control server to exfiltrate data or receive commands, which aligns with the Command and Control tactic.",int to ext,,,,,,8,Command and Control (C2),The rule detects a successful check-in from a mobile malware variant (DroidDream.D) indicating a compromised device communicating with a command and control server.,"mobile,trojan,c2,exfiltration,Android**"
2807356,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in to a command and control server, indicating an attempt to establish communication for exfiltration of data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a check-in from a mobile malware agent indicating a successful compromise, which is a critical threat.","mobile,trojan,c2,exfiltration,Android**"
2807357,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in process that indicates communication with a command and control server, which is characteristic of exfiltration activities.",ext to int,,,,,,8,Malware,"The rule detects a successful check-in from a mobile malware variant (TrojanSMS.Agent.SD), indicating a compromised device potentially exfiltrating data.","trojan,mobile,c2,checkin,Android**"
2807358,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP traffic indicative of a mobile malware's command and control check-in, suggesting that the malware is communicating with a remote server to exfiltrate data or receive commands.",ext to int,,,,,,7,Malware,"The rule detects a successful check-in of a known mobile malware (Trojan-SMS) that has the potential to compromise mobile devices, indicating a successful compromise.","trojan,mobile,c2,exfiltration,Android**"
2807377,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware's communication with a command and control server, specifically through a POST request that includes identifiable patterns and user agent strings, indicating an ongoing command and control activity.",ext to int,,,,,,7,Malware,"This rule detects a potential successful compromise involving mobile malware (Trojan-SMS) communicating with a command and control server, indicating an active threat to the network.","trojan,mobile,c2,exfiltration,Android**"
2807381,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule indicates that it monitors for specific HTTP POST requests associated with mobile malware communicating with a command and control server, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential successful compromise through a mobile malware check-in, indicating active communication with a command and control server.","mobile,trojan,c2,exfiltration,Android**"
2807389,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects the download of a potentially malicious file (cpu.zip) that could be used for Bitcoin mining, indicating an initial access attempt through a compromised website or resource.",int to ext,,,,,,4,Cryptojacking,"The rule detects potential Bitcoin mining activity, which is indicative of resource exploitation but does not confirm a successful compromise.","coin,download,anomaly,http"
2807399,Initial Access,Drive-by Compromise,T1189,Exploit Public-Facing Application,T1190,"The rule detects a potentially malicious PDF file download that exploits a vulnerability in web clients, indicating an initial access attempt through a drive-by download attack.",ext to int,CVE-2013-3352,9/12/13 13:28,10,10,"Adobe Reader and Acrobat before 10.1.8 and 11.x before 11.0.04 on Windows and Mac OS X allow attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors, a different vulnerability than CVE-2013-3354 and CVE-2013-3355.",7,Malware,"The rule detects a successful compromise related to a known vulnerability (CVE-2013-3352) in Adobe PDF handling, which can lead to malware execution on client endpoints.","pdf,jbig2,client,exploit,Web_Client_Attacks**"
2807411,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP requests to a geo IP lookup service, which may indicate an attacker attempting to gather information about the victim's network or to establish a command and control channel using application layer protocols.",int to ext,,,,,,3,Social Engineering,"The rule detects a lookup to a geo IP service, which could be used for benign purposes or reconnaissance but does not indicate a successful compromise.","info,anomaly,http,geo"
2807417,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware check-in that indicates the potential for command and control communication, specifically targeting the exfiltration of data over a C2 channel.",int to ext,,,,,,8,Malware,"The rule indicates a successful compromise involving a mobile banking Trojan, which can lead to significant financial loss and data theft.","trojan,mobile,http,checkin,Android**"
2807443,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware variant that communicates with a command and control server, indicative of exfiltration activities over a C2 channel.",ext to int,,,,,,8,Malware,"The rule detects a mobile malware Trojan that has successfully checked in, indicating a compromised device and potential data exfiltration.","trojan,mobile,c2,exfiltration,Android**"
2807445,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects malicious HTTP POST requests that indicate communication with a command and control server, typical of mobile malware behavior, specifically targeting the exfiltration of data over such channels.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating potential compromise and active communication with a command-and-control server.","mobile,trojan,c2,exfiltration,Android**"
2807446,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects mobile malware communication with a command and control server, specifically looking for HTTP POST requests indicative of data exfiltration.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a successful check-in from a mobile malware variant, indicating potential compromise and ongoing command and control activity.","mobile,trojan,c2,exfiltration,Android**"
2807450,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects mobile malware that may be downloaded onto devices through malicious links or applications, indicating an initial access attempt by the attacker.",ext to int,,,,,,8,Malware,"The rule detects a potential successful compromise through a trojan activity involving mobile malware, which can lead to data exfiltration and unauthorized access.","mobile,trojan,c2,android,Android**"
2807504,Exfiltration,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in using a POST request, indicating potential data exfiltration over a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating potential compromise of mobile devices and data exfiltration.","mobile,trojan,c2,exfiltration,Android**"
2807522,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a POST request from a mobile malware variant that indicates communication with a command and control server, which is characteristic of exfiltration activities.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful communication from a mobile malware variant to an external server, indicating a potential compromise and data exfiltration.","mobile,spyware,command,exfiltration,Android**"
2807533,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a specific HTTP request pattern associated with mobile malware that communicates with a command and control server, indicating potential exfiltration of data.",ext to int,,,,,,8,Malware,The rule detects a successful check-in of mobile malware (AndroidOS/Cosha.A / Android/Lovetrap.A) which indicates potential compromise of mobile devices.,"mobile,trojan,checkin,c2,Android**"
2807536,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in activity that indicates communication with a command and control server, which is typical of exfiltration activities where data is sent back to the attacker.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful connection attempt from a mobile malware variant indicating potential data exfiltration, which is a significant security threat.","mobile,trojan,c2,exfiltration,Android**"
2807543,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware backdoor that communicates with a command and control server, indicating its functionality to exfiltrate data over the established connection.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a known mobile malware backdoor, indicating potential compromise of a mobile device and ongoing command and control activity.","mobile,backdoor,command,trojan,Android**"
2807544,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in that communicates with a command and control server, indicating an established C2 channel for potential exfiltration of data.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a known mobile malware variant, indicating potential compromise and ongoing control over the infected device.","mobile,trojan,c2,exfiltration,Android**"
2807567,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects a specific request to a printer service that may indicate an attempt to gather information about the network's printers and their configurations, which aligns with the Discovery phase of an attack.",any to int,,,,,,3,Policy Violation,The rule detects a specific printer request that could indicate a policy violation but does not confirm a successful compromise.,"printer,anomaly,policy,scanner"
2807568,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects a specific request for printer directory listings, indicating an attempt to discover network services related to printers, which aligns with the Discovery phase of an attack.",any to int,,,,,,3,Policy Violation,"The rule detects a directory listing request for printers, which could indicate reconnaissance but does not confirm a successful compromise.","printer,directory,anomaly,policy"
2807569,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects a specific printer file download request, which may indicate unauthorized access to networked printers, a potential method for attackers to gain initial access to a network.",any to int,,,,,,3,Policy Violation,"The rule detects a specific printer file download request, which may indicate anomalous behavior but does not confirm a successful compromise.","printer,file,policy,anomaly"
2807674,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects specific patterns in TCP traffic to an external network that could indicate the use of application layer protocols for Command and Control communication, which is common in post-exploitation scenarios.",ext to int,,,,,,3,Policy Violation,"The rule detects potential anomalies related to Primecoin traffic, which does not indicate a successful compromise but rather a policy violation, hence a lower impact score.","anomaly,info,policy,detection"
2807709,Initial Access,Initial Access,TA0001,Spear Phishing,T1566,"The rule detects a mobile malware that compromises devices via malicious HTTP POST requests, indicating an initial access vector where the malware may be delivered through social engineering tactics like phishing.",ext to int,,,,,,8,Malware,The rule detects a specific mobile malware variant targeting Android systems that can compromise sensitive information and potentially lead to a successful compromise.,"mobile,trojan,command,http,Android**"
2807714,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware communication pattern indicative of a command and control check-in, which is characteristic of exfiltration activities over a C2 channel.",ext to int,,,,,,7,Malware,"The rule detects a mobile malware check-in indicating a successful compromise of a device, which poses a significant security threat.","trojan,mobile,http,c2,Android**"
2807715,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in to a command and control server, indicating an established C2 channel for exfiltration of data.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware Trojan, indicating potential compromise of a mobile device and ongoing command and control activity.","trojan,mobile,http,c2,Android**"
2807726,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware that communicates with a command and control server, indicating potential data exfiltration through the established connection.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful communication from a mobile malware variant, indicating that the device may have been compromised and is communicating with a command and control server.","trojan,mobile,c2,exfiltration,Android**"
2807727,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in that involves sending data to a command and control server, indicative of exfiltration activities.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful compromise involving mobile malware that establishes a command and control channel, indicating active malicious behavior.","trojan,mobile,c2,exfiltration,Android**"
2807729,Initial Access,Initial Access,TA0001,Malicious File,T1203,"The rule detects the download of a mobile malware payload targeting Android devices, indicating an attempt to gain initial access through malicious software.",ext to int,,,,,,8,Malware,"The rule detects a potential mobile malware downloader that could lead to a successful compromise of Android devices, particularly if associated with command and control activities.","mobile,trojan,downloader,malware,Android**"
2807732,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects mobile malware that communicates with a command and control server, indicating an established connection for data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating potential compromise and communication with a command and control server.","mobile,trojan,c2,exfiltration,Android**"
2807733,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests that are characteristic of mobile malware communicating with a command and control server, indicating an ongoing command and control activity.",ext to int,,,,,,7,Malware,"The rule detects a successful check-in from a mobile malware variant, indicating active compromise and potential data exfiltration.","trojan,mobile,command,exfiltration,Android**"
2807734,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware attempting to communicate with a command and control server, indicating an exfiltration of data through a C2 channel.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a successful communication from a known mobile malware variant indicating a compromised device, which poses a significant risk to the network.","trojan,mobile,c2,exfiltration,Android**"
2807740,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests indicative of a mobile malware check-in, suggesting that the malware is communicating with a command and control server to exfiltrate data.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware trojan, indicating potential compromise of a mobile device and ongoing command and control activity.","mobile,trojan,c2,exfiltration,Android**"
2807748,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a POST request indicative of a mobile malware check-in, suggesting that the malware is communicating with a command and control server to exfiltrate data.",int to ext,,,,,,7,Command and Control (C2),The rule detects a check-in from mobile malware indicating a successful compromise and potential data exfiltration.,"mobile,trojan,c2,exfiltration,Android**"
2807752,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a backdoor malware communication using HTTP POST requests, indicating that the malware is likely exfiltrating data over a command and control channel.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a backdoor malware check-in, indicating a successful compromise, which poses a significant security threat.","mobile,backdoor,command,exfiltration,Android**"
2807760,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects suspicious user-agent strings and specific content patterns associated with mobile malware, indicating an attempt to compromise devices upon accessing malicious content, which aligns with the Initial Access phase.",ext to int,,,,,,7,Malware,"The rule indicates detection of Android malware that could lead to a successful compromise, evidenced by the specific user agent and related malicious content.","mobile,malware,user_agent,trojan,Android, User_Agent**"
2807761,Initial Access,Initial Access,TA0001,Mobile Device Exploitation,T1408,"The rule detects mobile malware targeting Android devices, which typically involves exploiting vulnerabilities to gain initial access to the system.",ext to int,,,,,,7,Malware,"The rule detects a specific Android Trojan, indicating a successful compromise of mobile devices, which can lead to severe security implications.","trojan,android,mobile,c2,Android**"
2807767,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware communication pattern indicative of a Trojan that checks in with a command and control server, which aligns with the Command and Control tactic and the technique of Exfiltration Over C2 Channel.",ext to int,,,,,,8,Malware,"The rule detects a successful check-in of a known Trojan banker, indicating a confirmed compromise of a mobile device.","trojan,mobile,command,exfiltration,Android**"
2807768,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware (Trojan-Banker) that communicates with a command and control server via HTTP POST requests, indicating an attempt to exfiltrate data over a C2 channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known Trojan banker, indicating that a mobile device may have been compromised and is communicating with a command and control server.","trojan,mobile,c2,exfiltration,Android**"
2807786,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in process that involves sending sensitive data (like API keys and device identifiers) to a command and control server, indicating a command and control phase of an attack.",ext to int,,,,,,8,Command and Control (C2),"The rule indicates a successful check-in of mobile malware, suggesting active command and control communication, which is a high-impact security threat.","mobile,trojan,c2,exfiltration,Android**"
2807788,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a POST request from a mobile malware indicating a check-in with a command and control server, which aligns with the Command and Control tactic and specifically the technique of Exfiltration Over C2 Channel.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a successful check-in from a mobile malware Trojan, indicating a potential compromise of mobile devices, which can lead to data exfiltration and persistent threats.","trojan,mobile,c2,exfiltration,Android**"
2807789,Exfiltration,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware Trojan that is attempting to exfiltrate contact information over a command and control channel using an HTTP POST request, indicating an exfiltration phase of the attack.",ext to int,,,,,,8,Command and Control (C2),"The rule indicates a successful check-in of a mobile malware trojan, suggesting an active compromise and potential data exfiltration.","trojan,mobile,c2,exfiltration,Android**"
2807790,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in behavior that indicates communication with a command and control server, which is characteristic of exfiltration activities.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware Trojan, indicating a compromised device communicating with a command and control server, which poses a significant threat.","trojan,mobile,c2,exfiltration,Android**"
