sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2026230,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific domain associated with mobile malware targeting Android devices, indicating an attempt to establish initial access through malicious infrastructure.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific malware domain associated with an ongoing targeted attack, indicating a successful compromise.","mobile,apt,malware,tls"
2026231,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific DNS query associated with malware targeting mobile devices, indicating an effort to establish initial access through infrastructure acquisition.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query associated with a known Android malware campaign targeting specific individuals, indicating a successful compromise of mobile devices.","dns,malware,mobile,targeted"
2026232,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with a known Android malware campaign, indicating an attempt to establish initial access through malicious infrastructure.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific malicious domain associated with targeted Android malware, indicating a successful compromise aimed at a specific group.","mobile,apt,malware,targeted"
2026233,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with Android malware, indicating an initial access attempt by acquiring infrastructure for malicious purposes.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to Android malware, indicating a potential successful compromise targeting mobile devices.","mobile,dns,apt,malware"
2026234,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with a mobile malware campaign, indicating an attempt to acquire malicious infrastructure for initial access to target mobile devices.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific malware domain associated with an ongoing Android malware campaign targeting individuals, indicating a successful compromise through targeted activity.","mobile,apt,malware,tls"
2026235,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign targeting specific groups, indicating a successful compromise attempt rather than just potential exploitation.","mobile,apt,dns,targeted"
2026236,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with mobile malware targeting, indicating an effort to establish infrastructure for malicious activities, which aligns with initial access tactics.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific domain associated with an ongoing Android malware campaign targeting a specific group, indicating a successful compromise of mobile devices.","mobile,apt,malware,targeted"
2026237,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule identifies a DNS query related to a known malicious domain used in mobile malware campaigns, indicating an attempt to establish initial access through the acquisition of infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign targeting specific individuals, indicating a successful compromise in a targeted attack scenario.","mobile,dns,apt,malware"
2026238,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic aimed at a specific domain associated with Android malware, indicating an attempt to establish initial access through the acquisition of infrastructure by the threat actor.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an APT campaign targeting a defined group, indicating a successful compromise rather than just a potential threat.","mobile,apt,tls,targeted"
2026239,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a specific domain associated with mobile malware, indicating an attempt to acquire infrastructure for initial access to target devices.",ext to int,,,,,,6,Malware,"The rule detects a specific DNS query related to a known Android malware campaign, indicating a potential successful compromise targeting mobile devices.","mobile,malware,apt,dns"
2026240,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule identifies a specific TLS SNI associated with a known Android malware campaign, indicating an attempt to establish initial access through malicious infrastructure.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an ongoing APT campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,tls,targeted"
2026241,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a specific domain associated with mobile malware, indicating an attempt to acquire infrastructure for initial access to target devices.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign targeting specific groups, indicating a successful compromise attempt.","mobile,malware,dns,apt"
2026242,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with a known malicious domain, indicating an attempt to acquire infrastructure for delivering mobile malware, which aligns with the initial access phase of an attack.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects specific Android malware associated with targeted attacks, indicating a successful compromise rather than a potential one.","mobile,apt,malware,targeted"
2026243,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating an attempt to establish a foothold in the target environment, which aligns with Initial Access.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign targeting specific individuals, indicating a successful compromise rather than just a potential threat.","mobile,malware,dns,apt"
2026244,Command and Control,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with a known Android malware campaign, indicating the establishment of a communication channel for command and control, which aligns with the tactics of acquiring infrastructure for malicious activities.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with a targeted attack, indicating a successful compromise.","mobile,apt,targeted,infrastructure"
2026245,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure, which aligns with the Resource Development tactic.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query associated with a targeted Android malware campaign, indicating a successful compromise that could lead to further exploitation.","dns,malware,apt,targeted"
2026246,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a TLS connection to a specific domain associated with Android malware, indicating potential infrastructure acquisition for initial access to target devices.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with a targeted threat actor, indicating a successful compromise on mobile devices.","mobile,apt,tls,targeted"
2026247,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries to a domain associated with Android malware, indicating an attempt to acquire infrastructure for malicious activities, which aligns with the initial access phase of an attack.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query associated with an ongoing Android malware campaign, indicating a potential successful compromise of targeted mobile devices.","dns,mobile,apt,targeted"
2026248,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI indicative of Android malware, suggesting the establishment of infrastructure to facilitate initial access to targeted devices.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific malware campaign targeting Android devices, indicating a successful compromise with potential for ongoing targeted activity.","mobile,apt,malware,targeted"
2026249,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain, indicating initial access attempts through infrastructure acquisition by attackers targeting mobile devices.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to a known Android malware campaign, indicating potential successful compromise of mobile devices.","mobile,apt,dns,targeted"
2026250,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific domain associated with Android malware, indicating an attempt to establish infrastructure for initial access to target devices.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific malware domain associated with targeted attacks, indicating a successful compromise on mobile devices.","mobile,apt,malware,targeted"
2026251,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query related to a known malware domain associated with mobile malware targeting specific groups, indicating an attempt to establish initial access through resource development.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a DNS query associated with an ongoing Android malware campaign targeting specific groups, indicating a successful compromise related to advanced persistent threat activities.","dns,malware,targeted,mobile"
2026252,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with a known Android malware campaign, indicating the use of malicious infrastructure to facilitate initial access to targeted devices.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific instance of Android malware associated with an ongoing APT campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,malware,tls"
2026253,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating an attempt to access malicious infrastructure as part of the initial access phase.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware campaign targeting a demographic, indicating a successful compromise rather than just a potential threat.","mobile,apt,dns,malware"
2026254,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI related to a mobile malware campaign, indicating an attempt to establish an initial foothold through malicious infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with a targeted attack, indicating a successful compromise rather than a mere potential.","mobile,apt,malware,tls"
2026255,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to access malicious infrastructure, which is often a precursor to initial access.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to an ongoing Android malware campaign, indicating a successful compromise targeting mobile devices.","mobile,dns,apt,malware"
2026256,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic related to a specific domain associated with Android malware, indicating an attempt to acquire infrastructure for initial access to the target environment.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an APT campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,malware,targeted"
2026257,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain, indicating an attempt to establish initial access through the acquisition of infrastructure for mobile malware.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to ongoing Android malware campaigns, indicating a successful compromise targeting mobile devices.","mobile,dns,malware,apt"
2026258,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects the use of a specific domain associated with Android malware, indicating an attempt to establish infrastructure for initial access to target devices.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware domain related to APT activity, indicating a successful compromise targeting mobile devices.","mobile,apt,malware,targeted"
2026259,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule indicates a targeted Android malware campaign, suggesting a successful compromise of mobile devices, which poses a significant security threat.","mobile,apt,dns,targeted"
2026260,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects the use of a specific domain associated with mobile malware, indicating the establishment of infrastructure for an attack, which is a key element of initial access.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific mobile malware associated with targeted activity, indicating a successful compromise targeting a specific group.","mobile,apt,malware,tls"
2026261,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule indicates a successful detection of a known malicious domain associated with Android malware targeting specific groups, suggesting a targeted attack.","mobile,malware,dns,apt"
2026262,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific domain used in TLS SNI, indicating the potential use of that domain for initial access through malicious Android malware targeting users.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a known Android malware domain associated with targeted attacks, indicating a successful compromise in mobile devices.","mobile,apt,malware,targeted"
2026263,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a specific domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware campaign targeting a demographic, indicating a successful compromise rather than a potential threat.","mobile,malware,dns,targeted"
2026264,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with a known malicious domain, indicating an attempt to establish initial access through the use of mobile malware targeting users.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware related to an ongoing APT campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,tls,targeted"
2026265,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to establish a foothold in the target environment, which aligns with the Initial Access phase.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign targeting specific individuals, indicating a successful compromise related to advanced persistent threats.","mobile,dns,apt,targeted"
2026266,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects traffic associated with a mobile malware campaign targeting Android devices, indicating an attempt to establish initial access through the acquisition of malicious infrastructure.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with targeted activity, indicating a successful compromise against mobile devices.","mobile,apt,malware,targeted"
2026267,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a known malware domain, indicating the potential initial access phase where attackers may acquire infrastructure to facilitate further attacks.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query associated with ongoing Android malware campaigns targeting specific groups, indicating a successful compromise scenario.","dns,mobile,malware,apt"
2026268,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific domain associated with Android malware targeting mobile devices, indicating an initial access attempt through infrastructure acquisition.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware related to an ongoing campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,malware,tls"
2026269,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign targeting specific groups, indicating a potential successful compromise.","mobile,apt,dns,targeted"
2026270,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a TLS connection to a known malicious domain associated with Android malware, indicating an attempt to establish initial access via compromised infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific domain associated with an ongoing Android malware campaign that targets a particular group, indicating a successful compromise in targeted attacks.","mobile,apt,malware,sni"
2026271,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a domain associated with Android malware, indicating that the attacker may be acquiring infrastructure to facilitate initial access to mobile devices.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to an ongoing Android malware campaign, indicating a successful compromise targeting mobile devices.","mobile,malware,dns,apt"
2026272,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic to a specific domain associated with mobile malware, indicating the establishment of infrastructure for initial access to target devices.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware campaign that indicates a successful compromise targeting a defined group, which raises the impact score.","mobile,apt,targeted,tls"
2026273,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain associated with mobile malware, indicating an attempt to establish initial access through the acquisition of infrastructure for further exploitation.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential ongoing Android malware campaign targeting a specific group, indicating a successful compromise scenario.","mobile,apt,dns,targeted"
2026274,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic to a suspicious domain associated with mobile malware, indicating an attempt to acquire infrastructure for initial access to target devices.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific TLS SNI associated with a known Android malware campaign targeting users, indicating potential successful compromise.","mobile,apt,tls,targeted"
2026275,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific DNS query associated with mobile malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query associated with a known Android malware campaign targeting specific groups, indicating a successful compromise is possible.","mobile,malware,dns,apt"
2026276,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific domain associated with mobile malware targeting Android devices, indicating an attempt to establish initial access through malicious infrastructure.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an ongoing APT campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,malware,tls"
2026277,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific DNS query related to a known mobile malware campaign, indicating an attempt to establish initial access through infrastructure acquisition.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to ongoing Android malware campaigns, indicating a successful compromise targeting mobile devices, thus warranting a higher impact score.","dns,mobile,apt,targeted"
2026278,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects malicious infrastructure (domain) associated with mobile malware targeting Android devices, indicating an initial access attempt by the threat actor.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific malicious domain associated with an ongoing Android malware campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,malware,tls"
2026279,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known malicious domain used in an Android malware campaign, indicating an attempt to establish initial access through infrastructure acquisition.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule indicates a successful detection of a known malicious domain associated with Android malware targeting a specific group, which suggests a targeted attack.","mobile,malware,dns,apt"
2026280,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic with a specific SNI indicating potential malicious infrastructure used in an Android malware campaign, suggesting initial access through compromised mobile devices.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with APT activity, indicating a successful compromise targeting mobile devices.","mobile,apt,tls,targeted"
2026281,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a specific domain associated with mobile malware, indicating an attempt to acquire infrastructure for initial access to target systems.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to ongoing Android malware campaigns, indicating a successful compromise targeting mobile devices.","mobile,dns,apt,malware"
2026282,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a TLS connection to a specific domain associated with mobile malware, indicating an attempt to establish initial access through potentially compromised infrastructure.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with a targeted campaign, indicating a successful compromise with potential ongoing threat.","mobile,apt,targeted,tls"
2026283,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to acquire infrastructure for initial access to the target's network.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to a known Android malware campaign targeting a specific group, indicating a successful compromise.","dns,mobile,apt,targeted"
2026284,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI related to a known malware campaign, indicating an attempt to establish initial access through malicious infrastructure acquisition.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"This rule detects a specific Android malware associated with a targeted attack campaign, indicating a successful compromise of mobile devices.","mobile,malware,apt,targeted"
2026285,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating initial access attempts by attackers using acquired infrastructure to target mobile devices.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query for a domain associated with ongoing Android malware campaigns targeting specific groups, indicating a successful compromise related to targeted mobile malware.","dns,malware,mobile,targeted"
2026286,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a TLS connection to a domain associated with mobile malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific malware campaign targeting Android devices, indicating a successful compromise related to advanced persistent threats.","mobile,apt,malware,targeted"
2026287,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific DNS query associated with mobile malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS lookup for a known malicious domain associated with Android malware, indicating a potential successful compromise targeting mobile devices.","dns,malware,targeted,mobile"
2026288,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with mobile malware, indicating an attempt to establish initial contact with a command and control server, which aligns with the initial access phase of an attack.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware campaign targeting a group, indicating a successful compromise rather than a potential threat.","mobile,apt,malware,targeted"
2026289,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a DNS query for a domain associated with an ongoing Android malware campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,dns,targeted"
2026290,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic to a specific domain associated with mobile malware, indicating that the malware may be acquiring infrastructure for initial access to the target environment.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule indicates a targeted activity related to Android malware, suggesting a successful compromise targeting specific assets. This elevates the impact score due to the potential for significant harm.","mobile,apt,tls,targeted"
2026291,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific DNS query related to mobile malware, indicating the potential establishment of infrastructure for initial access through malicious domains, targeting mobile devices.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query related to an ongoing Android malware campaign, indicating a successful compromise targeting mobile devices.","dns,malware,mobile,apt"
2026292,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic indicating potential mobile malware targeting users via a specific domain, suggesting an attempt to establish initial access through social engineering or phishing tactics.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an ongoing targeted campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,tls,targeted"
2026293,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a known malicious domain associated with Android malware, indicating an attempt to establish initial access through the acquisition of infrastructure that supports mobile malware campaigns.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a DNS query related to a known Android malware campaign targeting specific individuals, indicating a successful compromise in targeted environments.","mobile,dns,apt,targeted"
2026294,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects malware targeting mobile devices by monitoring for a specific TLS SNI associated with known malicious activity, indicating an attempt to establish initial access through compromised infrastructure.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,tls,targeted"
2026295,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a suspicious domain associated with mobile malware, indicating an attempt to establish initial access through infrastructure acquisition.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query associated with ongoing Android malware campaigns targeting a specific demographic, indicating a successful compromise rather than just a potential threat.","dns,malware,mobile,apt"
2026296,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with mobile malware targeting, indicating an attempt to establish initial access through compromised infrastructure.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware campaign targeting a defined group, indicating a successful compromise with potential for significant impact.","mobile,apt,malware,tls"
2026297,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with Android malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific domain associated with ongoing Android malware campaigns targeting a specific group, indicating a successful compromise attempt.","dns,malware,apt,targeted"
2026298,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic associated with a known malicious domain, indicating an attempt to establish initial access through mobile malware targeting specific users.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with targeted attacks, indicating a successful compromise on mobile devices.","mobile,apt,malware,targeted"
2026299,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a DNS query for a domain associated with mobile malware, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a DNS query for a known malicious domain associated with an ongoing Android malware campaign, indicating a successful compromise targeting mobile devices.","mobile,malware,dns,apt"
2026300,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific Android malware campaign that utilizes a domain in the TLS SNI field, indicating an attempt to establish initial access through malicious infrastructure.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an APT campaign, indicating a successful compromise targeting mobile devices.","mobile,apt,targeted,malware"
2026301,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries related to a known mobile malware campaign, indicating an attempt to establish initial access via infrastructure acquisition.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule indicates a targeted activity related to mobile malware, suggesting a successful compromise against a specific demographic, which justifies a higher impact score.","mobile,apt,dns,targeted"
2026302,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects TLS traffic that indicates the use of a specific domain associated with Android malware targeting mobile devices, suggesting an attempt to establish initial access via malicious infrastructure.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware related to a targeted attack campaign, indicating a successful compromise of mobile devices.","mobile,apt,targeted,tls"
2026303,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries for a specific domain associated with Android malware, indicating the potential initial access phase where attackers acquire infrastructure to deliver malicious payloads.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with an ongoing APT campaign, indicating a successful compromise targeting mobile devices.","mobile,dns,malware,apt"
2026304,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with mobile malware, indicating an attempt to establish initial access through infrastructure acquisition for malicious purposes.",int to ext,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a specific malware associated with an ongoing campaign targeting mobile devices, indicating a successful compromise.","mobile,malware,apt,targeted"
2026305,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects DNS queries associated with a mobile malware campaign, indicating an attempt to establish initial access through malicious infrastructure.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with a targeted attack campaign, indicating a successful compromise rather than a potential threat.","mobile,malware,dns,apt"
2026306,Initial Access,Resource Development,TA0042,Acquire Infrastructure,T1583,"The rule detects a specific TLS SNI associated with mobile malware targeting Android devices, indicating the establishment of a connection to a malicious infrastructure, which is often a precursor to initial access.",int to ext,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a specific Android malware associated with targeted attacks, indicating a successful compromise of mobile devices.","mobile,apt,malware,tls"
