sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2852008,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain used by mobile malware, indicating an established communication channel between the infected device and the attacker.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known malicious domain associated with a mobile malware Trojan Dropper, indicating a successful compromise attempt.","dns,trojan,mobile,c2"
2852043,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects a payload indicative of the SocGholish exploit kit, which is typically used to gain initial access through malicious updates or fake software installations targeting web browsers.",ext to int,,,,,,8,Malware,"The rule detects a fake update payload associated with the SocGholish exploit kit, indicating a successful compromise attempt targeting client endpoints.","exploit,trojan,javascript,payload"
2852100,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt by the malware to communicate with its C2 server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise.","mobile,dns,trojan,c2"
2852101,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule indicates a successful detection of a known malware CnC domain associated with Android Trojan malware, suggesting a potential compromise.","mobile,c2,dns,malware"
2852102,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating the presence of potential CnC communication used by the malware to receive commands or exfiltrate data.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a CnC domain associated with a known mobile malware Trojan, indicating a successful compromise attempt.","c2,mobile,dns,malware"
2852103,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a mobile malware variant, indicating a successful compromise.","mobile,malware,c2,dns"
2852104,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control (CnC) domain associated with mobile malware, indicating the potential establishment of a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known malware CnC domain associated with a Trojan Dropper, indicating a successful compromise of mobile devices.","mobile,malware,dns,c2"
2852105,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware backdoor, indicating potential successful compromise through C2 communication.","mobile,backdoor,dns,c2"
2852106,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain used by mobile malware, indicating an established command and control channel for remote manipulation of infected devices.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific malware-related domain associated with a Trojan banker, indicating a successful compromise through command and control communications.","mobile,dns,c2,trojan"
2852107,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a known malware (Trojan-Banker.AndroidOS.Anubis) communicating with its command and control server, indicating a successful compromise of a mobile device.","mobile,malware,dns,c2"
2852122,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a communication channel for remote control.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known mobile malware CnC domain, indicating a successful compromise attempt on mobile clients.","malware,dns,c2,mobile"
2852123,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt by the malware to communicate with its remote server for further instructions or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known command and control domain associated with mobile malware, indicating a successful compromise of a device.","malware,dns,c2,mobile"
2852124,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an active communication channel used by the malware for control and data exfiltration.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known CnC domain associated with a mobile ransomware Trojan, indicating a successful compromise attempt.","mobile,ransomware,c2,dns"
2852125,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to establish a communication channel for remote control.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known C2 domain associated with mobile malware. This indicates a successful compromise of a mobile device, warranting a higher impact score.","dns,trojan,c2,mobile"
2852126,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071.001,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating that the malware may be trying to communicate with its CnC server, which is a key aspect of the Command and Control phase.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known Trojan-Dropper that is associated with C2 activity, indicating a successful compromise of mobile devices.","mobile,dns,trojan,c2"
2852127,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection with an external server for malicious purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known CnC domain associated with mobile malware, indicating a potential successful compromise.","malware,dns,c2,mobile"
2852128,Command and Control,Command and Control,TA0011,Application Layer Protocol: DNS,T1071.001,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a connection for command and control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific command and control domain associated with a known mobile malware, indicating a successful compromise.","dns,trojan,c2,mobile"
2852129,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a domain associated with a known malware dropper, indicating that the malware may be attempting to communicate with its command and control server.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known Trojan-Dropper associated with mobile malware, indicating a successful compromise through C2 communication.","mobile,dns,trojan,c2"
2852130,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating that the malware is attempting to communicate with its C2 infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a device.","dns,mobile,c2,trojan"
2852131,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command-and-control (CnC) domain associated with mobile malware, indicating that the malware may be attempting to communicate back to its operator.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific domain associated with a known Trojan-Dropper targeting Android devices, indicating a successful compromise could occur if the traffic is allowed.","c2,dns,mobile,trojan"
2852132,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific CnC domain associated with a known Trojan-Dropper, indicating a potential successful compromise on mobile clients.","mobile,c2,malware,dns"
2852133,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control (CnC) domain associated with mobile malware, indicating the potential establishment of a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with a known mobile malware Trojan-Dropper, indicating a successful compromise of the mobile device.","dns,c2,mobile,trojan"
2852134,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt by the malware to communicate with its handler.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific malware domain associated with a Trojan-Dropper, indicating a successful compromise attempt.","malware,dns,c2,mobile"
2852135,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with the attacker's infrastructure, which is characteristic of Initial Access.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known Trojan-Dropper associated with mobile malware, indicating a successful compromise through a C2 domain.","mobile,trojan,dns,c2"
2852136,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to communicate with an external server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known Trojan-Dropper communicating with a command and control domain, indicating a successful compromise on mobile devices.","trojan,dns,c2,mobile"
2852138,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known command and control domain, indicating that the malware may be attempting to communicate with its C2 infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known Android Trojan Dropper communicating with a command and control domain, indicating a successful compromise.","mobile,dns,trojan,c2"
2852139,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known Command and Control (CnC) domain associated with mobile malware, indicating that the malware may be attempting to establish a connection for command and control purposes.",ext to int,,,,,,6,Command and Control (C2),The rule detects a mobile malware CnC domain which indicates a successful compromise of a mobile device.,"mobile,c2,dns,malware"
2852140,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an external malicious server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with a TrojanDropper, indicating a successful compromise of mobile devices.","malware,c2,dns,mobile"
2852141,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an external server for control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a connection to a known Command and Control domain associated with mobile malware, indicating a successful compromise of a device.","dns,c2,mobile,malware"
2852142,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with a remote server for malicious activities.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with Android malware, indicating a successful compromise of mobile devices.","mobile,c2,dns,trojan"
2852143,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a command and control domain associated with a known Android Trojan, indicating a successful compromise.","malware,c2,dns,mobile"
2852144,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an active communication attempt between a compromised mobile device and an attacker-controlled server.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a command and control domain associated with mobile malware, indicating a successful compromise of mobile devices.","malware,c2,dns,mobile"
2852145,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known command and control domain used by mobile malware, indicating an active communication channel between the compromised device and the attacker.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with a known mobile malware, indicating a successful compromise of mobile devices.","malware,dns,c2,mobile"
2852146,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a command and control (CnC) domain associated with mobile malware, indicating that the malware is likely attempting to communicate with its CnC server to receive instructions or exfiltrate data.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","malware,dns,c2,mobile"
2852147,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an external malicious server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with a known TrojanDropper, indicating a successful compromise of mobile devices.","mobile,malware,dns,c2"
2852148,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries related to a known Command and Control (CnC) domain used by mobile malware, indicating that the malware is attempting to establish a connection back to its CnC server for further instructions or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a mobile malware Trojan, indicating a successful compromise of a device.","mobile,malware,dns,c2"
2852149,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with an external server for control purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific mobile malware command and control domain, indicating a successful compromise targeting mobile clients.","malware,dns,c2,mobile"
2852150,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a mobile malware trojan dropper, indicating a successful compromise or ongoing threat.","c2,malware,mobile,dns"
2852151,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain used by mobile malware, indicating an attempt to establish a connection for remote control or data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific command and control domain related to mobile malware, indicating a potential successful compromise.","c2,dns,mobile,malware"
2852152,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command-and-control domain associated with mobile malware, indicating an active communication channel used by the malware for remote control.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential communication with a known CnC domain associated with mobile malware, indicating a successful compromise.","malware,dns,c2,mobile"
2852153,Command and Control,Command and Control,TA0011,Domain Generation Algorithms,T1071.001,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish a connection for command and control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","mobile,c2,dns,spyware"
2852157,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known Command and Control (CnC) domain used by mobile banking malware, indicating an attempt by the malware to communicate with its operator.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","malware,c2,dns,mobile"
2852158,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known command and control (CnC) domain used by a Trojan banker targeting mobile devices, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a command and control domain associated with a Trojan banker, indicating a successful compromise of mobile devices.","malware,dns,c2,mobile"
2852159,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a known Trojan dropper communicating with a command and control domain, indicating a successful compromise of the mobile client.","malware,dns,mobile,c2"
2852167,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a mobile malware Trojan that may be delivered via malicious HTTP responses, indicating an attempt to compromise the device upon initial access.",ext to int,,,,,,7,Malware,"The rule detects a response from a Trojan-Dropper targeting Android devices, indicating a successful compromise of a mobile device.","mobile,trojan,command,malware"
2852170,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP requests that may indicate the use of a remote access tool, suggesting potential command and control activity by an attacker.",ext to int,,,,,,4,Miscellaneous,The rule detects an HTTP request that may indicate anomalous activity but does not confirm a successful compromise or a known threat.,"anomaly,http,activity,client"
2852176,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to establish a command and control channel.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a Trojan banker, indicating a successful compromise may have occurred.","malware,dns,c2,mobile"
2852177,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects traffic indicative of a mobile malware communicating with its command and control server, which aligns with the Command and Control tactic in the MITRE ATT&CK framework.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a mobile malware variant, indicating potential ongoing control over a compromised device.","mobile,trojan,checkin,c2"
2852178,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating that the malware may be attempting to communicate with an external server for further instructions or data exfiltration.",ext to int,,,,,,4,Command and Control (C2),The rule detects a potential CnC domain in DNS lookup but does not indicate a successful compromise.,"c2,dns,mobile,malware"
2852179,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known command and control (CnC) domain used by mobile malware, indicating potential communication with an external server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS query related to a known command and control domain for mobile malware, indicating a successful compromise of a mobile device.","malware,c2,mobile,dns"
2852180,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a specific domain associated with a mobile backdoor in TLS SNI, indicating that the malware is likely communicating with a command and control server, which is characteristic of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific backdoor domain in TLS SNI, indicating a successful compromise attempt related to mobile malware, which poses a significant risk.","mobile,backdoor,command,tls,SSL_Malicious_Cert**"
2852195,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with the attacker's infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query associated with a known Trojan-Spy malware, indicating a potential successful compromise or active communication with a C2 server.","dns,mobile,trojan,c2"
2852196,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating that the malware may be attempting to communicate with its C2 server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific CnC domain associated with a known mobile malware, indicating a successful compromise.","mobile,malware,dns,c2"
2852197,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt to establish a communication channel with an external server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with a known Android Trojan, indicating a successful compromise of a mobile device.","mobile,malware,c2,dns"
2852198,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule is designed to detect communication from a mobile malware agent to a command-and-control server, indicating an active connection where the malware may receive commands or exfiltrate data.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a check-in from a mobile malware agent, indicating a successful compromise of a device which poses a significant security risk.","mobile,command,malware,checkin"
2852200,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt by the malware to communicate with its command and control server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of mobile devices.","malware,dns,trojan,mobile"
2852202,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an attempt by the malware to communicate with its operator.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with mobile malware, indicating a successful compromise of a mobile device.","c2,mobile,dns,spyware"
2852203,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt by the malware to communicate with an external server for control and data exfiltration.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating a potential successful compromise of a mobile device.","dns,mobile,c2,malware"
2852204,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an attempt by the malware to communicate with its C2 server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known trojan's command and control domain, indicating a successful compromise of mobile devices.","mobile,trojan,c2,dns"
2852205,Command and Control,Command and Control,TA0011,Application Layer Protocol: DNS,T1071.001,"The rule identifies DNS queries associated with a known command and control domain, indicating potential malicious communication from compromised mobile devices.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise or ongoing threat.","dns,trojan,c2,mobile"
2852206,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule indicates the detection of a domain associated with mobile malware attempting to establish a command and control (CnC) connection, which aligns with the Command and Control phase in the attack lifecycle.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query to a known CnC domain associated with mobile malware, indicating a potential successful compromise.","mobile,dns,c2,malware"
2852207,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating that the malware may be attempting to communicate with its controller, which is a key aspect of the Command and Control phase.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","dns,c2,mobile,malware"
2852208,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known command and control domain used by mobile malware, indicating ongoing communication between the compromised mobile device and the attacker's infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a backdoor associated with mobile malware, indicating a successful compromise through C2 communication.","mobile,c2,dns,malware"
2852209,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt to establish communication with an external server for malicious control.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a connection to a known CnC domain associated with mobile malware, indicating a potential successful compromise.","dns,malware,c2,mobile"
2852210,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known command and control (CnC) domain, indicating that the malware is attempting to communicate with its CnC server, which is a common behavior during the Command and Control phase.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known CnC domain associated with mobile malware, indicating a successful compromise.","dns,mobile,c2,malware"
2852211,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known command and control domain associated with mobile malware, indicating an attempt by the malware to establish communication with its controller.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS lookup for a known CnC domain associated with a Trojan malware, indicating a successful compromise of a mobile device.","mobile,c2,dns,spyware"
2852212,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an ongoing command and control communication attempt.",ext to int,,,,,,6,Command and Control (C2),The rule detects a backdoor domain associated with malware that has the potential to facilitate a successful compromise on mobile devices.,"mobile,backdoor,dns,c2"
2852213,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an active communication channel being established by the malware, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific backdoor domain used for communication with malware, indicating a successful compromise on mobile devices.","backdoor,dns,mobile,c2"
2852215,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with a remote server for control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise on devices.","dns,c2,mobile,malware"
2852216,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries related to a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish a communication channel for command and control purposes.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with mobile malware, indicating a successful compromise attempt.","dns,trojan,mobile,c2"
2852217,Command and Control,Command and Control,TA0011,Application Layer Protocol: DNS,T1071.003,"The rule detects a DNS query associated with a known Command and Control (CnC) domain used by mobile malware, indicating an active communication attempt by the malware to receive instructions or exfiltrate data.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a domain associated with mobile malware (Trojan-Spy.AndroidOS.SmForw) indicating a successful compromise, thus warranting a higher impact score.","dns,c2,mobile,trojan"
2852218,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt by the malware to communicate with its CnC server.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a potential command and control domain associated with mobile malware, indicating a successful compromise of a mobile device.","mobile,dns,c2,trojan"
2852219,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known Command and Control (CnC) domain used by mobile malware, indicating an attempt to establish communication with an external server for malicious purposes.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a known Trojan-Spy malware communicating with a command and control domain, indicating a successful compromise.","dns,c2,mobile,trojan"
2852220,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known Command and Control (CnC) domain used by mobile malware, indicating that the malware may be attempting to communicate with its CnC server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware CnC domain, indicating a potential successful compromise of a mobile device.","mobile,dns,c2,trojan"
2852221,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating an attempt by the malware to communicate with its C2 infrastructure.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a specific Trojan-Spy malware's command and control domain, indicating a successful compromise potential on mobile devices.","malware,c2,mobile,dns"
2852222,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query related to a known command and control domain used by mobile malware, indicating potential command and control activity.",ext to int,,,,,,6,Command and Control (C2),"The rule detects communication to a known CnC domain associated with mobile malware, indicating a successful compromise of a mobile device.","dns,c2,mobile,malware"
2852227,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control (CnC) domain associated with mobile malware, indicating an active communication channel between a compromised device and an attacker.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query related to a known CnC domain used by mobile malware, indicating a successful compromise of a device.","mobile,c2,dns,malware"
2852228,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known command and control (CnC) domain associated with mobile malware, indicating an ongoing command and control communication phase.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a CnC domain associated with mobile malware, indicating a successful compromise of a device.","mobile,dns,c2,malware"
2852229,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries associated with a known Command and Control domain used by mobile banking malware, indicating an attempt by the malware to establish communication with its command server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query related to a known Trojan banker, indicating a successful compromise attempt via command and control communication.","malware,dns,c2,mobile"
2852230,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known command and control domain associated with mobile malware, indicating that the malware is attempting to communicate with its C2 infrastructure.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a known mobile malware CnC domain, indicating a successful compromise of a mobile device.","mobile,malware,dns,c2"
2852231,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known Command and Control (CnC) domain associated with mobile malware, indicating an attempt to establish communication with an attacker-controlled server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a DNS query for a known C2 domain associated with mobile malware, indicating a successful connection attempt to a malicious server.","mobile,dns,backdoor,c2"
2852240,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query related to a known Command and Control (CnC) domain used by mobile malware, indicating an attempt by the malware to communicate with its command server.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a potential connection to a known CnC domain associated with mobile malware, indicating a successful compromise.","mobile,c2,dns,malware"
