sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2826406,Initial Access,Initial Access,TA0001,Malicious App,T1403,"The rule detects mobile malware targeting Android devices, which typically gains initial access by being installed as a malicious application, often from untrusted sources.",ext to int,,,,,,8,Malware,"The rule detects a response from a known Trojan malware targeting mobile devices, indicating a successful compromise of an endpoint.","mobile,trojan,banker,malware,Android**"
2826408,Collection,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over Alternative Protocol,T1048,"The rule detects a mobile malware variant that exfiltrates data via SMTP, indicating the collection and transmission of sensitive information to an external server.",int to ext,,,,,,8,Malware,"The rule detects potential data exfiltration from a compromised Android device via SMTP, indicating a successful compromise.","trojan,exfiltration,mobile,smtp,Android**"
2826439,Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects SMS and contact information exfiltration via SMTP, indicating that the malware is likely sending sensitive data to an external command and control server.",int to ext,,,,,,8,Malware,"The rule detects a successful compromise involving a Trojan that exfiltrates sensitive information via SMTP, indicating a high impact on security.","mobile,trojan,exfiltration,smtp,Android**"
2826440,Collection,Collection,TA0009,Exfiltration Over Command and Control Channel,T1041,"The rule detects SMS exfiltration via SMTP, indicating the malware is collecting and sending sensitive information over a command and control channel, which aligns with the Collection phase.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of SMS data via a Trojan targeting Android devices, indicating a compromise.","trojan,sms,exfiltration,android,Android**"
2826441,Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware variant that exfiltrates sensitive information via SMTP, indicating the use of a command and control channel for data theft.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of sensitive data from a compromised mobile device, indicating a high security impact.","trojan,exfiltration,mobile,smtp,Android**"
2826443,Collection,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over Alternative Protocol,T1048,"The rule detects a mobile malware variant that exfiltrates data via SMTP, indicating the collection and transmission of sensitive information to an external server.",int to ext,,,,,,8,Malware,"The rule indicates successful exfiltration of data by a Trojan targeting Android devices, which is a confirmed compromise.","mobile,trojan,exfiltration,smtp,Android**"
2826444,Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects mobile malware that exfiltrates data via SMTP, indicating the use of a command and control channel to send sensitive information from the compromised device.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise attempt by mobile malware that can exfiltrate sensitive information via SMTP, indicating a high risk to the integrity and confidentiality of the affected device.","trojan,exfiltration,mobile,smtp,Android**"
2826470,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP requests to an external service (monip.org) that could be used by an attacker to gather information about the victim's external IP address, indicating potential command and control activity.",int to ext,,,,,,2,Social Engineering,"The rule detects an external IP address lookup, which may indicate benign behavior or curiosity rather than a confirmed compromise.","ipcheck,http,anomaly,external"
2826542,Collection,Data Collection,TA0046,Data from Information Repositories,T1213,"The rule detects exfiltration of sensitive information via SMTP, indicating the malware is collecting and sending data, which aligns with the Collection phase of the attack lifecycle.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise involving mobile malware that exfiltrates sensitive information via SMTP, indicating a direct threat to the integrity and confidentiality of the affected device.","trojan,exfiltration,mobile,smtp,Android**"
2826546,Command and Control,Command and Control,TA0011,Dynamic Resolution,T1568,"The rule detects DNS queries to dynamic DNS domains, which are commonly used in malware and phishing campaigns to establish command and control channels. This indicates potential command and control activity.",ext to int,,,,,,3,Command and Control (C2),"The rule detects DNS queries for a domain associated with Dynamic DNS, which is often used in malware and phishing but does not confirm a successful compromise.","dns,dynamic,anomaly,command"
2826550,Collection,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over SMTP,T1041.001,"The rule detects a Trojan that exfiltrates data via SMTP, indicating it is collecting and sending sensitive information from a compromised mobile device.",ext to int,,,,,,8,Malware,"The rule detects exfiltration of potentially sensitive information via SMTP from a compromised mobile device, indicating a successful compromise.","trojan,exfiltration,mobile,smtp,Android**"
2826552,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects mobile malware that reports back to a command and control server via SMTP, indicating an established command and control channel.",ext to int,,,,,,8,Malware,"The rule detects the reporting behavior of a known Trojan malware targeting Android devices, indicating a successful compromise.","trojan,mobile,smtp,spy,Android**"
2826555,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071.001,"The rule detects a mobile malware variant (Android SmsThief) that reports back to a command and control server via SMTP, indicating its involvement in command and control activities.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise via a Trojan-Spy that reports sensitive information through SMTP, indicating a high impact on security.","trojan,mobile,smtp,spy,Android**"
2826569,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over Command and Control Channel,T1041,"The rule detects communication patterns indicative of a mobile banking Trojan attempting to exfiltrate data over a command and control channel, which aligns with the Command and Control tactic and the associated technique.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known Trojan banker malware, indicating a compromise of a mobile device.","trojan,mobile,c2,checkin,Android**"
2826572,Exfiltration,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over Email,T1048,"The rule detects SMS exfiltration via SMTP, indicating that the malware is sending sensitive information (SMS content) over email, which aligns with exfiltration tactics.",int to ext,,,,,,8,Malware,"The rule detects a successful exfiltration of data via a known mobile malware targeting Android devices, indicating a compromised system.","trojan,sms,exfiltration,android,Android**"
2826573,Exfiltration,Exfiltration Over Command and Control Channel,TA0011,Exfiltration Over Email,T1041,"The rule detects mobile malware that exfiltrates data via SMTP, indicating an exfiltration phase where sensitive information is sent to an external server.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise involving a Trojan that exfiltrates sensitive information via SMTP, indicating a significant security threat.","trojan,exfiltration,mobile,smtp,Android**"
2826574,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects exfiltration of SMS messages via SMTP, indicating that the malware is collecting sensitive information from the device and sending it to an external server.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of sensitive information via a known malware variant targeting mobile devices, indicating a likely compromise.","mobile,trojan,exfiltration,sms,Android**"
2826575,Exfiltration,Exfiltration,TA0010,Exfiltration Over Email,T1041,"The rule detects SMS exfiltration via SMTP, indicating that sensitive information is being sent out, which aligns with data exfiltration tactics.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of data via a Trojan targeting Android devices, indicating a high impact due to potential data compromise.","trojan,exfiltration,android,sms,Android**"
2826576,Collection,Data Collection,TA0010,Data from Information Repositories,T1119,"The rule detects exfiltration of sensitive information (SMS messages) via SMTP, which aligns with the data collection phase of an attack.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of sensitive information via a Trojan targeting Android devices, indicating a high confidence in compromise.","mobile,trojan,exfiltration,sms,Android**"
2826587,Collection,Exfiltration Over Command and Control Channel,TA0011,Exfiltration Over SMTP,T1041,"The rule detects mobile malware that exfiltrates data via SMTP, indicating an ongoing collection of sensitive information from the infected device.",ext to int,,,,,,8,Malware,"The rule detects potential exfiltration of sensitive data via a Trojan targeting mobile devices, indicating a successful compromise of the device.","trojan,exfiltration,mobile,smtp,Android**"
2826597,Command and Control,Command and Control,TA0011,Exfiltration Over C2 Channel,T1041,"The rule detects command and control (C2) beaconing behavior from a mobile malware variant, indicating that the malware is communicating with an external server to receive commands or exfiltrate data, which aligns with the Command and Control tactic.",ext to int,,,,,,8,Command and Control (C2),"This rule detects a successful connection to a command-and-control server by a mobile malware, indicating a potential compromise of the endpoint.","c2,mobile,beacon,spy,Android, c2**"
2826600,Collection and Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects SMS exfiltration via SMTP, indicating that the malware is gathering sensitive information (e.g., SMS messages) and sending it to an external server, which aligns with the exfiltration phase of an attack.",ext to int,,,,,,8,Malware,"The rule detects a Trojan targeting Android devices that can exfiltrate sensitive information via SMS, indicating a successful compromise.","trojan,mobile,exfiltration,sms,Android**"
2826603,Initial Access,Initial Access,TA0001,Mobile Device Compromise,T1446,"The rule detects malware targeting mobile devices, specifically Android, indicating an initial compromise via malicious applications or payloads that may exploit vulnerabilities.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise via a Trojan that can exfiltrate sensitive information, indicating a significant security impact.","trojan,mobile,smtp,spy,Android**"
2826604,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a mobile malware variant that communicates with a command and control server via SMTP, indicating the malware's ability to exfiltrate data and receive commands, which aligns with the Command and Control tactic.",ext to int,,,,,,7,Malware,"The rule detects potential malware activity (Trojan-Spy.AndroidOS.SmsThief) that can lead to a successful compromise, as it involves reporting sensitive information via SMTP.","trojan,mobile,smtp,reporting,Android**"
2826609,Collection,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over Email,T1048,"The rule detects exfiltration of SMS/contact data via SMTP, indicating a method of data exfiltration commonly used by malware to send sensitive information to an attacker-controlled email.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of SMS/contact information via malware targeting Android devices, indicating a high impact due to potential data theft and compromise.","sms,exfiltration,trojan,android,Android**"
2826610,Exfiltration,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over SMTP,T1041.001,"The rule detects SMS and contact data being exfiltrated via SMTP, indicating an attempt to transfer sensitive information from the compromised mobile device to an external server.",int to ext,,,,,,7,Malware,"The rule detects a successful exfiltration of SMS/contact data via a Trojan targeting Android devices, indicating a compromise.","mobile,exfiltration,trojan,android,Android**"
2826634,Exfiltration,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over Alternative Protocol,T1048,"The rule detects Android mobile malware that exfiltrates sensitive information via SMTP, indicating the use of a command and control channel for data exfiltration.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration attempt by a known mobile malware targeting Android devices, indicating a significant security breach.","trojan,exfiltration,mobile,spyware,Android**"
2826677,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware check-in, indicating that the malware is communicating with its command and control server, which is characteristic of the Command and Control tactic.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known mobile malware (Anubis Android Loader / BankBot), indicating a potential compromise of a mobile device.","mobile,trojan,c2,exfiltration,Android**"
2826678,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware communicating with a command and control server, indicating an attempt to exfiltrate data or receive commands, which aligns with the Command and Control tactic and the technique of Exfiltration Over C2 Channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in of a known mobile malware (Anubis/BankBot), indicating potential compromise of the mobile client.","mobile,trojan,c2,exfiltration,Android**"
2826679,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects HTTP POST requests that may indicate communication with a command and control server, typical of malware exfiltrating data back to an attacker.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known mobile banking Trojan, indicating a potential compromise of mobile devices within the network.","trojan,http,mobile,c2,Android**"
2826688,Collection,Collection,TA0009,Exfiltration Over Command and Control Channel,T1041,"The rule detects SMS exfiltration via SMTP, indicating that the malware is collecting sensitive information (SMS messages) and sending it to a command and control server, which aligns with the Collection phase of the attack lifecycle.",ext to int,,,,,,8,Malware,"The rule detects a Trojan malware that exfiltrates SMS messages via SMTP, indicating a successful compromise of the mobile device.","mobile,trojan,exfiltration,smtp,Android**"
2826689,Collection,Exfiltration Over Command and Control Channel,TA0011,Exfiltration Over SMTP,T1041,"The rule detects a mobile malware variant exfiltrating data via SMTP, indicating the collection of sensitive information and its transmission to an external server.",ext to int,,,,,,8,Malware,"The rule indicates a successful exfiltration attempt by a mobile malware Trojan, suggesting an active compromise of the device.","trojan,exfiltration,mobile,smtp,Android**"
2826690,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects mobile malware that may have been installed through malicious applications or compromised websites, which aligns with the Initial Access phase where attackers gain entry into the target environment.",ext to int,,,,,,8,Ransomware,"The rule detects a successful compromise via a known Trojan targeting Android devices, indicating potential ransomware activity.","trojan,mobile,smtp,ransomware,Android**"
2826694,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects SMS exfiltration via SMTP, indicating the collection of sensitive information from the device, which aligns with the Collection phase of the attack lifecycle.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of SMS data via SMTP, indicating a compromise of the mobile device and potential data theft.","trojan,sms,exfiltration,android,Android**"
2826695,Collection,Exfiltration Over Command and Control Channel,TA0011,Exfiltration Over Alternative Protocol,T1048,"The rule detects a mobile malware variant that exfiltrates data via SMTP, indicating an attempt to collect and send sensitive information to an external server.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of data via SMTP from a compromised Android device, indicating a significant security impact.","trojan,exfiltration,mobile,smtp,Android**"
2826696,Collection,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over Email,T1048,"The rule detects SMS exfiltration via SMTP, indicating that the malware is collecting sensitive information and sending it out through email, which aligns with the Collection phase of the attack lifecycle.",int to ext,,,,,,8,Malware,"The rule detects a Trojan that exfiltrates SMS data via SMTP, indicating a successful compromise of a mobile device.","mobile,trojan,exfiltration,smtp,Android**"
2826702,Exfiltration,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over SMTP,T1041.001,"The rule detects a mobile malware variant that exfiltrates data via SMTP, indicating an active exfiltration phase where sensitive information is being sent to an external server.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration attempt by a known mobile malware (Android.SmsThief) that compromises user data, indicating a severe security impact.","trojan,exfiltration,mobile,smtp,Android**"
2826707,Command and Control,Command and Control,C2,Application Layer Protocol,T1071,"The Suricata rule detects communication from a mobile malware variant to an external SMTP server, indicating an attempt to exfiltrate data, which aligns with the Command and Control phase where compromised devices communicate with attackers.",int to ext,,,,,,8,Malware,"The rule detects a successful compromise due to the reporting of sensitive information via SMTP by a known mobile malware (Android.SmsThief), indicating active malicious behavior.","trojan,mobile,smtp,spy,Android**"
2826708,Collection,Collection,TA0009,Exfiltration Over Command and Control Channel,T1041,"The rule detects SMS exfiltration via SMTP, indicating that the malware is collecting sensitive information (SMS messages) and sending it to a command and control server, fitting the Collection phase.",int to ext,,,,,,8,Malware,"The rule detects a successful exfiltration of SMS data via a Trojan targeting Android devices, indicating a confirmed compromise.","trojan,sms,exfiltration,android,Android**"
2826714,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware (Trojan-Banker.AndroidOS.Asacub.a) that communicates with a command and control server to exfiltrate data, which aligns with the Command and Control tactic and the technique of Exfiltration Over C2 Channel.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in from a known mobile banking Trojan, indicating an active threat on the network.","trojan,mobile,http,command,Android**"
2826716,Command and Control,Command and Control,TA0011,Exfiltration Over C2 Channel,T1041,"The rule detects command-and-control (C2) beacon traffic from a mobile malware, indicating that the malware is communicating with an external server to potentially exfiltrate data or receive commands.",ext to int,,,,,,8,Command and Control (C2),"The rule detects established communication from a mobile malware Trojan back to a command and control server, indicating a successful compromise.","malware,beacon,android,c2,Android, c2**"
2826721,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects SMS exfiltration via SMTP, indicating the malware's capability to collect sensitive information from the device and send it to an external server.",ext to int,,,,,,8,Malware,"The rule detects SMS exfiltration via a known Android malware variant, indicating a successful compromise of mobile devices.","trojan,sms,exfiltration,android,Android**"
2826722,Collection and Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects a mobile malware variant that exfiltrates data via SMTP, indicating an active collection and exfiltration phase as it sends sensitive information to an external server.",int to ext,,,,,,8,Malware,"The rule detects a Trojan targeting Android devices that can exfiltrate sensitive information, indicating a successful compromise.","trojan,exfiltration,mobile,smtp,Android**"
2826726,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects an exploitation attempt targeting vulnerabilities in web browsers, specifically Microsoft Edge, which aligns with initial access as attackers may exploit client-side vulnerabilities to gain entry.",ext to int,CVE-2017-8496,6/15/17 1:29,10,4.9,"Microsoft Edge in Windows 10 1607 and Windows Server 2016 allows an attacker to execute arbitrary code in the context of the current user when Microsoft Edge improperly accesses objects in memory, aka ""Microsoft Edge Memory Corruption Vulnerability"". This CVE ID is unique from CVE-2017-8497.",7,Malware,"The rule detects a potential successful exploitation of a known vulnerability (CVE-2017-8496) in Microsoft Edge, indicating a significant risk to client endpoints.","user,client,web,script,Web_Client_Attacks**"
2826727,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects a vulnerability (CVE-2017-8497) that allows for remote code execution through a web client (Microsoft Edge), indicating an initial access vector via exploitation of client software.",ext to int,CVE-2017-8497,6/15/17 1:29,10,4.9,"Microsoft Edge in Windows 10 1607 and Windows Server 2016 allows an attacker to execute arbitrary code in the context of the current user when Microsoft Edge improperly accesses objects in memory, aka ""Microsoft Edge Memory Corruption Vulnerability"". This CVE ID is unique from CVE-2017-8496.",7,Advanced Persistent Threats (APTs),"The rule detects a remote code execution vulnerability (CVE-2017-8497) that can lead to a successful compromise of client endpoints, warranting a higher impact score.","rce,client,web,attempt,Web_Client_Attacks**"
2826728,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects exploitation attempts targeting vulnerabilities in client applications, specifically web browsers, which aligns with initial access through client-side attacks.",ext to int,CVE-2017-8524,6/15/17 1:29,10,4.9,"Microsoft browsers in Microsoft Windows 7 SP1, Windows Server 2008 R2 SP1, Windows 8.1 and Windows RT 8.1, Windows Server 2012 and R2, Windows 10 Gold, 1511, 1607, and 1703, and Windows Server 2016 allow an allow an attacker to execute arbitrary code in the context of the current user when the JavaScript engines fail to render when handling objects in memory in Microsoft browsers, aka ""Scripting Engine Memory Corruption Vulnerability"". This CVE ID is unique from CVE-2017-8517 and CVE-2017-8522.",7,Advanced Persistent Threats (APTs),"The rule detects a known vulnerability (CVE-2017-8524) that could lead to a successful compromise, indicating a significant security risk.","client,vulnerability,script,attempt,Web_Client_Attacks**"
2826729,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule targets a vulnerability (CVE-2017-8529) that can be exploited via web browsers, allowing an attacker to execute malicious scripts on a client endpoint, which is indicative of initial access through exploitation.",ext to int,CVE-2017-8529,6/15/17 1:29,3.6,2.8,"Internet Explorer in Microsoft Windows 7 SP1, Windows Server 2008 R2 SP1, Windows 8.1 and Windows RT 8.1, and Windows Server 2012 and R2 allow an attacker to detect specific files on the user's computer when affected Microsoft scripting engines do not properly handle objects in memory, aka ""Microsoft Browser Information Disclosure Vulnerability"".",6,Data Breach,"The rule detects a specific vulnerability (CVE-2017-8529) that could lead to information disclosure, indicating a successful compromise of client endpoints.","info,vuln,client,disclosure,Web_Client_Attacks**"
2826730,Initial Access,Exploitation for Client Execution,TA0040,Exploitation of Vulnerability,T1203,"The rule detects an information disclosure vulnerability in web clients, specifically targeting Internet Explorer, which could allow an attacker to exploit the client to gain initial access.",ext to int,CVE-2017-8547,6/15/17 1:29,10,4.9,"Internet Explorer in Microsoft Windows 7 SP1, Windows Server 2008 R2 SP1, Windows 8.1 and Windows RT 8.1, and Windows Server 2012 and R2 allow an attacker to execute arbitrary code in the context of the current user when Internet Explorer improperly accesses objects in memory, aka ""Internet Explorer Memory Corruption Vulnerability"". This CVE ID is unique from CVE-2017-8519.",6,Data Breach,"The rule detects a specific vulnerability (CVE-2017-8547) that could lead to information disclosure, indicating a successful compromise.","info,vuln,client,disclosure,Web_Client_Attacks**"
2826748,Command and Control,Command and Control,TA0011,Exfiltration Over C2 Channel,T1041,"The rule identifies command and control (C2) beaconing behavior from a mobile malware, indicating that the malware is communicating with an external server to exfiltrate data or receive commands.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful command-and-control beacon from a mobile malware, indicating a compromised device communicating with an external server.","c2,android,beacon,malware,Android, c2**"
2826771,Collection,Data Collection,TA0010,Data from Information Repositories,T1213,"The rule detects exfiltration of SMS and contact data via SMTP, indicating the malware is collecting sensitive information from the device.",ext to int,,,,,,8,Malware,"This rule detects a specific mobile malware that exfiltrates sensitive information via SMTP, indicating a successful compromise of the device.","mobile,trojan,exfiltration,smtp,Android**"
2826772,Collection,Collection,TA0009,Exfiltration Over Command and Control Channel,T1041,"The rule detects mobile malware that exfiltrates SMS and contact information via SMTP, indicating a collection phase where sensitive data is gathered and sent to an attacker-controlled server.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise involving mobile malware that exfiltrates sensitive information via SMTP, indicating a high level of threat to the network.","trojan,exfiltration,sms,android,Android**"
2826788,Collection and Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects a Trojan that exfiltrates sensitive information via SMTP, indicating an active collection and exfiltration phase of an attack.",ext to int,,,,,,8,Malware,"The rule detects an established connection exfiltrating sensitive information via SMTP, indicating a successful compromise of a mobile device.","trojan,exfiltration,android,mobile,Android**"
2826822,Command and Control,Command and Control,TA0011,Exfiltration Over C2 Channel,T1041,"The rule specifically detects command-and-control (C2) beacon traffic from a mobile malware variant, indicating an established communication channel for potential data exfiltration.",ext to int,,,,,,8,Command and Control (C2),"The rule detects C2 beacon traffic indicating a successful compromise of a mobile device, which is a high-impact security threat.","c2,beacon,android,malware,Android, c2**"
2826824,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a POST request indicating potential communication with a command and control server, commonly used for exfiltrating data or receiving commands from malware.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise involving a known Trojan malware targeting Android devices, indicating a high security impact.","trojan,mobile,command,exfiltration,Android**"
2826835,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule indicates detection of a mobile malware's check-in process to a command and control server, which is indicative of an established command and control channel for data exfiltration.",ext to int,,,,,,7,Command and Control (C2),The rule detects a successful check-in from a mobile malware (Android/Clicker.HA) indicating potential compromise of the device.,"mobile,trojan,command,exfiltration,Android**"
2826838,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects traffic associated with the Magnitude Exploit Kit, which is designed to exploit vulnerabilities in client applications, indicating an attempt to gain initial access to the system.",ext to int,,,,,,8,Malware,"The rule detects a potential successful exploitation attempt via the Magnitude Exploit Kit, which is known to deliver malware to client systems. This indicates a high likelihood of compromise if the exploit is successful.","exploit,client,magnitude,kit,Exploit_Kit_Magnitude**"
2826840,Collection and Exfiltration,Exfiltration,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects exfiltration of sensitive data (SMS/contacts) via SMTP, indicating that the malware is collecting and sending data to an external server.",ext to int,,,,,,8,Malware,"The rule detects a successful exfiltration of sensitive data via a known mobile malware targeting Android devices, indicating a high likelihood of compromise.","mobile,trojan,exfiltration,smtp,Android**"
2826841,Collection,Data Collection,TA0010,Data from Information Repositories,T1213,"The rule detects exfiltration of SMS and contact information via SMTP, indicating the malware's capability to collect sensitive data from the device.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise involving Android mobile malware that exfiltrates sensitive information via SMTP, indicating a high risk to the network.","trojan,sms,exfiltration,android,Android**"
2826842,Collection,Data Collection,TA0010,Exfiltration Over Command and Control Channel,T1041,"The rule detects exfiltration of SMS and contact information via SMTP, indicating the collection of sensitive data from the infected mobile device.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise related to Android mobile malware that exfiltrates sensitive information via SMTP, indicating a significant security impact.","mobile,trojan,exfiltration,smtp,Android**"
2826843,Exfiltration,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over SMTP,T1048,"The rule detects the exfiltration of data via SMTP, indicating that the malware is sending sensitive information from the infected mobile device to an external server, fitting the Exfiltration phase.",ext to int,,,,,,8,Malware,"The rule detects a Trojan targeting Android devices that can exfiltrate sensitive information via SMTP, indicating a successful compromise.","trojan,exfiltration,android,smtp,Android**"
2826844,Collection,Exfiltration Over Command and Control Channel,T1041,Exfiltration Over SMTP,T1048,"The rule detects malware that exfiltrates sensitive information via SMTP, indicating an active collection phase where data is being sent to an external server.",int to ext,,,,,,8,Malware,"The rule detects a successful compromise via a Trojan targeting Android devices, specifically exfiltrating sensitive information through SMTP.","trojan,exfiltration,mobile,smtp,Android**"
2826845,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The Suricata rule detects SMS exfiltration via SMTP by Android malware, indicating that the malware is collecting sensitive information (SMS) and sending it to an external server, which aligns with the Collection phase of the attack lifecycle.",int to ext,,,,,,8,Malware,"The rule detects a successful exfiltration of data via SMS by a known Android Trojan, indicating a confirmed compromise of the mobile device.","trojan,sms,exfiltration,android,Android**"
2826873,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware (Trojan-Banker.AndroidOS.Asacub.a) that communicates with a command and control server using HTTP POST requests, indicating an active command and control channel for exfiltrating data.",ext to int,,,,,,8,Malware,"The rule detects a successful check-in from a known Trojan-Banker malware targeting mobile devices, indicating a potential compromise.","trojan,mobile,http,c2,Android**"
2826884,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule is designed to detect communication from a mobile malware variant (Anubis/BankBot) that checks in with a command and control server, indicating that it is likely involved in exfiltrating data or receiving commands, which aligns with the Command and Control phase of an attack.",ext to int,,,,,,8,Command and Control (C2),"The rule detects a successful check-in of a known mobile malware (Anubis/BankBot) to its command and control server, indicating a potential breach of mobile devices.","mobile,trojan,command,exfiltration,Android**"
2826902,Credential Access,Credential Access,TA0006,Exploitation of Vulnerability,T1203,"The rule detects malware that may exfiltrate sensitive information, including credentials, via SMTP. This aligns with the Credential Access phase as the malware targets user data and potentially exploits vulnerabilities to gain access.",ext to int,,,,,,8,Malware,"The rule detects a successful compromise involving mobile malware that exfiltrates sensitive information, which poses a significant threat to the integrity and confidentiality of the affected device.","trojan,exfiltration,android,mobile,Android**"
2826903,Collection,Collection,TA0011,Data from Information Repositories,T1213,"The rule detects mobile malware that exfiltrates SMS messages and personal information via SMTP, which aligns with the Collection phase of the attack lifecycle.",ext to int,,,,,,9,Malware,"The rule detects a successful malware exfiltration attempt via SMS, indicating a compromise of the mobile device and potential data theft.","mobile,trojan,exfiltration,sms,Android**"
2826904,Collection,Collection,TA0011,Data from Information Repositories,T1213,"The rule detects exfiltration of SMS and contact information via SMTP, which aligns with the Collection phase of an attack where data is gathered from the victim's device.",int to ext,,,,,,8,Malware,"The rule detects a successful exfiltration of sensitive information (SMS/Contacts) via a known Trojan malware targeting Android devices, indicating a high impact on security.","trojan,exfiltration,mobile,smtp,Android**"
2826907,Collection,Collection,TA0009,Data from Information Repositories,T1213,"The rule detects SMS and contact exfiltration via SMTP, which aligns with the Collection phase as the malware gathers sensitive data from the device.",ext to int,,,,,,8,Malware,"The rule detects a Trojan that exfiltrates sensitive information from mobile devices, indicating a successful compromise.","trojan,exfiltration,mobile,smtp,Android**"
2826932,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects mobile malware communication with a command and control server, specifically looking for HTTP POST requests that could indicate data exfiltration, which aligns with the Command and Control tactic.",ext to int,,,,,,7,Malware,"The rule detects a successful check-in from a mobile malware variant, indicating potential compromise and exfiltration over a command and control channel.","mobile,trojan,c2,exfiltration,Android**"
2826933,Initial Access,Initial Access,TA0001,Malicious App,T1406,"The rule detects mobile malware that compromises Android devices, indicating the initial access phase through malicious applications targeting mobile platforms.",ext to int,,,,,,7,Malware,"The rule detects a malware downloader that may lead to successful compromise of mobile devices, indicating a significant threat.","mobile,trojan,malware,command,Android**"
