sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2032834,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,The rule detects a DNS lookup associated with mobile malware but does not indicate a successful compromise.,"dns,malware,trojan,mobile"
2032835,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.002,"The rule detects DNS queries for a known malicious domain associated with mobile malware, indicating an attempt to gain initial access to a target device.",ext to int,,,,,,3,Malware,The rule detects a DNS lookup for a known mobile malware but does not confirm a successful compromise.,"dns,trojan,mobile,malware"
2032836,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query associated with a known mobile malware, indicating an attempt to access malicious payloads, which aligns with the Initial Access phase of an attack.",ext to int,,,,,,4,Malware,The rule detects a DNS lookup related to mobile malware but does not confirm a successful compromise.,"dns,malware,trojan,mobile"
2032837,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects a DNS query for a domain associated with mobile malware, indicating potential initial access via phishing or malicious links targeting mobile devices.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to known malware but does not indicate a successful compromise.,"dns,trojan,mobile,malware"
2032838,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known mobile malware (Arid Viper), but it does not indicate a successful compromise, hence a lower impact score.","malware,dns,c2,mobile"
2032839,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query related to a known mobile malware, indicating potential command and control traffic used by the malware to communicate with its server.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS lookup for a domain associated with mobile malware, indicating potential C2 communication, but does not confirm a successful compromise.","dns,malware,c2,mobile"
2032840,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query associated with a known mobile malware command and control domain. However, it does not indicate a successful compromise, hence a lower impact score.","malware,dns,c2,mobile"
2032841,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known command and control domain associated with mobile malware, indicating an ongoing communication channel between the compromised device and the attacker.",ext to int,,,,,,4,Command and Control (C2),The rule detects a DNS query related to a known mobile malware but does not indicate a successful compromise.,"mobile,dns,c2,malware"
2032842,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),The rule detects a DNS query associated with a known mobile malware but does not indicate a successful compromise.,"dns,mobile,c2,malware"
2032843,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries related to a known mobile malware, indicating an attempt to access the malware payload which often involves phishing tactics to lure users into downloading malicious applications.",ext to int,,,,,,4,Malware,"The rule detects a DNS query for a known malware domain, but does not confirm a successful compromise.","mobile,dns,trojan,malware"
2032844,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a specific DNS query associated with mobile malware, indicating potential communication with a command and control server, which is a key aspect of the Command and Control phase.",ext to int,,,,,,4,Malware,"The rule detects a potential malware DNS query related to Arid Viper, but does not confirm a successful compromise.","mobile,dns,c2,malware"
2032845,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to a known mobile malware but does not indicate a successful compromise.,"mobile,dns,c2,malware"
2032846,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup associated with a known mobile malware, but does not indicate a successful compromise.","dns,mobile,c2,malware"
2032848,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain, indicating potential command and control communications from mobile malware.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential command and control activity, but does not confirm a successful compromise.","dns,malware,c2,mobile"
2032849,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to a known malware domain but does not indicate a successful compromise.,"dns,malware,c2,mobile"
2032850,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a specific DNS query associated with mobile malware, indicating potential command and control communication, which aligns with the Command and Control phase.",ext to int,,,,,,4,Malware,"The rule detects a DNS query associated with a known mobile malware domain, but does not confirm a successful compromise.","dns,malware,c2,mobile"
2032851,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating an attempt to establish command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, but does not indicate a successful compromise.","dns,c2,mobile,malware"
2032852,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries for a known malicious domain associated with mobile malware, indicating an attempt to establish command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to a known malware domain, but does not indicate a successful compromise.","dns,mobile,c2,malware"
2032853,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,"The rule detects a DNS query for a known malicious domain related to mobile malware, indicating potential malicious activity, but does not confirm a successful compromise.","malware,dns,c2,mobile"
2032854,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Malware,"The rule detects a DNS query for a known malicious domain associated with mobile malware, but it does not confirm a successful compromise.","mobile,dns,c2,malware"
2032855,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control communications.",ext to int,,,,,,3,Command and Control (C2),The rule detects a DNS lookup related to known malware (Arid Viper) but does not indicate a successful compromise.,"dns,mobile,c2,malware"
2032856,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a specific DNS query associated with mobile malware, indicating potential command and control communications between the compromised device and the attacker's infrastructure.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query for a known malicious domain related to mobile malware, indicating potential command and control activity, but does not confirm a successful compromise.","mobile,dns,c2,malware"
2032857,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS lookup for a known malicious domain associated with mobile malware, indicating potential malicious activity but not a confirmed compromise.","mobile,malware,dns,c2"
2032858,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to a known mobile malware but does not confirm a successful compromise.,"mobile,dns,c2,malware"
2032859,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a specific domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query for a domain associated with mobile malware, indicating a potential threat but not a confirmed compromise.","dns,mobile,c2,malware"
2032860,Initial Access,Command and Control,C2,Domain Generation Algorithms,T1071.001,"The rule detects a specific DNS query associated with a known malicious domain, indicating an attempt to establish command and control communication, which is often part of the initial access phase for malware targeting mobile devices.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to a known mobile malware threat, but it does not indicate a successful compromise.","malware,dns,c2,mobile"
2032861,Command and Control,Command and Control,TA0011,Domain Generation Algorithms,T1483,"The rule detects a specific DNS query associated with a known mobile malware, indicating potential communication with a command and control server, which is characteristic of the Command and Control phase.",ext to int,,,,,,4,Malware,"The rule detects a DNS query related to known mobile malware, but it does not indicate a successful compromise.","mobile,dns,c2,malware"
2032862,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,"The rule alerts on a DNS lookup for a known malicious domain related to mobile malware, indicating potential threat activity, but does not confirm a successful compromise.","malware,dns,c2,mobile"
2032863,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries indicating potential command and control activity associated with mobile malware, suggesting an initial access phase where the malware attempts to communicate with its command server.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup related to a known mobile malware, but it does not indicate a successful compromise.","malware,dns,c2,mobile"
2032864,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,3,Malware,"The rule detects a DNS lookup for a domain associated with mobile malware, but does not indicate a successful compromise or active exploitation.","mobile,dns,c2,malware"
2032865,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential malicious activity but not confirming a successful compromise.","mobile,dns,c2,malware"
2032866,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating an attempt to establish command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, but it does not indicate a successful compromise.","dns,c2,mobile,malware"
2032867,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,"The rule detects a DNS lookup for a known malicious domain associated with mobile malware, but does not indicate a successful compromise.","dns,malware,c2,mobile"
2032868,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to mobile malware, but it does not indicate a successful compromise, leading to a lower impact score.","dns,mobile,malware,c2"
2032869,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query for a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Command and Control (C2),"The rule detects a DNS query related to known mobile malware (Arid Viper), but does not indicate a successful compromise.","dns,c2,mobile,malware"
2032870,Command and Control,Command and Control,TA0011,Domain Generation Algorithms,T1483,"The rule detects DNS queries for a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,3,Malware,"The rule detects a DNS lookup related to a known malware domain, indicating potential malicious activity, but does not confirm a successful compromise.","dns,mobile,malware,c2"
2032871,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a known malicious domain associated with mobile malware, indicating potential command and control activity.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to a known malware domain but does not indicate a successful compromise.,"malware,dns,c2,mobile"
2032872,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS lookups for a known malicious domain associated with mobile malware, indicating potential command and control communication.",ext to int,,,,,,4,Malware,The rule detects a DNS query related to known mobile malware but does not indicate a successful compromise.,"malware,dns,c2,mobile"
2032873,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known mobile malware (Arid Viper) indicative of command and control communication, which is crucial for the malware's operation.",ext to int,,,,,,4,Malware,The rule indicates a DNS lookup related to mobile malware but does not confirm a successful compromise.,"malware,dns,c2,mobile"
2032874,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries for a known malicious domain associated with mobile malware, indicating an attempt to gain initial access through a potentially compromised device.",ext to int,,,,,,3,Command and Control (C2),"The rule detects a DNS query for a known malicious domain associated with mobile malware, but does not indicate a successful compromise.","dns,mobile,c2,malware"
2032880,Initial Access,External Remote Services,T1133,Remote Desktop Protocol,T1076,"The rule detects traffic related to the download of an RDP Wrapper installer, which could be used to facilitate unauthorized remote access to a system, indicating potential initial access.",ext to int,,,,,,3,Malware,"The rule detects potential RDP Wrapper downloads, which may indicate unauthorized software installation but does not confirm a successful compromise.","rdp,anomaly,download,client"
2032881,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects the download of RDP Wrapper, which is often used to enable remote access to a system. This indicates an attempt at initial access, where an attacker may be trying to exploit remote services to gain entry into a network.",ext to int,,,,,,3,Malware,"The rule detects a potential download of a configuration file related to RDP Wrapper, which may indicate a benign or informational activity rather than a confirmed compromise.","rdp,anomaly,client,info"
2032926,Initial Access,Exploit Public-Facing Application,T1190,Application Layer Protocol,T1071.001,"The rule detects an abnormally large SMTP EHLO command, which may indicate an attempt to exploit vulnerabilities in the SMTP protocol, thus aligning with initial access tactics.",any to int,,,,,,3,Bad Unknown,The rule detects a potential overflow attempt but does not confirm a successful compromise.,"overflow,smtp,anomaly,info"
2032946,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects HTTP GET requests with specific patterns that may indicate communication with a command and control server, which is characteristic of the Command and Control phase in an attack lifecycle.",int to ext,,,,,,4,Command and Control (C2),"The rule detects potential CnC activity which may indicate anomalous behavior, but does not confirm a successful compromise.","cnc,http,anomaly,info"
2032971,Exfiltration,Exfiltration,TA0010,Exfiltration Over Web Service,T1041,"The rule detects a specific POST request associated with the Flubot malware, which is known to exfiltrate data from infected Android devices via web services.",int to ext,,,,,,8,Malware,"The rule detects a successful exfiltration attempt by a known Android malware (Flubot), indicating a compromised device and potential data theft.","mobile,exfiltration,trojan,http"
2032983,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects HTTP requests to domains ending with '.date', which may indicate potential phishing attempts or malicious redirects, commonly used for initial access into a network.",int to ext,,,,,,2,Malware,"The rule detects HTTP requests to a potentially suspicious domain (*.date), indicating possible malicious activity, but does not confirm a successful compromise.","http,anomaly,request,domain"
2032984,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects HTTP requests to domains ending with '.cam', which may indicate reconnaissance activity or the discovery of potentially malicious domains. This aligns with the Discovery phase where attackers gather information about the environment.",int to ext,,,,,,2,Malware,"The rule detects HTTP requests to a potentially suspicious domain (*.cam), which may indicate anomalous behavior but does not confirm a successful compromise.","http,anomaly,domain,info"
2032985,Initial Access,Initial Access,TA0001,User Execution,T1203,"The rule detects HTTP requests to domains ending with '.surf', which could indicate an attempt to access potentially malicious websites, suggesting initial access attempts by users.",int to ext,,,,,,2,Malware,The rule detects HTTP requests to a potentially suspicious domain but does not indicate a successful compromise.,"http,anomaly,request,surf"
2032986,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects HTTP requests to domains ending with '.asia', which may indicate attempts to access external services that could be used for initial access to a network, especially if these domains are associated with malicious activity.",ext to int,,,,,,2,Malware,"The rule detects HTTP requests to a specific domain pattern (.asia), which is indicative of potential malicious activity but does not confirm a successful compromise.","http,domain,anomaly,info"
2032987,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects HTTP requests to domains ending in '.tw', which may indicate potential phishing attempts or malicious links targeting users, thus aligning with initial access tactics.",ext to int,,,,,,3,Malware,The rule detects HTTP requests to a potentially suspicious domain but does not confirm a successful compromise.,"http,domain,anomaly,info"
2032988,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects HTTP requests to domains with a '.ml' TLD, which can be indicative of initial access attempts, as attackers often use less common domains to evade detection and establish footholds.",int to ext,,,,,,2,Malware,"The rule detects HTTP requests to a potentially suspicious domain (.ml), but does not indicate a successful compromise.","http,domain,anomaly,info"
2032989,Initial Access,External Remote Services,T1133,External Remote Services,T1133,"The rule detects HTTP requests to domains ending in '.gq', which are often associated with malicious activity, indicating potential initial access attempts through external services.",ext to int,,,,,,3,Phishing,"The rule detects HTTP requests to a potentially suspicious domain (.gq), which may indicate phishing activity. However, it does not confirm a successful compromise.","http,domain,anomaly,info"
2032990,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects HTTP requests to domains ending in '.ga', which are often associated with malicious activities such as phishing campaigns. This indicates potential initial access attempts through malicious links.",ext to int,,,,,,2,Malware,"The rule detects HTTP requests to a potentially suspicious domain (.ga), but does not indicate a successful compromise.","http,domain,anomaly,info"
2032991,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.001,"The rule detects HTTP requests to a specific domain pattern ('.buzz'), which could indicate a phishing attempt or malicious activity targeting users for initial access.",int to ext,,,,,,3,Malware,"The rule detects HTTP requests to a potentially suspicious domain, but does not indicate a successful compromise.","http,domain,anomaly,info"
2033003,Exfiltration,Exfiltration Over Web Service,TA0011,Exfiltration Over Web Service,T1041,"The rule detects a POST request indicating potential data exfiltration from an Android device, characteristic of malware like Flubot that steals data and sends it back to the attacker via web services.",int to ext,,,,,,8,Malware,"The rule detects a successful exfiltration attempt by known malware targeting Android devices, indicating a significant security threat.","mobile,exfiltration,trojan,http"
2033010,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects a specific TLS SNI (Server Name Indication) related to a geolocation domain, which indicates potential reconnaissance activity as the attacker may be gathering information about the network environment.",ext to int,,,,,,3,Policy Violation,"The rule detects a domain associated with geolocation services, which may indicate benign usage rather than a confirmed threat. No successful compromise is indicated.","geolocation,anomaly,policy,tls"
2033011,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects an attempt to access a geolocation service via a specific API, which could be used by attackers to gather information about the network environment or devices, indicating a potential initial access phase.",int to ext,,,,,,3,Social Engineering,"The rule detects a potential policy violation related to geolocation lookup attempts, but does not indicate a successful compromise or direct threat.","geolocation,anomaly,policy,http"
2033045,Discovery,Network Discovery,T1016,Network Service Discovery,T1046,"The rule detects anomalous HTTP POST requests that may indicate an attempt to probe or gather information about network services, which aligns with the Discovery phase of the MITRE ATT&CK framework.",ext to int,,,,,,3,Malware,The rule detects anomalous POST requests but does not indicate a successful compromise. It suggests potential malicious activity that requires further investigation.,"http,anomaly,info,uri"
2033076,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects SSL/TLS traffic associated with a file transfer service, indicating potential command and control communication using application layer protocols.",ext to int,,,,,,4,Command and Control (C2),"The rule indicates potential anomalous behavior related to file transfer services, but does not confirm a successful compromise.","ssl,certificate,transfer,anomaly,SSL_Malicious_Cert**"
2033077,Discovery,Network Service Discovery,T1046,Network Service Scanning,T1046.001,"The rule detects STUN (Session Traversal Utilities for NAT) binding requests, which are often used to discover network services and gather information about the network environment, fitting the Discovery phase of the attack lifecycle.",ext to int,,,,,,3,Miscellaneous,"The rule detects STUN Binding Requests on non-standard low ports, which could indicate misconfiguration or benign traffic rather than a confirmed malicious activity or successful compromise.","stun,anomaly,nats,info"
2033078,Discovery,Network Discovery,T1016,Network Service Scanning,T1046,"The rule detects STUN Binding Requests on non-standard high ports, which could indicate scanning for open ports or services on a network, aligning with network discovery activities.",ext to int,,,,,,3,Miscellaneous,"The rule detects a potential anomaly related to STUN Binding Requests on non-standard ports, which may indicate misconfiguration or benign activity rather than a confirmed compromise.","anomaly,nat,stun,info"
2033117,Initial Access,Drive-by Compromise,T1189,Malicious File Download,T1203,"The rule detects a specific HTTP GET request for a potentially malicious file (processhider.c) being downloaded, which aligns with techniques used for initial access through malicious file downloads.",ext to int,,,,,,3,Malware,"The rule detects a potential download of a process hider, which may indicate malicious activity, but does not confirm a successful compromise.","processhider,http,anomaly,download"
2033119,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects DNS queries to a potentially malicious dynamic DNS domain, which may indicate an attempt to establish initial access through external services.",ext to int,,,,,,3,DNS Spoofing/Poisoning,The rule detects a DNS query to a potentially suspicious domain but does not indicate a successful compromise.,"dns,anomaly,query,ddns"
2033120,Initial Access,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects DNS queries to a potentially malicious domain, which is often a method used by attackers to establish command and control channels during the initial access phase.",ext to int,,,,,,3,DNS Spoofing/Poisoning,The rule detects a DNS query to a potentially suspicious domain but does not confirm a successful compromise.,"dns,query,anomaly,ddns"
2033121,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to a potentially malicious domain, indicating an attempt to establish a connection to a command and control server, which is often associated with initial access or exfiltration activities.",ext to int,,,,,,2,DNS Spoofing/Poisoning,"The rule detects a DNS query to a potentially suspicious domain, indicating possible reconnaissance or misconfiguration, but does not confirm a successful compromise.","dns,query,anomaly,info"
2033122,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects a DNS query to a potentially malicious domain, indicating an attempt to access an external service that could facilitate initial access.",ext to int,,,,,,3,DNS Spoofing/Poisoning,"The rule detects a DNS query to a potentially suspicious domain, which indicates possible reconnaissance or low-level malicious intent, but does not confirm a successful compromise.","dns,anomaly,query,unknown"
2033137,Command and Control,Command and Control,T1071,Application Layer Protocol,T1071.001,"The rule detects traffic to a specific domain (privatlab.com) over TLS, which may indicate the use of a legitimate application layer protocol for command and control communication, suggesting an attempt to maintain communication with compromised systems.",ext to int,,,,,,3,Malware,The rule detects a domain associated with file sharing but does not indicate a successful compromise. It is more informative and requires further investigation.,"filesharing,tls,anomaly,policy"
2033164,Discovery,Reconnaissance,TA0043,Search Open Websites,T1593,"The rule detects a webcrawler user-agent, which is indicative of reconnaissance activities as attackers often use web crawlers to gather information about web resources before launching further attacks.",ext to int,,,,,,3,Reconnaissance,The rule detects a webcrawler User-Agent which is typically not malicious but can indicate reconnaissance activity. It does not indicate a successful compromise.,"webcrawler,reconnaissance,anomaly,information,WebCrawler**"
2033214,Discovery,Network Service Discovery,T1046,Domain Discovery,T1016,"The rule detects an external IP lookup domain in TLS SNI, which indicates an attempt to discover network services or external resources, aligning with the Discovery phase of the attack lifecycle.",int to ext,,,,,,2,Phishing,"The rule detects a potential external IP lookup, which may indicate reconnaissance or phishing attempts, but does not confirm a successful compromise.","tls,lookup,anomaly,informational"
2033246,Execution,Execution,TA0002,Command and Scripting Interpreter,T1059,"The rule detects suspicious activity related to the Windows Printer Spooler, which can be exploited to execute malicious commands or scripts, indicating that an attacker may be attempting to execute code through this service.",any to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potentially malicious activity related to Windows Printer Spooler, which could indicate exploitation of a known vulnerability. The presence of a CVE suggests a successful compromise could occur.","printer,suspicious,activity,anomaly"
2033254,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects activity related to the Windows Printer Spooler Service, which indicates an attempt to discover network services that could be exploited or used for further malicious activities.",any to int,,,,,,4,Malware,"The rule detects potential anomalies in the MS-PAR protocol related to the Windows Printer Spooler Service, but does not indicate a confirmed successful compromise.","printer,rpc,anomaly,activity"
2033255,Discovery,Discovery,T1018,Remote System Discovery,T1018,"The rule detects communication related to the Windows Printer Spooler Service, indicating potential reconnaissance activities as attackers may explore services available on a network.",any to int,,,,,,3,Miscellaneous,The rule detects potential anomalous activity related to the Windows Printer Spooler but does not indicate a successful compromise or a verified threat.,"printer,rpc,anomaly,activity"
2033256,Discovery,Discovery,TA0007,Network Service Scanning,T1046,"The rule detects potential communication with the Windows Printer Spooler, which can indicate reconnaissance or discovery of network services, aligning with the Discovery phase.",any to int,,,,,,3,Miscellaneous,"The rule detects potential usage of the MS-PAR protocol related to the Windows Printer Spooler Service, but does not indicate a confirmed compromise or malicious activity.","printer,rpc,anomaly,activity"
2033257,Discovery,Discovery,TA0007,Remote System Discovery,T1016,"The rule detects communication patterns associated with the MS-PAR protocol, which is used for remote communication with the Windows Printer Spooler Service, indicating potential reconnaissance activities on networked printers.",any to int,,,,,,4,Miscellaneous,"The rule detects potential anomalies related to the MS-PAR protocol, which may indicate unusual activity; however, it does not confirm a successful compromise.","printer,rpc,anomaly,activity"
2033258,Discovery,Network Discovery,T1046,Network Service Scanning,T1046.001,"The rule detects traffic related to the MS-PAR protocol used for communication with the Windows Printer Spooler Service, indicating potential reconnaissance activity to discover network services.",any to int,,,,,,3,Miscellaneous,"The rule detects activity related to the Windows Printer Spooler, which may indicate benign usage or potential misuse but does not confirm a successful compromise.","printer,rpc,anomaly,activity"
2033259,Discovery,Discovery,TA0007,Remote Service Discovery,T1018,"The rule detects anomalies in network traffic related to the MS-PAR protocol, which is used for remote communication with the Windows Printer Spooler Service, indicating potential reconnaissance or discovery of services on the network.",any to int,,,,,,3,Miscellaneous,The rule detects potential anomalous activity related to Windows Printer Spooler but does not indicate a successful compromise or confirmed malicious activity.,"anomaly,printer,rpc,info"
2033260,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects activity related to the Windows Printer Spooler, which can be used to gather information about networked printers and potentially exploit vulnerabilities, fitting within the Discovery phase.",any to int,,,,,,4,Miscellaneous,The rule detects potential anomalous activity related to the Windows Printer Spooler Service but does not confirm a successful compromise.,"printer,rpc,anomaly,activity"
2033261,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects activity related to the Windows Printer Spooler Service, which could indicate reconnaissance or discovery of network resources, specifically targeting printer services.",any to int,,,,,,4,Miscellaneous,"The rule detects anomalies in Windows Printer Spooler Activity, which could indicate potential misuse but does not confirm a successful compromise.","printer,rpc,activity,anomaly"
2033262,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects activity related to the MS-PAR protocol used for remote communication with the Windows Printer Spooler, indicating potential reconnaissance or discovery of network services.",any to int,,,,,,4,Miscellaneous,The rule detects anomalous activity related to the Windows Printer Spooler but does not indicate a successful compromise or a clear malicious intent. The impact score reflects the potential for misuse but does not meet the threshold for a higher score.,"windows,printer,anomaly,rpc"
2033263,Discovery,Network Discovery,T1046,Network Service Scanning,T1046.001,"The rule alerts on activity related to the MS-PAR protocol, which is used for remote communication with the Windows Printer Spooler Service. This indicates that an entity may be probing or discovering network services, fitting the Discovery phase.",any to int,,,,,,3,Miscellaneous,"The rule detects potential anomalies in network traffic related to Windows Printer Spooler activity, but does not indicate a successful compromise or verifiable threat.","printer,activity,rpc,anomaly"
2033264,Discovery,Discovery,T1083,File and Directory Discovery,T1083,"The rule detects specific activity related to the Windows Printer Spooler, which may be used by attackers to gather information about printer configurations and services on a network, indicating a reconnaissance phase.",any to int,,,,,,4,Miscellaneous,"The rule detects potential anomalous activity related to the Windows Printer Spooler Service, but does not indicate a confirmed successful compromise.","printer,rpc,activity,anomaly"
2033265,Discovery,Discovery,TA0007,Network Service Scanning,T1046,"The rule detects specific network traffic associated with the MS-PAR protocol, which is used for remote communication with the Windows Printer Spooler Service, indicating potential reconnaissance or scanning for services on the network.",any to int,,,,,,3,Miscellaneous,"The rule detects anomalous activity related to the Windows Printer Spooler, but does not indicate a successful compromise or a specific threat. It serves as an informational alert that might require further investigation.","printer,rpc,anomaly,activity"
2033267,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects TLS traffic to a specific domain associated with URL shortening services, which can be used to obscure command and control communications, indicating potential malicious activity.",int to ext,,,,,,3,Malware,"The rule detects a domain associated with URL shortening services in TLS SNI, which could indicate potential obfuscation of malicious activity. However, it does not confirm a successful compromise.","anomaly,tls,sni,info,SSL_Malicious_Cert**"
