sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2012062,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscated JavaScript payloads that are commonly used in drive-by download attacks, which are designed to exploit vulnerabilities in web browsers to gain initial access to a client endpoint.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation of web client vulnerabilities, indicating a successful compromise could occur, hence a score above 5.","web,obfuscation,client,attack,Web_Client_Attacks**"
2012064,Initial Access,Exploitation of Public-Facing Application,T1190,Exploitation of Vulnerability,T1203,"The rule detects exploitation attempts against web browsers, indicating an attempt to gain initial access through vulnerabilities in client-side applications.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation of a vulnerability in a widely used PDF reader, indicating a successful compromise that could lead to further attacks or data breaches.","webclient,stackoverflow,attempteduser,exploitkit,Web_Client_Attacks**"
2012078,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects unusual outbound traffic potentially using OpenSSL tunneling, which is often associated with command and control communications. This aligns with the Command and Control tactic as it indicates a method for attackers to maintain communication with compromised systems.",ext to int,,,,,,3,Command and Control (C2),The rule detects potential outbound tunnels which could indicate a C2 communication but does not confirm a successful compromise.,"tunnel,anomaly,policy,outbound"
2012079,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects outbound connections that may indicate the use of a tunnel (OpenSSL) for command and control communications, which is commonly used by attackers to exfiltrate data or maintain persistence.",int to ext,,,,,,4,Policy Violation,"The rule detects an outbound OpenSSL tunnel connection, which may indicate a policy violation or misuse of encryption but does not confirm a successful compromise.","tunnel,openssl,anomaly,policy"
2012080,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a potential outbound OpenSSL tunnel connection, which may indicate the establishment of a command and control channel using application layer protocols.",ext to int,,,,,,3,Malware,"The rule indicates a potential policy violation related to an OpenSSL tunnel connection, but does not confirm a successful compromise or malicious activity.","tunnel,outbound,anomaly,policy"
2012085,Initial Access,Drive-by Compromise,T1189,Exploit Public-Facing Application,T1190,"The rule focuses on detecting payloads designed to exploit vulnerabilities in web browsers, which aligns with initial access methods such as drive-by downloads commonly used in exploit kits.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation of web client vulnerabilities, indicating a successful compromise could occur, which raises the impact score.","web,client,exploit,javascript,Web_Client_Attacks**"
2012100,Initial Access,Drive-by Compromise,T1189,Exploitation for Client Execution,T1203,"The rule detects an exploit targeting vulnerabilities in web browsers, indicative of a drive-by download attack, which is a common method for initial access.",ext to int,CVE-2010-3552,10/19/10 22:00,10,10,"Unspecified vulnerability in the New Java Plug-in component in Oracle Java SE and Java for Business 6 Update 21 allows remote attackers to affect confidentiality, integrity, and availability via unknown vectors.",7,Malware,"The rule detects a buffer overflow vulnerability in Oracle Java 6, indicating a successful compromise attempt that could lead to malware execution on client endpoints.","buffer,exploit,web,client,Web_Client_Attacks**"
2012106,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule targets web client attacks that exploit vulnerabilities in browsers, indicating an attempt to gain initial access via malicious payloads delivered through web traffic.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation attempts against web browsers, which could lead to successful compromises if combined with other indicators of compromise.","web,obfuscation,client,attack,Web_Client_Attacks**"
2012107,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscation techniques used in web client attacks, indicative of drive-by download attempts that exploit vulnerabilities in browsers, aligning with the Initial Access phase.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation of client software vulnerabilities, indicating a successful compromise that could lead to malware infection.","obfuscation,javascript,client,exploit,Web_Client_Attacks**"
2012108,Initial Access,Drive-by Compromise,T1189,Exploitation of Client Vulnerabilities,T1203,"The rule targets obfuscated JavaScript in web traffic that is indicative of exploit kits attempting to compromise client endpoints through vulnerabilities in web browsers, aligning with Initial Access via drive-by downloads.",ext to int,,,,,,6,Malware,"The rule detects obfuscated payloads targeting web client vulnerabilities, indicating a potential successful compromise of client endpoints.","web,obfuscation,client,attack,Web_Client_Attacks**"
2012109,Initial Access,Drive-by Compromise,T1189,Malicious JavaScript Execution,T1059.007,"The rule detects obfuscated JavaScript payloads targeting web client vulnerabilities, indicative of exploitation attempts to gain initial access through drive-by downloads.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation of web client vulnerabilities, indicating a successful compromise could occur, especially when correlated with other exploit signatures.","webclient,obfuscation,exploitkit,javascript,Web_Client_Attacks**"
2012118,Defense Evasion,Defense Evasion,TA0005,Obfuscated Files or Information,T1027,"The rule detects possible obfuscated exploit redirects, which typically indicate an attempt to evade detection mechanisms by hiding malicious payloads or actions.",ext to int,,,,,,4,Advanced Persistent Threats (APTs),The rule alerts on potential obfuscated exploit redirects but does not confirm a successful compromise.,"obfuscation,redirect,exploit,defense"
2012141,Discovery,Network Discovery,T1016,Network Service Scanning,T1046,"The rule detects Protocol 41, which is used for IPv6 tunneling. This can indicate reconnaissance activities where an attacker is probing the network for vulnerabilities or misconfigurations, aligning with the Discovery phase.",int to ext,,,,,,3,Malware,"The rule detects potential usage of IPv6 tunneling, which could indicate an attempt to bypass security measures, but it does not confirm a successful compromise.","tunneling,anomaly,ipv6,policy"
2012142,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule targets web client software vulnerabilities that can be exploited to compromise endpoints, which aligns with initial access methods like drive-by downloads commonly used in exploit kits.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation attempts targeting web browsers, which can lead to successful compromises, especially when combined with other exploit signatures.","web,client,exploit,chunk,Web_Client_Attacks**"
2012143,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects a buffer overflow vulnerability in a web client's audio decoder, which is indicative of an attempt to exploit this vulnerability for initial access to the client system.",ext to int,CVE-2010-0480,4/14/10 16:00,10,8.6,"Multiple stack-based buffer overflows in the MPEG Layer-3 audio codecs in Microsoft Windows 2000 SP4, XP SP2 and SP3, Server 2003 SP2, Vista Gold, SP1, and SP2, and Server 2008 Gold and SP2 allow remote attackers to execute arbitrary code via a crafted AVI file, aka ""MPEG Layer-3 Audio Decoder Stack Overflow Vulnerability.""",7,Malware,"The rule detects a buffer overflow vulnerability that can lead to successful compromise of client endpoints, indicating a significant security impact.","buffer,exploit,client,vulnerability,Web_Client_Attacks**"
2012152,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203,"The rule is designed to detect payloads targeting web browsers, indicative of drive-by download attacks which aim to exploit vulnerabilities in client software for initial access.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential attacks against web browsers that can lead to endpoint compromise, indicating a successful exploit attempt.","web,client,dxf,exploit,Web_Client_Attacks**"
2012153,Initial Access,Initial Access,TA0001,Exploit Public Facing Application,T1190,"The rule detects an attempt to exploit a vulnerability in Microsoft Office Visio through a crafted file, which is indicative of initial access techniques targeting client applications.",ext to int,CVE-2010-1681,5/6/10 12:47,10,4.9,"Buffer overflow in VISIODWG.DLL before 10.0.6880.4 in Microsoft Office Visio allows user-assisted remote attackers to execute arbitrary code via a crafted DXF file, a different vulnerability than CVE-2010-0254 and CVE-2010-0256.",8,Ransomware,"The rule detects a remote code execution vulnerability that can lead to successful compromise of client endpoints, indicating a significant security impact.","remote,code,execution,client,Web_Client_Attacks**"
2012173,Initial Access,Drive-by Compromise,T1189,Malicious JavaScript Execution,T1203,"The rule targets JavaScript payloads that exploit vulnerabilities in web browsers, indicative of drive-by download attacks, which are a common method for initial access.",ext to int,,,,,,7,Malware,"The rule detects a potential successful exploitation of web client vulnerabilities, indicating a higher risk of compromise.","webclient,javascript,exploitkit,clientattack,Web_Client_Attacks**"
2012179,Initial Access,Initial Access,TA0001,Exploit Public Facing Application,T1190,"The rule targets a vulnerability in Adobe Reader and Acrobat that can be exploited via malicious U3D files, indicating an attempt to gain initial access to a client endpoint through an exploit.",ext to int,CVE-2009-2990,10/19/09 22:30,10,8.6,"Array index error in Adobe Reader and Acrobat 9.x before 9.2, 8.x before 8.1.7, and possibly 7.x through 7.1.4 might allow attackers to execute arbitrary code via unspecified vectors.",7,Advanced Persistent Threats (APTs),"The rule detects a remote code execution attempt exploiting a known vulnerability, indicating a successful compromise if executed.","remote,code,execution,client,Web_Client_Attacks**"
2012241,Initial Access,Drive-by Compromise,TA0001,Exploitation of Client Execution,T1203,"The rule detects potential exploitation of web client software (e.g., browsers) through encoded iframe tags, which are commonly used in drive-by download attacks to compromise endpoints.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential iframe tag that could be used in drive-by download attacks, indicating a successful compromise may occur, especially if combined with other exploit kit signatures.","web,iframe,client,attack,Web_Client_Attacks**"
2012242,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects potential exploitation of web client vulnerabilities through encoded iframe tags, indicative of drive-by download attacks commonly used for initial access.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a potential exploitation of web client vulnerabilities, indicating a successful compromise could occur, particularly in the context of exploit kits targeting client software.","web,iframe,client,attack,Web_Client_Attacks**"
2012243,Initial Access,Drive-by Compromise,T1189,Malicious File,T1203,"The rule detects potential exploitation of web browser vulnerabilities through encoded payloads, indicative of drive-by download attacks, which are a common method for initial access.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation of web browsers, which can lead to a successful compromise of client endpoints.","web,client,iframe,attack,Web_Client_Attacks**"
2012244,Initial Access,Drive-by Compromise,T1189,Exploitation for Client Execution,T1203,"The rule detects potential exploitation attempts against web clients, specifically targeting vulnerabilities in web browsers through encoded iframe tags, which aligns with initial access methods like drive-by downloads.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation attempts targeting web browsers, indicating a successful compromise could occur, hence a score above 5.","web,iframe,client,obfuscation,Web_Client_Attacks**"
2012245,Initial Access,Execution,T1203,Exploitation for Client Execution,T1203.001,"The rule detects JavaScript obfuscation techniques targeting web browsers, indicating an attempt to exploit vulnerabilities for initial access through client-side execution.",ext to int,,,,,,6,Malware,"The rule detects obfuscation techniques commonly used in exploit kits, indicating a successful compromise of client software.","obfuscation,webclient,javascript,exploitkit,Web_Client_Attacks**"
2012260,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscated JavaScript payloads that may be used in drive-by download attacks, which are a common method for initial access through web clients.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects obfuscated JavaScript payloads that could exploit vulnerabilities in web browsers, indicating a successful compromise potential, especially if correlated with other exploit signatures.","obfuscation,webclient,attack,javascript,Web_Client_Attacks**"
2012261,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscated JavaScript payloads that are commonly used in drive-by download attacks, which aim to exploit vulnerabilities in web browsers to gain initial access to a client endpoint.",ext to int,,,,,,6,Malware,"The rule detects a potential exploitation of web client vulnerabilities, which could lead to a successful compromise of client endpoints.","obfuscation,client,javascript,exploit,Web_Client_Attacks**"
2012262,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscated JavaScript payloads that can be used in drive-by download attacks, which are a common method for gaining initial access to a system.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects obfuscated JavaScript targeting web client vulnerabilities, indicating a potential successful exploit that could lead to compromise.","obfuscation,webclient,javascript,exploitkit,Web_Client_Attacks**"
2012263,Initial Access,Execution,TA0002,User Execution,T1203,"The rule detects obfuscated script tags commonly used in drive-by download attacks, indicating an attempt to execute malicious code on a client endpoint, which falls under Initial Access as attackers aim to compromise the client.",ext to int,,,,,,6,Malware,"The rule indicates a potential successful compromise through obfuscated JavaScript targeting web client vulnerabilities, which can lead to malware execution.","obfuscation,webclient,attack,javascript,Web_Client_Attacks**"
2012264,Initial Access,Drive-by Compromise,T1189,Exploitation for Client Execution,T1203,"The rule detects hex obfuscation patterns in web traffic, indicative of attempts to exploit vulnerabilities in web browsers, which aligns with initial access strategies typically employed in drive-by download attacks.",ext to int,,,,,,6,Malware,"The rule detects hex obfuscation of a script tag, indicating an attempt to exploit vulnerabilities in web browsers, which could lead to a successful compromise of client endpoints.","obfuscation,script,web,client,Web_Client_Attacks**"
2012265,Initial Access,Drive-by Compromise,T1189,Malicious JavaScript,T1203.002,"The rule detects obfuscated JavaScript code targeting web browsers, which is commonly used in drive-by download attacks to exploit vulnerabilities and gain initial access to a client endpoint.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects hex obfuscation of script tags, which is indicative of an ongoing attack against web clients that could lead to successful compromises, especially when associated with exploit kits.","obfuscation,script,client,attack,Web_Client_Attacks**"
2012266,Initial Access,Exploitation for Client Execution,TA0040,Exploitation of Client Vulnerabilities,T1203,"The rule detects hex obfuscation in HTTP traffic, which is indicative of attempts to exploit vulnerabilities in web clients, aligning with initial access tactics used in drive-by download attacks.",ext to int,,,,,,6,Malware,"The rule detects obfuscated payloads targeting web clients, indicating a potential successful compromise if exploited, thus justifying an impact score above 5.","hex,obfuscation,webclient,attack,Web_Client_Attacks**"
2012267,Initial Access,Drive-by Compromise,T1189,Malicious File Execution,T1203,"The rule detects obfuscated payloads targeting web clients, indicative of drive-by download attacks commonly used for initial access.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects hex obfuscation which is often used in exploit kits to compromise clients, indicating a successful attack vector against web browsers.","obfuscation,webclient,exploitkit,javascript,Web_Client_Attacks**"
2012268,Initial Access,Drive-by Compromise,T1189,Exploitation of Client Vulnerabilities,T1203,"The rule detects hex obfuscation techniques commonly used in drive-by download attacks, where malicious payloads exploit vulnerabilities in web browsers to gain initial access to a victim's system.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation of client software vulnerabilities, indicating a successful compromise could lead to malicious code execution.","web,obfuscation,client,attack,Web_Client_Attacks**"
2012269,Initial Access,Drive-by Compromise,T1189,Malicious File Execution,T1203,"The rule detects obfuscated payloads targeting web browsers, which are indicative of drive-by download attacks, allowing an attacker to gain initial access to a client endpoint.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation attempts against web browsers, indicating a successful compromise may occur if the attack is executed.","web,obfuscation,client,attack,Web_Client_Attacks**"
2012270,Initial Access,Drive-by Compromise,T1189,Malicious File Execution,T1203,"The rule detects hex obfuscation techniques commonly used in drive-by download attacks, which are a method of initial access where malicious payloads are delivered to clients via compromised or malicious websites.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation attempts against web clients, which can lead to successful compromises if the obfuscation is indicative of malicious intent.","hex,obfuscation,webclient,attack,Web_Client_Attacks**"
2012271,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscated payloads targeting web browsers, which are commonly used in drive-by download attacks to compromise client endpoints during initial access.",ext to int,,,,,,6,Malware,"The rule detects a potential exploitation attempt against web browsers, indicating a successful compromise could occur, hence a score above 5.","obfuscation,web,client,attack,Web_Client_Attacks**"
2012272,Initial Access,Drive-by Compromise,T1189,Exploitation for Client Execution,T1203,"The rule detects hex obfuscation of JavaScript code, which is commonly used in drive-by download attacks to exploit vulnerabilities in web browsers, leading to initial access.",ext to int,,,,,,6,Malware,"The rule detects hex obfuscation of the 'eval' function, which is commonly used in JavaScript-based exploits, indicating a potential successful compromise of a client endpoint.","obfuscation,webclient,exploitkit,javascript,Web_Client_Attacks**"
2012273,Initial Access,Drive-by Compromise,T1189,Malicious File Execution,T1203,"The rule detects hex obfuscation used in web client attacks, indicative of drive-by download attempts that exploit vulnerabilities in web browsers, leading to initial access.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation attempts against web clients, which could lead to successful compromises, especially when combined with known malicious servers.","obfuscation,web,exploit,client,Web_Client_Attacks**"
2012274,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects hex obfuscation in web traffic, which is indicative of attempts to exploit vulnerabilities in web browsers, commonly associated with drive-by download attacks.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential payloads targeting web browsers, indicating a successful compromise could occur if exploited, thus warranting a higher impact score.","web,obfuscation,client,exploit,Web_Client_Attacks**"
2012325,Initial Access,Defense Evasion,TA0005,Obfuscated Files or Information,T1027,"The rule detects obfuscated JavaScript, which is commonly used to evade detection and facilitate initial access through exploit kits targeting client software.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule indicates a potential successful compromise through obfuscated JavaScript targeting web clients, which is often used in exploit kits for drive-by downloads.","javascript,obfuscation,web,client,Web_Client_Attacks**"
2012326,Initial Access,Defense Evasion,TA0005,Obfuscated Files or Information,T1027,"The rule detects obfuscated JavaScript in HTTP traffic, which is commonly used to evade detection mechanisms during initial access attempts, particularly in drive-by download attacks.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects obfuscated Javascript, which is often associated with exploit kits targeting vulnerabilities in web browsers. This can lead to successful compromises if exploited, hence the score above 5.","javascript,obfuscation,client,defense,Web_Client_Attacks**"
2012398,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscated JavaScript payloads that may be used in drive-by download attacks, which are a common method for initial access by exploiting vulnerabilities in web browsers.",ext to int,,,,,,6,Malware,"The rule detects obfuscation techniques that are often used in successful exploits against web browsers, indicating a potential compromise of client endpoints.","web,obfuscation,javascript,client,Web_Client_Attacks**"
2012399,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects obfuscated JavaScript often used in drive-by download attacks, indicating an attempt to compromise the client endpoint during initial access.",ext to int,,,,,,6,Malware,"The rule detects obfuscated JavaScript that could indicate an exploit attempt targeting web browsers, suggesting a successful compromise of client endpoints.","obfuscation,javascript,client,exploit,Web_Client_Attacks**"
2012400,Initial Access,Drive-by Compromise,T1189,Malicious JavaScript,T1203.002,"The rule detects obfuscated JavaScript payloads aimed at exploiting vulnerabilities in web browsers, indicative of drive-by download attacks used for initial access.",ext to int,,,,,,6,Malware,"The rule detects potential exploitation of web client vulnerabilities which can lead to successful compromises, especially when correlated with other exploit signatures.","obfuscation,javascript,client,exploit,Web_Client_Attacks**"
2012452,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects communication from a mobile Trojan to an external server, indicating an attempt to exfiltrate data over a command and control channel.",int to ext,,,,,,8,Command and Control (C2),"The rule detects a check-in from an Android Trojan, indicating a successful compromise and potential data exfiltration.","trojan,mobile,c2,exfiltration,Android**"
2012455,Command and Control,Command_And_Control**,TA0037**,Exfiltration Over C2 Channel,T1041,"The rule detects a mobile malware Trojan that communicates with a command and control server, indicating an attempt to exfiltrate data or receive instructions, which aligns with the Command and Control tactic.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a check-in from a known Android Trojan, indicating a successful compromise of a mobile device, which poses a significant security risk.","trojan,checkin,mobile,c2,Android**"
2012508,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects HTTP PUT requests associated with the Akamai NetSession Interface, which could indicate data exfiltration or command and control activities, as attackers may use legitimate protocols to communicate with compromised systems.",int to ext,,,,,,3,Data Breach,"The rule detects a PUT request from internal to external, which could indicate data being sent out, but does not confirm a successful compromise.","http,anomaly,policy,session"
2012509,Initial Access,Initial Access,TA0001,Exploit Public Facing Application,T1190,"The rule detects a remote code execution attempt exploiting vulnerabilities in web client software, indicative of an initial access attempt via a public-facing application.",ext to int,CVE-2010-1119,3/25/10 21:00,10,10,"Use-after-free vulnerability in WebKit in Apple Safari before 5.0 on Mac OS X 10.5 through 10.6 and Windows, Safari before 4.1 on Mac OS X 10.4, and Safari on Apple iPhone OS allows remote attackers to execute arbitrary code or cause a denial of service (application crash), or read the SMS database or other data, via vectors related to ""attribute manipulation,"" as demonstrated by Vincenzo Iozzo and Ralf Philipp Weinmann during a Pwn2Own competition at CanSecWest 2010.",8,Advanced Persistent Threats (APTs),"The rule detects a successful remote code execution attempt targeting a vulnerability in web browsers, indicating a high potential impact on client endpoints.","web,exploit,client,rce,Web_Client_Attacks**"
2012520,Initial Access,Drive-by Compromise,T1189,Exploitation for Client Execution,T1203,"The rule detects payloads targeting vulnerabilities in web browsers, indicative of drive-by download attacks, which fall under the Initial Access phase as attackers exploit client software to gain entry.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects potential exploitation of web client vulnerabilities, indicating a successful compromise could occur, thus warranting a higher impact score.","web,client,exploit,ole,Web_Client_Attacks**"
2012522,Discovery,Reconnaissance,TA0043,Gather Victim Identity Information,T1589,"The rule detects DNS queries for a specific top-level domain associated with adult content, which may indicate reconnaissance activities to identify potential targets or gather information about user behavior on the network.",ext to int,,,,,,2,Social Engineering,"The rule detects a DNS query for a known adult site top-level domain, which suggests potential policy violation rather than a successful compromise or direct threat.","dns,policy,anomaly,adult"
2012542,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects HTTP requests to a potentially malicious domain, indicating an attempt to gain initial access to a system, which aligns with the Initial Access phase.",int to ext,,,,,,3,Malware,"The rule detects HTTP requests to a specific domain, which could indicate malicious intent, but does not confirm a successful compromise.","http,anomaly,request,domain"
2012593,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects HTTP requests to domains that could be associated with phishing or malicious activity, indicating an initial attempt to access the network through potentially compromised links.",int to ext,,,,,,2,Malware,The rule detects HTTP requests to a potentially suspicious domain but does not indicate a successful compromise.,"http,anomaly,request,domain"
2012647,Discovery,Network Service Discovery,T1046,Network Service Discovery,T1046,"The rule detects traffic to Dropbox, which may indicate the use of a cloud service for data storage or exfiltration. This behavior aligns with the Discovery phase as attackers often seek to identify services that may be used for data storage or transfer.",ext to int,,,,,,3,Data Breach,"The rule detects the use of Dropbox for file backup, which may indicate a policy violation but does not confirm a successful compromise.","anomaly,policy,tls,backup"
2012692,Discovery,Reconnaissance,TA0043,Application Layer Protocol,T1071,"The rule detects automated responses in HTTP traffic that may indicate reconnaissance activity by an attacker attempting to gather information about the environment, specifically the user-agent strings which can reveal details about the system and its configurations.",ext to int,,,,,,3,Malware,"The rule detects a user-agent string from an automated process, which may indicate benign automated traffic rather than a confirmed compromise.","anomaly,http,user-agent,informational"
2012694,Discovery,Reconnaissance,TA0043,Domain Information Discovery,T1016,"The rule detects HTTP requests to a specific top-level domain (.xxx), which could indicate reconnaissance activities aimed at gathering information about the target's domain structure or identifying potential targets for further attacks.",ext to int,,,,,,3,Social Engineering,"The rule detects traffic related to a potentially suspicious TLD (.xxx), but does not indicate a successful compromise or direct threat.","anomaly,policy,http,tld"
2012711,Initial Access,Initial Access,TA0001,Valid Accounts,T1078,"The rule detects a specific login request to a Remote Desktop Protocol (RDP) service, indicating an attempt to gain initial access using valid account credentials.",ext to int,CVE-2001-0540,10/30/01 5:00,2.9,10,Memory leak in Terminal servers in Windows NT and Windows 2000 allows remote attackers to cause a denial of service (memory exhaustion) via a large number of malformed Remote Desktop Protocol (RDP) requests to port 3389.,6,Command and Control (C2),"The rule detects a specific login request that could indicate unauthorized access attempts, suggesting a successful compromise.","rdesktop,login,anomaly,protocol"
2012712,Initial Access,Valid Accounts,T1078,Valid Accounts,T1078.001,"The rule detects Remote Desktop Protocol (RDP) login requests, which can indicate attempts to gain initial access using valid accounts, especially if the traffic is anomalous or unauthorized.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a user login request to a potentially vulnerable Remote Desktop Service, indicating a possible successful compromise.","rds,login,anomaly,info"
2012735,Initial Access,Initial Access,TA0001,Drive-by Compromise,T1189,"The rule detects a specific User-Agent string associated with a translation application, which could indicate unauthorized access attempts or exploitation through web traffic, aligning with initial access techniques.",int to ext,,,,,,3,Malware,"The rule detects a specific User-Agent associated with a translation app that has been observed in malware. However, it does not indicate a successful compromise, leading to a lower impact score.","user-agent,anomaly,policy,info"
2012737,Initial Access,Command and Control,C2,Application Layer Protocol,T1071,"The rule detects HTTP requests to a suspicious domain (*.cw.cm), which may indicate an attempt to establish a command and control channel for initial access.",int to ext,,,,,,3,Malware,"The rule detects HTTP requests to a potentially suspicious domain, but does not indicate a successful compromise.","http,domain,anomaly,info"
2012806,Initial Access,Exploitation for Client Execution,T1203,Exploitation for Client Execution,T1203,"The rule detects attempts to exploit vulnerabilities in web browsers, which is a common method for gaining initial access to a system through malicious web content.",ext to int,,,,,,7,Zero-Day Exploits,"The rule detects a specific remote exploit targeting web browsers, indicating a successful compromise of client endpoints.","webclient,exploit,javascript,attempted-user,Web_Client_Attacks**"
2012810,Initial Access,External Remote Services,T1133,External Remote Services,T1133,"The rule detects HTTP requests to domains ending with '.tk', which are often associated with malicious activities, indicating potential initial access attempts through external services.",ext to int,,,,,,3,Phishing,"The rule detects HTTP requests to a potentially malicious domain (.tk), indicating possible phishing activity, but does not confirm a successful compromise.","http,domain,anomaly,info"
2012811,Initial Access,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects DNS queries to potentially malicious .tk domains, which are often used for command and control purposes, indicating an attempt to establish initial access.",ext to int,,,,,,3,Malware,"The rule detects DNS queries to a .tk domain, which can be associated with malicious activity, but does not indicate a successful compromise.","dns,query,hostile,suspicious"
2012813,Initial Access,Drive-by Compromise,T1189,Malicious File Execution,T1203,"The rule detects a buffer overflow exploit targeting web client software, indicative of a drive-by download attack which is a common method for initial access.",ext to int,,,,,,7,Advanced Persistent Threats (APTs),"The rule detects a buffer overflow vulnerability in PDF handling, which can lead to successful exploitation and compromise of client endpoints.","buffer,overflow,webclient,exploit,Web_Client_Attacks**"
2012814,Initial Access,Exploit Public-Facing Application,T1190,Exploitation for Client Execution,T1203,"The rule detects an attempt to exploit a vulnerability in web browsers, which is a common method for gaining initial access to a system through malicious PDF files, indicative of the exploitation of client applications.",ext to int,,,,,,7,Malware,"The rule detects a memory corruption attempt targeting web client software, indicating a successful compromise attempt which can lead to malware execution.","web,exploit,memory,corruption,Web_Client_Attacks**"
2012826,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects DNS queries to a suspicious domain, which could indicate an attempt to access a malicious site or service, often a precursor to phishing attacks, thereby aligning it with the Initial Access phase.",ext to int,,,,,,3,Phishing,"The rule detects a DNS query to a suspicious domain, indicating potential phishing activity, but does not confirm a successful compromise.","dns,suspicious,query,anomaly"
2012827,Initial Access,Initial Access,TA0001,External Remote Services,T1133,"The rule detects HTTP requests to potentially malicious domains, indicating an attempt to access external services that may facilitate initial access into a network.",int to ext,,,,,,3,Phishing,"The rule detects HTTP requests to a potentially suspicious domain, but it does not indicate a successful compromise.","http,domain,anomaly,info"
2012841,Initial Access,Initial Access,TA0001,Exploit Public-Facing Application,T1190,"The rule detects traffic associated with an exploit kit check-in, which typically signifies an attempt to gain initial access to a system by exploiting vulnerabilities in public-facing applications.",ext to int,,,,,,8,Advanced Persistent Threats (APTs),"The rule detects a check-in from an exploit kit, indicating a successful compromise attempt, which poses a significant threat to the network.","exploit,checkin,http,kit"
2012843,Initial Access,Initial Access,TA0001,Exploitation of Public-Facing Application,T1190,"The rule detects a cleartext login attempt to a WordPress site, which indicates potential exploitation of vulnerabilities in the web application for initial access.",any to any,,,,,,4,Data Breach,"The rule detects potentially sensitive information (WordPress login credentials) being transmitted in cleartext, indicating a policy violation. However, it does not confirm a successful compromise.","wordpress,login,anomaly,policy,Wordpress**"
2012849,Initial Access,Credential Access,TA0006,IMSI Catcher,T1133,"The rule detects a POST request containing 'imsi=', which suggests an attempt to access or transmit the International Mobile Subscriber Identity, indicating a potential credential access technique often associated with mobile malware.",int to ext,,,,,,4,Malware,"The rule indicates a potential POST request containing an IMSI, which suggests possible mobile malware activity. However, it does not confirm a successful compromise.","mobile,imsi,http,anomaly"
